Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:30,MX2,Mineros de Zacatecas,Cafetaleros de Tapachula,1X,46,21,33,1.90,3.10,3.60,29,71,1.90,1.80,4 - 2
00:30,BRC,Juazeirense,Confiança,2X,7,28,65,1.90,3.25,3.75,79,21,1.65,2.10,0 - 1
01:00,MX1,Lobos BUAP,Necaxa,X2,39,23,39,2.70,3.33,2.82,35,65,1.76,2.16,0 - 1
01:00,BRC,Botafogo SP,Bragantino,1,57,26,17,1.90,3.25,3.75,63,37,1.46,2.50,1 - 1
01:00,BRB,Sampaio Corrêa,Coritiba,2,15,21,65,2.87,3.19,2.72,46,54,1.54,2.38,2 - 0
01:00,BRA,Vitória,Flamengo,1,57,26,17,3.36,3.46,2.28,63,37,1.80,2.11,2 - 2
02:00,AR1,Defensa y Justicia,Racing Club,X2,39,23,39,2.35,3.25,2.85,35,65,1.90,2.00,3 - 2
02:00,MLS,DC United,Columbus Crew,1,62,24,15, , , ,59,41, , ,1 - 0
02:00,CL,Curicó Unido,Antofagasta,X1,49,23,28, , , ,39,61, , ,3 - 4
02:30,MLS,New England,Dallas,1,73,19,8, , , ,54,46, , ,0 - 1
03:00,MX1,Tigres UANL,Cruz Azul,1X,56,20,23,1.83,3.59,4.98,32,68,1.70,2.24,2 - 2
03:00,BRB,Ponte Preta,Paysandu,1X,49,26,25,1.55,3.55,5.50,54,46,1.62,2.23,0 - 1
03:00,BRA,Santos,Ceará,X1,41,25,34,1.56,3.60,5.60,46,54,1.83,1.93,2 - 0
03:06,MX1,Pachuca,Santos Laguna,1X,53,22,25,2.36,3.54,3.14,35,65,2.06,1.84,3 - 1
04:30,MX1,Morelia,Toluca,X1,45,26,30,2.73,3.47,2.70,50,50,1.99,1.91,0 - 1
05:00,MX1,América,Monterrey,1X,59,19,21,2.52,3.42,2.97,29,71,1.95,1.85,0 - 0
05:00,MX2,Dorados,Celaya,1X,53,24,23,2.38,3.20,2.80,50,50,1.50,2.50,2 - 1
05:30,MLS,Portland Timbers,Minnesota United,1X,56,20,24, , , ,26,74, , ,3 - 2
05:30,MLS,SJ Earthquakes,Houston Dynamo,1,61,22,17, , , ,50,50, , ,2 - 2
10:00,A1,Western Sydney Wanderers,Adelaide United,1,82,13,4,1.82,4.05,4.38,50,50,2.30,1.67,2 - 3
12:00,RU2,Tom' Tomsk,Baltika,X2,24,34,42,2.80,2.80,2.38,77,23,1.48,2.48,1 - 0
13:00,DN1,OB,Randers,1,66,18,16,2.07,3.44,3.91,29,71,1.78,2.05,3 - 0
13:00,TR1,Elazığspor,Adana Demirspor,1,69,16,14,1.75,3.87,4.93,26,74,2.16,1.62,2 - 1
13:00,TR1,Eskişehirspor,Samsunspor,1,62,24,15,1.75,3.94,4.75,59,41,2.20,1.69,5 - 0
13:00,RO1,Concordia Chiajna,Juventus Bucureşti,1,70,21,9,1.90,3.50,4.59,59,41,1.65,2.30,2 - 1
13:00,SP1,Eibar,Deportivo Alavés,1X,48,28,23,1.80,3.40,4.90,63,37,1.64,2.30,0 - 1
13:00,SP2,Osasuna,Córdoba,X2,29,32,38,1.95,3.30,3.95,72,28,1.61,2.25,1 - 1
13:30,ITA,Fiorentina,SPAL,X2,35,31,35,1.50,4.20,6.75,68,32,1.92,1.88,0 - 0
13:30,NT1,NAC Breda,Willem II,1,62,24,15,2.04,3.67,3.74,59,41,2.02,1.80,1 - 2
13:30,TR,Kayserispor,Gençlerbirliği,X1,40,27,33,2.38,3.38,3.19,54,46,1.87,2.01,3 - 2
14:00,EGC,Wolverhampton Wanderers,Birmingham City,1,71,17,12,1.41,4.79,9.49,39,61,1.83,1.92,2 - 0
14:00,RU1,Ural,Spartak Moskva,2,16,20,64,5.25,3.50,1.70,39,61,1.73,2.05,2 - 1
14:00,RU2,Krylya Sovetov,Yenisey,1X,60,20,20,1.87,2.90,3.85,35,65,1.50,2.40,1 - 0
14:00,RU2,Shinnik,Orenburg,1X,49,26,25,6.00,3.60,1.45,54,46,1.48,2.48,0 - 0
14:00,BEL1,Vigvam Smolevichi,Minsk,X2,12,47,41,2.85,2.95,2.38,93,7,1.45,2.55,1 - 1
14:30,GE2,Ingolstadt,Nürnberg,1,62,26,12,1.90,3.45,3.95,68,32,1.85,1.90,1 - 1
14:30,GE2,Darmstadt 98,Eintracht Braunschweig,X1,37,37,27,2.30,3.25,3.10,81,19,1.60,2.25,1 - 1
14:30,GE2,Heidenheim,Fortuna Düsseldorf,1X,46,21,33,2.86,3.49,2.54,29,71,1.90,1.85,3 - 1
15:00,GR1,Larissa,Panaitolikos,X2,8,48,43,1.90,3.05,4.10,95,5,1.52,2.40,4 - 2
15:00,DN1,AaB,Horsens,1X,44,28,28,2.20,3.33,3.62,59,41,1.72,2.12,2 - 0
15:00,EST1,Vaprus,Kuressaare,X2,30,39,30,2.17,3.45,2.70,85,15,2.75,1.42,1 - 1
15:00,RU2,Olimpiyets,Zenit II,X1,36,28,36,1.73,3.10,4.25,59,41,1.54,2.32,0 - 1
15:00,RU2,Dinamo St. Petersburg,Sibir,1,70,21,9,2.20,2.80,3.10,59,41,1.48,2.48,1 - 1
15:00,LAT1,Ventspils,Liepāja,X2,35,22,42,1.90,3.10,3.75,32,68,1.75,2.04,1 - 1
15:00,RU2,Fakel,Luch Vladivostok,2X,5,32,63,4.20,2.88,1.82,85,15,1.41,2.70,3 - 1
15:30,EGP,Newcastle United,Arsenal,X1,36,28,36,3.56,3.67,2.14,59,41,2.14,1.79,2 - 1
15:30,NT1,Feyenoord,FC Utrecht,1X,52,19,28,1.54,4.51,6.26,19,81,2.50,1.53,3 - 1
15:30,NT1,FC Groningen,Roda JC Kerkrade,X1,49,23,28,1.78,4.00,4.63,39,61,2.28,1.64,2 - 1
15:30,TR1,Manisaspor,BB Erzurumspor,X2,27,37,37, , , ,81,19, , ,1 - 6
15:30,RU2,Avangard Kursk,Tyumen,1X,44,30,26,2.15,3.01,3.51,68,32,1.56,2.34,0 - 0
15:45,SLO1,Spartak Trnava,Ružomberok,X1,34,42,23,1.42,4.00,5.60,89,11,1.68,2.04,1 - 0
16:00,ITA,Sassuolo,Benevento,X2,23,42,34,1.66,3.80,5.30,89,11,1.98,1.82,2 - 2
16:00,ITA,Bologna,Hellas Verona,1,57,26,17,1.62,3.75,5.80,63,37,1.85,1.95,2 - 0
16:00,ITA,Milan,Napoli,X2,31,24,45,4.40,3.45,1.85,42,58,1.81,2.00,0 - 0
16:00,TR,Göztepe,Bursaspor,1X,63,28,9,2.40,3.52,3.03,77,23,2.04,1.75,2 - 1
16:00,TR,Antalyaspor,Konyaspor,1,69,20,11,2.59,3.26,2.96,50,50,1.94,1.94,0 - 0
