Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:00,AR1,Gimnasia La Plata,Atlético Tucumán,1X,38,32,29,2.02,3.10,3.65,72,28,1.65,2.33,1 - 2
01:15,BRB,Fortaleza,Guarani,1X,58,29,14,1.89,3.55,4.53,72,28,1.65,2.16,2 - 1
02:00,CL,Unión La Calera,Univ. Concepción,2X,21,26,53, , , ,59,41, , ,1 - 3
02:30,BRB,Oeste,CRB,1X,47,35,18,2.17,3.20,3.90,81,19,1.49,2.65,2 - 0
02:30,BRB,Atlético GO,Criciúma,1,78,13,8,2.23,3.27,3.62,29,71,1.58,2.42,3 - 2
03:00,MLS,Philadelphia Union,Orlando City,1,67,18,15, , , ,35,65, , ,0 - 2
03:15,AR1,Huracán,Argentinos Juniors,X1,36,28,36,2.16,2.95,3.50,59,41,1.53,2.39,1 - 0
03:30,BRB,Figueirense,Juventude,1,71,22,7,1.86,3.42,4.98,68,32,1.54,2.38,2 - 1
05:00,MX1,Tijuana,Guadalajara,1X,49,22,29,1.76,3.66,5.48,32,68,1.75,2.17,3 - 0
05:00,MX1,Atlas,Querétaro,1X,48,28,23,2.52,3.29,3.08,63,37,1.75,2.17,1 - 0
05:00,MLS,Vancouver Whitecaps,Los Angeles FC,2X,29,20,51, , , ,25,75, , ,0 - 2
10:35,A1,Wellington Phoenix,Melbourne City,X2,24,23,53,4.47,4.21,1.78,42,58,2.38,1.55,2 - 1
11:30,RU1,Amkar Perm',Rubin Kazan',1X,48,31,21,3.10,2.89,2.54,72,28,1.36,3.00,0 - 3
12:50,A1,Central Coast Mariners,Newcastle Jets,2X,23,24,53,3.00,3.79,2.34,50,50,2.43,1.60,2 - 8
13:00,TR1,Denizlispor,Rizespor,X,40,21,40,4.05,3.81,1.90,24,76,2.16,1.62,0 - 0
13:00,EST1,Tammeka,Trans,X2,38,24,38,3.25,3.45,1.89,42,58,2.20,1.58,1 - 1
13:00,EST1,Tulevik,Nõmme Kalju,2,12,17,71,12.50,5.75,1.15,39,61,2.80,1.38,0 - 6
13:00,LAT1,Valmiera / BSS,Spartaks Jūrmala,2X,7,28,65,14.00,5.50,1.16,79,21,2.60,1.47,2 - 4
13:30,TR,Kasımpaşa,Karabükspor,1,70,21,9,1.32,6.01,9.65,59,41,2.88,1.38,2 - 0
13:30,RO1,Sepsi,Gaz Metan Mediaş,X2,31,29,40,2.04,3.20,3.75,63,37,1.57,2.35,2 - 1
14:00,RU1,Dinamo Moskva,Lokomotiv Moskva,2X,22,22,57,3.60,3.00,2.20,39,61,1.46,2.63,0 - 4
14:00,GE2,Dynamo Dresden,Holstein Kiel,1X,44,28,28,3.13,3.59,2.32,59,41,2.10,1.67,0 - 4
14:00,GE2,St. Pauli,Union Berlin,X2,28,28,44,2.25,3.35,3.10,59,41,1.90,1.85,0 - 1
14:00,GE2,Arminia Bielefeld,Erzgebirge Aue,X2,33,27,40,2.10,3.53,3.70,54,46,1.85,1.95,2 - 0
14:00,GE2,MSV Duisburg,Sandhausen,1,65,22,13,2.52,3.23,3.10,54,46,1.73,2.15,0 - 2
14:00,SP1,Sevilla,Villarreal,1X,48,28,23,1.95,3.55,3.75,63,37,1.95,1.76,2 - 2
14:30,EGP,Southampton,Chelsea,2X,19,29,53,4.52,3.69,1.90,68,32,1.83,2.09,2 - 3
15:00,EGC,Sheffield United,Millwall,X2,35,23,42,2.24,3.37,3.54,39,61,1.70,2.25,1 - 1
15:00,EG2,Chesterfield,Mansfield Town,1,57,26,17,3.28,3.48,2.28,63,37,1.86,2.02,0 - 1
