Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
16:00,SW1,GIF Sundsvall,IFK Göteborg,X1,45,24,31,3.05,3.45,2.28,42,58,1.86,1.96,2 - 0
16:00,SW1,Malmö FF,Dalkurd,1,57,26,17,1.32,5.20,10.00,63,37,2.40,1.58,1 - 1
16:00,SW1,Kalmar,Hammarby,2X,25,22,53,2.95,3.35,2.40,35,65,1.85,1.97,1 - 1
16:00,SW2,Halmstad,Öster,2,15,24,62,2.40,3.35,2.80,59,41,1.80,2.00,3 - 0
16:00,BEL1,Vigvam Smolevichi,Dinamo Minsk,2,16,16,68,6.00,3.60,1.50,21,79,1.57,2.28,0 - 2
17:00,LAT1,Jelgava,Rīgas FS,2,19,18,62,6.00,3.85,1.45,26,74,1.70,2.05,0 - 2
17:00,BRA,Paraná,Atlético PR,X2,21,57,21,2.70,2.95,2.55,97,3,1.55,2.38,0 - 0
17:00,EG1,Rotherham United,Shrewsbury Town,1X,49,26,25,2.40,3.00,3.40,54,46,1.55,2.48,1 - 1
17:00,DN1,Lyngby,Vendsyssel,1X,60,32,8,1.75,3.95,4.20,83,17,1.96,1.86,1 - 2
18:00,RO1,Sepsi,Botoşani,1X,57,23,20,2.55,3.20,2.75,46,54,1.66,2.23,0 - 1
18:00,HU1,Vasas,Szombathelyi Haladás,2X,21,31,48,2.06,3.35,3.15,72,28,1.96,1.80,1 - 0
18:00,HU1,Paksi SE,Balmazújváros Sport,1X,68,28,5,1.90,3.60,4.14,81,19,1.90,1.93,0 - 1
18:00,HU1,Debrecen,Puskás,X2,37,26,37,1.88,3.45,3.60,50,50,1.95,1.81,1 - 1
18:00,HU1,Mezőkövesd-Zsóry,Újpest,1X,42,34,24,2.25,3.40,2.75,77,23,1.90,1.85,0 - 1
18:00,BEL1,Shakhtyor,Gomel,1X,48,31,21,1.55,3.43,6.85,72,28,1.43,2.64,2 - 1
18:30,AU1,Austria Wien,Salzburg,2,19,16,64,5.80,5.00,1.40,16,84,2.87,1.40,4 - 0
18:30,AU1,Rheindorf Altach,Sturm Graz,2,12,17,71,2.88,3.45,2.30,39,61,2.40,1.53,0 - 0
18:30,AU1,Admira,St. Pölten,1X,57,23,20,1.95,3.65,3.45,46,54,2.70,1.44,0 - 2
18:30,AU1,Mattersburg,LASK Linz,X2,39,23,39,2.80,3.65,2.25,35,65,2.33,1.57,2 - 1
18:30,AU1,Wolfsberger AC,Rapid Wien,2,15,21,65,3.35,3.50,2.04,46,54,2.59,1.49,0 - 0
18:30,HU1,Ferencváros,Diósgyőr,1,76,15,9,1.19,5.60,13.00,32,68,2.60,1.47,4 - 0
18:30,SW1,Sirius,Djurgården,1X,44,30,26,5.10,3.75,1.70,68,32,1.90,1.91,1 - 5
18:30,SW1,Elfsborg,Trelleborg,1X,40,29,31,1.48,4.40,6.75,63,37,2.16,1.71,2 - 1
18:30,SW1,Brommapojkarna,Örebro,X2,28,28,44,3.25,3.40,2.20,59,41,1.90,1.91,0 - 0
18:30,SW2,GAIS,Frej,1X,48,31,21,1.40,5.08,8.10,72,28,2.39,1.60,2 - 1
19:00,NO1,Strømsgodset,Sandefjord,X1,45,26,30,1.35,5.00,8.00,50,50,2.30,1.63,2 - 0
19:00,NO1,Molde,Start,1,81,16,3,1.41,4.90,6.75,62,38,2.35,1.60,3 - 1
19:00,NO1,Bodø / Glimt,Ranheim,X2,31,29,40,1.73,4.00,4.40,63,37,2.12,1.73,4 - 0
19:00,NO1,Haugesund,Tromsø,1X,44,28,28,1.84,3.75,4.20,59,41,1.96,1.86,1 - 0
19:00,NO1,Odd,Kristiansund,1X,53,20,27,1.89,3.55,4.10,24,76,1.82,2.00,1 - 2
19:00,LAT1,Riga,Metta / LU,1,65,22,13,1.21,5.85,15.25,54,46,2.01,1.79,1 - 0
19:00,CL,Palestino,Curicó Unido,1X,49,26,25,2.35,3.05,2.80,54,46,1.78,1.98,2 - 1
19:00,DN1,Esbjerg,Silkeborg,X2,30,39,30,2.26,3.55,3.05,85,15,1.97,1.85,3 - 0
19:00,FR2,Bourg-en-Bresse,Grenoble Foot 38,1,65,21,15,2.75,3.25,2.35,46,54,1.81,1.95,0 - 0
19:45,BEL1,Luch Minsk,Gorodeya,X2,28,41,32,3.65,3.05,1.95,86,14,1.50,2.50,1 - 1
20:30,HU1,Videoton,Honvéd,1X,49,22,29,1.55,3.80,5.10,32,68,2.14,1.67,2 - 0
21:00,NO1,Rosenborg,Brann,1X,59,19,21,1.66,3.70,5.50,29,71,1.72,2.14,1 - 2
21:30,SP2,Reus Deportiu,Córdoba,2X,25,26,49,4.60,3.35,1.80,54,46,1.82,1.94,1 - 2
21:30,SP2,Osasuna,Lorca,1X,52,36,12,1.26,5.30,11.00,85,15,2.10,1.68,1 - 0
21:30,SP2,Real Zaragoza,Real Valladolid,1X,53,22,25,2.40,3.00,3.20,35,65,1.76,1.98,3 - 2
21:30,SP2,Cultural Leonesa,Real Oviedo,1X,48,28,23,2.25,3.35,3.10,63,37,1.97,1.79,2 - 0
21:30,SP2,Rayo Vallecano,Lugo,1,76,17,7,1.18,8.15,16.19,50,50,2.62,1.50,1 - 0
21:30,SP2,Sevilla II,Numancia,1X,42,34,24,4.40,3.25,1.87,77,23,1.73,2.05,2 - 1
21:30,SP2,Albacete,Barcelona II,X2,12,36,52,2.55,3.25,2.75,85,15,1.74,2.02,0 - 0
21:30,SP2,Almería,Alcorcón,1X,48,31,21,2.35,2.90,3.40,72,28,1.46,2.60,0 - 0
21:30,SP2,Cádiz,Tenerife,X1,36,28,36,1.77,3.35,4.90,59,41,1.62,2.23,1 - 1
21:30,SP2,Huesca,Gimnàstic Tarragona,1X,58,32,11,4.40,4.00,1.63,81,19,1.76,1.96,0 - 1
21:30,SP2,Sporting Gijón,Granada,1,68,19,13,1.52,4.30,5.50,42,58,2.02,1.75,2 - 1
21:30,BRC,Operário PR,Botafogo SP,X2,37,26,37,2.20,3.10,3.20,50,50,1.62,2.25,3 - 1
22:00,BRA,Bahia,Vasco da Gama,1X,44,28,28,1.68,3.60,4.35,59,41,1.74,2.02,3 - 0
22:00,BRA,Botafogo,Vitória,X2,31,24,45,1.88,3.85,4.17,42,58,1.96,1.93,1 - 1
22:00,BRA,Santos,Cruzeiro,1,70,21,9,2.63,2.85,2.70,59,41,1.53,2.43,0 - 1
22:00,BRA,Internacional,Corinthians,1X,53,24,23,1.79,3.15,4.50,50,50,1.49,2.55,2 - 1
22:00,CL,Everton,Deportes Temuco,X1,37,37,27,1.72,3.60,4.00,81,19,1.88,1.88,2 - 2
22:00,BRC,Joinville,Tupi,1,81,13,5,1.85,3.30,3.80,42,58,1.61,2.25,1 - 1
22:00,FR1,Toulouse,Ajaccio,X1,41,25,34,1.70,3.55,4.60,46,54,1.90,1.90,1 - 0
