Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
16:00,ITA,Benevento,Hellas Verona,1,57,26,17,1.90,4.00,4.20,63,37,2.32,1.71,3 - 0
17:00,EST1,Talinna Kalev,Parnu JK Vaprus,1,65,21,15, , , ,46,54, , ,4 - 2
17:00,EST1,Kuressaare,Flora Tallinn,2,13,17,70, , , ,32,68, , ,0 - 7
17:30,EST1,Levadia Tallinn,Kalju Nomme,1X,48,17,33, , , ,7,93, , ,2 - 2
17:30,ITA,Torino,Crotone,1X,49,26,25,1.58,4.10,7.60,54,46,1.93,1.98,4 - 1
17:30,ITA,Chievo,Sassuolo,1X,38,32,29,2.98,3.05,2.94,72,28,1.61,2.48,1 - 1
17:30,ITA,AC Milan,Inter,X1,45,26,30, , , ,50,50, , ,0 - 0
17:45,FR1,Rennes,Monaco,2,9,15,76,3.40,3.50,2.26,32,68,2.04,1.83,1 - 1
18:00,CZ1,Banik Ostrava,Viktoria Plzen,X2,34,25,41, , , ,46,54, , ,0 - 0
18:00,PR2,Varzim,Porto II,1X,58,29,14,1.91,3.56,4.33,72,28,1.74,2.13,3 - 1
18:00,ITA,Benevento,Hellas Verona,1,57,26,17,1.89,3.75,3.90,63,37,2.06,1.76,3 - 0
18:30,GR1,PAS Giannina,Apollon Smirnis,1X,52,36,12,1.98,3.20,4.10,85,15,1.55,2.50,0 - 1
19:00,PL1,Stomil Olsztyn,Wigry Suwałki,2X,23,24,53,2.95,3.10,2.28,50,50,1.56,2.25,1 - 2
19:00,IL1,Bnei Yehuda,Hapoel Haifa,2X,23,28,48,2.65,3.05,2.43,63,37,1.61,2.23,3 - 0
19:00,EST1,Kuressaare,Flora,2,16,20,64,19.00,11.00,1.02,39,61,4.20,1.22,0 - 7
19:00,EST1,Tallinna Kalev,Vaprus,1X,38,32,29,1.20,5.50,8.50,72,28,2.50,1.50,4 - 2
19:00,CZ1,Baník Ostrava,Viktoria Plzeň,X2,34,25,41,4.35,3.35,1.80,46,54,1.82,1.92,0 - 0
19:30,ITA,Torino,Crotone,1X,49,26,25,1.46,4.30,7.50,54,46,2.08,1.75,4 - 1
19:30,ITA,Milan,Internazionale,X1,45,26,30,2.38,3.10,3.25,50,50,1.71,2.15,0 - 0
19:30,ITA,Chievo,Sassuolo,1X,44,30,26,2.85,3.10,2.63,68,32,1.58,2.35,1 - 1
19:30,IL1,Hapoel Be'er Sheva,Beitar Jerusalem,1X,46,21,33,1.98,3.15,3.45,29,71,1.74,2.02,3 - 1
19:30,GR1,PAS Giannina,Apollon Smirnis,1X,52,36,12,1.70,3.30,5.00,85,15,1.57,2.32,0 - 1
19:30,EST1,Levadia,Nõmme Kalju,1X,48,17,33,1.89,3.35,3.35,7,93,1.90,1.80,2 - 2
19:45,CHL,Liverpool,Manchester City,1X,46,16,35,3.05,3.70,2.46,6,94,2.42,1.69,3 - 0
19:45,CHL,Barcelona,Roma,1,64,17,18,1.27,6.60,15.00,19,81,2.72,1.53,4 - 1
19:45,SCP,Celtic,Dundee FC,X1,42,23,35,1.21,7.20,19.00,39,61,2.60,1.53,0 - 0
19:45,FR1,Rennes,Monaco,2,9,15,76,3.45,3.25,2.20,32,68,1.96,1.85,1 - 1
20:21,PL1,Raków Częstochowa,Odra Opole,1X,53,22,25,2.00,3.20,3.50,35,65,1.75,1.96,0 - 0
21:00,AR1,Independiente,San Lorenzo,X2,28,28,44, , , ,59,41,1.36,1.02,0 - 1
21:45,SCP,Celtic,Dundee,X1,42,23,35,1.22,7.35,14.75,39,61,2.92,1.42,0 - 0
21:45,CHL,Barcelona,Roma,1,71,15,13,1.24,6.80,14.00,24,76,2.75,1.46,4 - 1
21:45,CHL,Liverpool,Manchester City,X1,46,18,35,3.00,3.65,2.40,10,90,2.30,1.65,3 - 0
