Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,AR1,Rosario Central,Chacarita Juniors,1,62,26,12,1.57,4.04,7.05,68,32,1.87,2.03,3 - 1
01:00,CL,Deportes Temuco,Palestino,2X,26,30,44,2.18,3.59,3.41,68,32,1.81,2.08,3 - 2
01:15,AR1,Colon,Lanus,1X,53,32,16,1.66,3.15,3.30,77,23,1.55,2.20,1 - 2
02:00,MX1,Puebla,Santos,X1,45,26,30, , , ,50,50, , ,0 - 1
02:00,MX2,UAEM Potros,Correcaminos UAT,X1,36,28,36, , , ,59,41, , ,0 - 1
02:00,MX2,Atlante,Venados FC,1X,47,35,18, , , ,81,19, , ,0 - 0
02:00,MX2,Mineros de Zacatecas,Atletico San Luis,1X,56,20,24, , , ,26,74, , ,1 - 2
02:15,AR1,Colón,Lanús,1X,53,32,16,1.76,3.52,5.81,77,23,1.61,2.41,1 - 2
03:00,MX2,Potros UAEM,Correcaminos UAT,X1,36,28,36,2.20,3.25,3.00,59,41,1.72,2.00,0 - 1
03:00,MX2,Atlante,Venados,1X,47,35,18,1.90,3.25,3.79,81,19,1.75,1.96,0 - 0
03:00,MX1,Puebla,Santos Laguna,X1,45,26,30,2.73,3.37,2.76,50,50,1.85,2.05,0 - 1
04:00,MX1,Tijuana,Monarcas Morelia,1X,53,22,25, , , ,35,65, , ,1 - 1
04:00,MX1,Tijuana,Morelia,1,60,21,18,2.11,3.36,3.91,42,58,1.79,2.13,1 - 1
07:35,A1,Wellington Phoenix,Newcastle Jets,X2,28,23,49,3.65,3.80,1.88,39,61,2.60,1.48,0 - 1
08:35,A1,Wellington Phoenix,Newcastle Jets,X2,31,24,45,3.65,4.05,1.98,42,58,2.55,1.52,0 - 1
09:00,RU1,SKA-Khabarovsk,Ural,1X,58,29,14, , , ,72,28, , ,0 - 3
09:50,A1,Sydney FC,Brisbane Roar FC,1,69,15,15,1.53,4.10,5.80,16,84,2.20,1.59,1 - 2
10:00,RU1,SKA Khabarovsk,Ural,1X,58,29,14,3.60,3.00,2.20,72,28,1.46,2.63,0 - 3
10:50,A1,Sydney,Brisbane Roar,1,69,15,15,1.50,4.72,6.95,16,84,2.32,1.61,1 - 2
11:30,TR1,Genclerbirligi,Akhisar Belediye,X2,32,23,46,2.34,3.10,2.96,35,65,1.70,1.98,1 - 1
12:00,EST1,Talinna Kalev,Kuressaare,X2,18,65,18, , , ,99,1, , ,5 - 0
12:00,RU1,Arsenal Tula,FC Rostov,X1,34,42,23, , , ,89,11, , ,2 - 2
12:00,EST1,Flora Tallinn,Parnu JK Vaprus,1,75,16,9, , , ,42,58, , ,5 - 0
12:00,BG1,Slavia Sofia,Pirin Blagoevgrad,1,79,18,3, , , ,68,32, , ,
12:00,TR1,Rizespor,Adanaspor,1X,63,19,18,1.40,4.25,6.00,32,68,2.20,1.58,1 - 1
12:00,TR1,Gaziantepspor,Elazığspor,X2,21,39,41,7.00,4.70,1.30,85,15,2.05,1.68,0 - 3
