Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,CL,Unión La Calera,Antofagasta,1X,44,28,28,2.66,3.40,2.79,59,41,1.74,2.02,1 - 3
00:00,MX2,Mineros de Zacatecas,Atlante,1,68,19,13,1.80,3.25,3.75,42,58,1.76,1.95,0 - 0
00:00,AR1,Defensa y Justicia,Chacarita Juniors,1X,68,28,5,1.54,4.11,7.50,81,19,1.75,2.18,4 - 2
00:00,AR1,Unión Santa Fe,Arsenal de Sarandi,1X,48,28,23,1.56,4.10,7.14,63,37,1.81,2.10,0 - 0
01:15,AR1,Newells Old Boys,Colon,1X,53,29,19,2.16,3.20,3.75,68,32,1.70,2.26,0 - 1
02:00,MX1,Monarcas Morelia,Pumas,,0,0,0, , , ,0,0, , ,1 - 2
02:00,MX2,UAEM Potros,Cimarrones,,0,0,0, , , ,0,0, , ,1 - 0
02:15,AR1,Newell's Old Boys,Colón,1X,58,29,14,2.32,3.27,3.46,72,28,1.52,2.63,0 - 1
02:30,CL,Unión Española,Palestino,1X,44,28,28,1.80,3.80,4.72,59,41,1.98,1.76,2 - 2
03:00,MX2,Atletico San Luis,Tapachula,,0,0,0, , , ,0,0, , ,1 - 3
03:00,MX2,Correcaminos UAT,Murcielagos FC,,0,0,0, , , ,0,0, , ,2 - 1
03:00,MX2,Potros UAEM,Cimarrones de Sonora,X2,30,26,45,2.20,2.95,3.05,50,50,1.58,2.20,1 - 0
03:00,MX1,Morelia,Pumas UNAM,X2,29,32,38,2.31,3.51,3.25,72,28,2.01,1.89,1 - 2
04:00,MX1,Tijuana,Queretaro FC,,0,0,0, , , ,0,0, , ,0 - 2
04:00,MX2,Atlético San Luis,Cafetaleros de Tapachula,2,13,22,65,2.38,2.95,2.75,54,46,1.68,2.05,1 - 3
04:00,MX2,Correcaminos UAT,Murciélagos,1,65,22,13,2.00,3.20,3.20,54,46,1.58,2.20,2 - 1
05:00,MX1,Tijuana,Querétaro,X2,31,29,40,1.86,3.54,4.84,63,37,1.67,2.29,0 - 2
09:50,A1,Melbourne City,Sydney FC,X2,35,22,42,3.40,3.60,2.14,32,68,1.10,1.01,0 - 4
10:50,A1,Melbourne City,Sydney,2X,26,18,55,3.46,3.61,2.18,17,83,1.95,1.86,0 - 4
11:30,TR1,Goztepe,Osmanlispor,1X,53,26,21, , , ,59,41, , ,3 - 3
12:00,TR1,Elazığspor,Denizlispor,1X,44,28,28,1.90,3.75,3.15,59,41,1.68,2.06,1 - 0
12:00,TR1,Boluspor,Manisaspor,1X,53,29,19,1.30,4.50,8.00,68,32,1.96,1.75,3 - 0
12:30,TR,Göztepe,Osmanlıspor,1X,53,26,21,2.20,3.39,3.20,59,41,1.85,2.00,3 - 3
13:00,GE2,Duisburg,Arminia Bielefeld,X1,49,23,28,2.34,3.45,3.15,39,61,2.08,1.80,2 - 2
13:00,GE2,Union Berlin,Fortuna Duesseldorf,X2,37,26,37,2.16,3.50,3.45,50,50,2.02,1.89,3 - 1
13:00,SP1,Villarreal,Alaves,1,61,22,17,1.71,3.75,5.50,50,50,1.86,2.04,1 - 2
13:00,GE2,Jahn Regensburg,FC Heidenheim,1,65,17,17,2.08,3.60,3.55,24,76,2.28,1.68,2 - 0
13:15,EGC,Barnsley,Sheffield Wednesday,X2,16,45,38,2.58,3.25,3.00,92,8,1.81,2.12,1 - 1
13:15,PR2,Penafiel,Varzim,1X,52,36,12,1.85,3.15,4.10,85,15,1.50,2.40,2 - 3
13:30,EGC,Sheffield United,Leeds United,2X,26,30,44,1.88,3.55,4.60,68,32,1.89,2.04,2 - 1
