Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:00,AR1,Chacarita Juniors,San Martín San Juan,X2,35,31,35,3.43,3.35,2.26,68,32,1.73,2.18,1 - 4
01:15,BRB,Juventude,Paysandu,X2,21,39,41,2.07,3.07,4.51,85,15,1.49,2.50,1 - 1
02:00,CL,Colo-Colo,Deportes Iquique,1X,46,21,33,1.44,4.25,5.50,29,71,2.14,1.67,0 - 0
03:15,AR1,Lanús,Atlético Tucumán,2,8,25,67,1.74,3.71,5.35,72,28,1.64,2.32,0 - 0
03:30,BRB,Atlético GO,Londrina,1,81,11,6,1.92,3.56,4.34,24,76,1.68,2.26,0 - 0
05:30,MLS,Vancouver Whitecaps,Houston Dynamo,X1,45,26,30,2.22,3.73,3.16,50,50,2.16,1.74,2 - 2
13:00,RO1,Voluntari,Sepsi,2X,21,31,48,2.33,3.00,3.25,72,28,1.73,2.10,1 - 2
13:00,EST1,Vaprus,Flora,2,3,9,87,19.00,15.00, ,29,71,6.00,1.12,1 - 8
13:15,PR2,Varzim,Académica,X2,38,24,38,2.85,3.20,2.30,42,58,2.04,1.82,1 - 0
13:15,PR2,Oliveirense,Arouca,X2,39,23,39,1.62,3.40,5.20,35,65,1.91,1.81,3 - 1
13:15,PR2,Sporting CP II,Sporting Braga II,X2,32,23,46,4.75,4.40,1.50,35,65,2.39,1.53,1 - 0
13:15,PR2,Academico Viseu,Santa Clara,2X,23,28,48,2.08,3.40,3.10,63,37,2.05,1.81,2 - 1
13:15,PR2,Benfica II,Porto II,X2,30,39,30,1.47,3.95,5.80,85,15,2.48,1.53,3 - 0
13:15,PR2,Sporting Covilhã,Penafiel,2,17,22,61,1.60,3.50,5.40,50,50,1.97,1.76,1 - 1
13:15,PR2,Famalicão,Leixões,X2,34,25,41,1.80,3.30,4.10,46,54,2.00,1.73,1 - 1
13:15,PR2,Cova Piedade,União Madeira,X1,41,25,34,5.20,4.00,1.50,46,54,1.97,1.76,3 - 2
14:00,RU2,Tambov,Orenburg,1,68,19,13,4.04,3.52,1.95,42,58,1.81,2.01,1 - 1
14:00,RU2,Spartak Moskva II,Sibir,1X,58,29,14,1.67,3.76,5.59,72,28,1.84,1.98,2 - 1
14:00,RU2,Baltika,Tyumen,X2,27,47,27,2.42,3.18,3.15,92,8,1.65,2.21,3 - 1
14:00,RU2,Yenisey,Dinamo St. Petersburg,1X,53,24,23,1.65,4.02,5.24,50,50,2.12,1.71,2 - 1
14:00,RU2,Zenit II,Shinnik,X2,12,36,52,1.94,3.45,4.18,85,15,1.78,2.05,1 - 0
