Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:30,CL,Univ. Concepción,Universidad Católica,X1,40,27,33,2.59,3.36,2.83,54,46,1.79,2.10,0 - 0
01:00,BRA,Fluminense,Atlético PR,1X,63,28,9,1.91,3.20,3.80,77,23,1.58,2.28,2 - 0
01:00,BRC,Remo,Confiança,X2,30,26,45,1.95,3.25,3.80,50,50,1.70,2.06,0 - 3
02:00,MLS,Atlanta United,New York RB,1X,54,17,27,1.75,4.16,4.50,11,89,2.60,1.49,1 - 3
03:00,CL,Curicó Unido,Huachipato,1X,53,22,25,2.28,3.35,3.37,35,65,1.86,2.02,2 - 1
03:00,MX1,Toluca,Santos Laguna,1,67,18,15,1.87,3.45,3.65,35,65,1.90,1.86,1 - 1
17:00,LAT1,Ventspils,Jelgava,1X,48,28,23,1.47,3.94,8.10,63,37,1.81,1.99,0 - 0
18:45,BEL1,Vitebsk,Torpedo BelAZ,X1,37,37,27,2.84,3.10,2.66,81,19,1.44,2.61,2 - 0
19:00,DN1,Brøndby,AaB,1,75,16,9,1.25,6.66,11.98,42,58,2.57,1.50,1 - 1
19:00,DN1,Nordsjælland,København,1X,49,21,30,2.99,3.92,2.26,26,74,2.53,1.53,0 - 0
19:00,DN1,Midtjylland,Horsens,1,65,21,15,1.24,6.58,13.67,46,54,2.61,1.48,1 - 0
19:00,NO1,Ranheim,Molde,1,71,16,12,3.33,3.60,2.20,30,70,2.14,1.76,3 - 1
19:00,NO1,Kristiansund,Strømsgodset,X2,31,24,45,3.09,3.34,2.43,42,58,1.91,1.97,4 - 0
19:00,NO1,Start,Bodø / Glimt,1X,48,31,21,2.88,3.52,2.49,72,28,2.06,1.82,1 - 0
19:00,NO1,Sandefjord,Sarpsborg 08,2X,25,26,49,4.56,3.66,1.85,54,46,1.73,2.18,0 - 1
19:00,NO1,Haugesund,Rosenborg,1X,53,29,19,3.78,3.53,2.06,68,32,1.83,2.06,1 - 2
19:00,NO1,Tromsø,Vålerenga,1X,46,20,34,2.36,3.64,3.00,19,81,2.08,1.81,3 - 0
19:00,NO1,Stabæk,Odd,1X,44,30,26,2.72,3.56,2.60,68,32,2.05,1.83,2 - 1
19:00,LAT1,Rīgas FS,Riga,1,57,24,19,2.25,3.30,2.75,54,46,1.57,2.28,2 - 1
20:00,SW1,Elfsborg,IFK Göteborg,X2,34,25,41,2.50,3.37,2.96,46,54,1.89,1.99,1 - 1
20:45,RO1,ACS Poli Timişoara,Gaz Metan Mediaş,1X,44,28,28,2.92,3.18,2.66,59,41,1.61,2.37,0 - 0
20:45,BEL1,Gomel,Neman Grodno,2X,5,28,68,2.83,2.77,2.98,81,19,1.33,2.87,0 - 2
21:00,IL1,Bnei Yehuda,Maccabi Tel Aviv,X1,41,25,34,4.05,4.16,1.82,46,54,2.32,1.62,0 - 2
21:00,IL1,Beitar Jerusalem,Hapoel Haifa,1X,53,22,25,2.26,3.89,2.96,35,65,2.65,1.47,1 - 1
21:00,IL1,Hapoel Be'er Sheva,Maccabi Netanya,X1,45,26,30,1.57,4.52,5.62,50,50,2.57,1.48,6 - 1
21:00,NO1,Lillestrøm,Brann,X2,37,26,37,3.03,3.35,2.47,50,50,1.86,2.00,1 - 1
22:00,SP2,Lugo,Huesca,2X,25,26,49,4.22,3.90,1.85,54,46,2.06,1.83,0 - 2
22:00,MLS,Montreal Impact,LA Galaxy,X1,49,24,27,2.58,3.84,2.59,46,54,2.60,1.48,0 - 1
22:00,CL,Deportes Temuco,San Luis,1X,52,36,12,2.11,3.46,3.70,85,15,1.81,2.07,2 - 2
