Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:00,AR1,Argentinos Juniors,Olimpo,1,80,17,4,1.42,4.57,9.34,61,39,1.83,2.08,1 - 0
01:15,BRB,Juventude,Oeste,X2,12,36,52,2.17,2.85,3.35,85,15,1.46,2.60,1 - 1
02:00,CL,Unión Española,Huachipato,X1,45,26,30, , , ,50,50, , ,2 - 1
02:30,BRB,São Bento,CSA,X2,18,65,18,1.98,3.00,3.65,99,1,1.53,2.38,2 - 1
03:00,MX1,Puebla,América,1X,53,26,21,3.44,3.38,2.28,59,41,1.80,2.11,3 - 1
03:15,AR1,Estudiantes,Belgrano,1X,40,29,31,2.56,3.20,3.06,63,37,1.50,2.50,0 - 1
03:30,BRB,Paysandu,Londrina,X1,49,24,27,1.98,3.15,3.45,46,54,1.50,2.48,1 - 0
04:00,MLS,Sporting KC,Vancouver Whitecaps,X2,31,29,40, , , ,63,37, , ,6 - 0
05:00,MX1,Atlas,Guadalajara,1X,44,28,28,2.00,3.50,4.16,59,41,1.77,2.15,1 - 0
13:00,TR1,Elazığspor,Adanaspor,1,68,16,16,1.60,3.80,4.50,21,79,2.10,1.65,2 - 3
13:00,EST1,Tulevik,Flora,2,6,12,81,15.00,13.00,1.02,32,68, , ,0 - 6
13:00,EST1,Kuressaare,Nõmme Kalju,2,6,10,82,16.00,12.00,1.02,21,79,8.40,1.08,0 - 3
13:00,RU2,Sibir,Tyumen,1,70,21,9,1.79,3.38,5.20,59,41,1.57,2.35,0 - 2
13:30,PL1,Stomil Olsztyn,Puszcza Niepołomice,X2,21,39,41,2.80,3.05,2.40,85,15,1.57,2.25,2 - 0
13:30,TR,Karabükspor,Bursaspor,X2,19,51,30,12.50,5.80,1.29,95,5,2.26,1.67,1 - 4
13:30,TR,Gençlerbirliği,Osmanlıspor,X2,27,24,49,2.20,3.10,3.50,46,54,1.72,2.08,0 - 3
14:00,PL1,Olimpia Grudziądz,Chojniczanka Chojnice,2X,16,32,53,3.16,3.10,2.52,77,23,1.46,2.66,0 - 1
14:00,RU2,Yenisey,Tom' Tomsk,1X,44,28,28,1.25,4.75,12.00,59,41,1.85,1.97,3 - 2
14:00,BEL1,Slutsk,Luch Minsk,1X,40,29,31, , , ,63,37, , ,
14:00,GE2,Union Berlin,Heidenheim,X2,30,26,45,1.92,3.73,4.17,50,50,2.05,1.83,1 - 1
14:00,GE2,Sandhausen,Darmstadt 98,1X,44,30,26,2.20,3.28,3.70,68,32,1.59,2.41,1 - 1
14:00,GE2,Jahn Regensburg,St. Pauli,1,62,18,19,2.11,3.56,3.64,26,74,1.95,1.93,3 - 1
14:00,SP1,Eibar,Getafe,1X,44,30,26,2.20,3.10,3.50,68,32,1.58,2.23,0 - 1
14:00,RU2,Orenburg,Dinamo St. Petersburg,1,79,13,7,1.36,4.64,10.85,35,65,1.68,2.16,4 - 3
14:00,BEL1,Luch Minsk,Slutsk,X2,14,53,32, , , ,96,4, , ,0 - 3
14:30,EGP,West Bromwich Albion,Liverpool,X2,37,26,37,8.45,5.09,1.40,50,50,2.50,1.55,2 - 2
14:30,SCP,Hibernian,Celtic,1X,49,22,29,6.62,4.19,1.57,32,68,2.00,1.80,2 - 1
15:00,BG1,Levski Sofia,Vereya,1X,47,35,18,1.14,7.50,12.00,81,19,2.40,1.50,2 - 0
15:00,TR1,Boluspor,İstanbulspor,1,65,22,13,1.79,3.15,4.25,54,46,1.57,2.25,3 - 1
15:00,TR1,Gaziantepspor,Eskişehirspor,X2,18,35,47,13.00,8.00,1.09,81,19,3.25,1.30,1 - 4
15:00,RU2,Spartak Moskva II,Volgar Astrakhan,X1,34,42,23,1.56,3.95,6.65,89,11,1.78,2.05,2 - 3
15:00,SW2,Örgryte,Halmstad,X2,38,24,38,2.54,3.25,2.75,42,58,1.85,2.00,2 - 0
15:45,SLO1,Ružomberok,Spartak Trnava,X1,36,28,36,2.55,3.10,2.45,59,41,1.75,1.96,0 - 0
16:00,FR2,Nancy,Auxerre,2,9,16,75,1.70,3.35,5.25,42,58,1.64,2.20,2 - 1
16:00,ITA,SPAL,Roma,2,11,23,66,4.97,3.76,1.76,63,37,1.95,1.85,0 - 3
16:00,ITB,Cremonese,Ascoli,X2,30,39,30,1.93,3.40,4.62,85,15,1.66,2.14,1 - 2
16:00,ITB,Palermo,Avellino,1,69,20,11,1.53,4.07,7.74,50,50,1.83,2.05,3 - 0
16:00,ITB,Foggia,Bari 1908,X1,53,23,24,2.16,3.46,3.60,42,58,1.98,1.88,1 - 1
16:00,ITB,Parma,Carpi,1,71,22,7,1.65,3.64,6.78,68,32,1.59,2.41,2 - 1
16:00,ITB,Brescia,Cesena,1X,49,26,25,2.02,3.40,4.14,54,46,1.78,2.11,0 - 0
16:00,ITB,Salernitana,Cittadella,X2,33,34,33,2.43,3.25,3.21,77,23,1.73,2.18,1 - 3
16:00,ITB,Virtus Entella,Pro Vercelli,2X,21,31,48,2.05,3.29,4.19,72,28,1.64,2.32,3 - 2
16:00,ITB,Novara,Venezia,X2,35,31,35,2.55,3.15,3.12,68,32,1.60,2.40,1 - 3
16:00,CZ1,Sigma Olomouc,Baník Ostrava,X2,35,31,35,1.95,3.45,3.50,68,32,1.92,1.82,1 - 0
16:00,TR,Trabzonspor,Sivasspor,1X,53,26,21,1.66,3.60,5.25,59,41,2.25,1.61,0 - 2
16:00,EST1,Trans,Tallinna Kalev,X1,46,40,14,1.45,4.00,5.10,89,11,2.50,1.50,2 - 2
16:00,BEL1,Dinamo Minsk,Gomel,X2,29,32,38,1.44,3.74,12.25,72,28,1.27,3.20,2 - 1
16:00,RU2,Fakel,Olimpiyets,X2,24,34,42,3.73,3.20,2.15,77,23,1.53,2.39,4 - 1
16:30,WAL1,Cardiff MU,Bala Town,1X,40,29,31,2.75,3.35,2.35,63,37,1.75,1.96,4 - 3
16:30,WAL1,Llandudno,Barry Town United,X1,49,24,27,2.38,3.35,2.70,46,54,1.68,2.05,2 - 3
16:30,WAL1,Newtown,Prestatyn Town,1,69,20,11,1.48,4.25,5.50,50,50,2.60,1.44,3 - 0
