Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:00,AR1,Colón,Patronato,X2,29,32,38,1.75,3.68,5.51,72,28,1.61,2.41,4 - 0
02:00,BRA,Sport Recife,Botafogo,1X,58,29,14,2.20,3.29,3.29,72,28,1.57,2.35,1 - 1
03:15,AR1,Independiente,Defensa y Justicia,X2,33,34,33,2.02,3.15,3.60,77,23,1.57,2.32,0 - 1
18:00,PL1,Górnik Łęczna,Chrobry Głogów,2X,11,32,58,2.38,3.05,2.85,81,19,1.57,2.25,2 - 1
20:00,PL1,Chojniczanka Chojnice,Raków Częstochowa,2X,14,29,58,1.95,3.25,3.55,72,28,1.68,2.05,0 - 1
20:00,PL1,Olimpia Grudziądz,Stal Mielec,2,8,25,67,2.98,3.18,2.60,72,28,1.60,2.29,2 - 2
20:00,PL1,Stomil Olsztyn,Ruch Chorzów,X2,30,39,30,2.40,3.20,2.70,85,15,1.72,2.00,2 - 2
20:00,SW2,Helsingborg,AFC Eskilstuna,X2,31,24,45,1.44,4.20,7.50,42,58,2.29,1.60,0 - 2
20:00,SW2,Värnamo,Varberg,1,81,13,5,2.10,3.39,3.39,42,58,1.80,2.05,2 - 0
21:00,FR2,Ajaccio,Lens,1X,59,19,21,1.82,3.25,4.40,29,71,1.60,2.28,2 - 0
21:00,FR2,Auxerre,Reims,X2,31,24,45,3.00,3.15,2.35,42,58,1.64,2.18,1 - 4
21:00,FR2,Paris,Châteauroux,X2,30,39,30,2.20,3.15,3.25,85,15,1.60,2.25,0 - 0
21:00,FR2,Brest,Clermont,X1,41,25,34,2.30,3.20,3.05,46,54,1.85,1.90,1 - 0
21:00,FR2,Le Havre,Nancy,1X,48,31,21,2.10,3.20,3.45,72,28,1.68,2.10,3 - 0
21:00,FR2,Nîmes,Lorient,X1,41,25,34,1.90,3.30,3.90,46,54,2.02,1.75,1 - 0
21:00,FR2,Niort,Gazélec Ajaccio,1X,58,29,14,2.30,2.75,3.65,72,28,1.66,2.17,4 - 1
21:00,FR2,Orléans,Bourg-en-Bresse,X1,45,26,30,2.20,3.25,3.29,50,50,2.02,1.83,5 - 1
21:00,FR2,Tours,Quevilly Rouen,X2,31,29,40,2.55,3.20,2.65,63,37,1.90,1.85,2 - 2
21:00,FR2,Valenciennes,Sochaux,1X,40,29,31,2.65,3.20,2.60,63,37,1.89,1.86,2 - 2
21:45,EG1,Bristol Rovers,Wigan Athletic,2,22,19,59,4.91,3.77,1.78,24,76,1.92,1.97,1 - 1
21:45,EG1,Oldham Athletic,Southend United,1X,63,32,5,2.36,3.42,3.18,85,15,1.83,2.06,0 - 3
21:45,EG1,Rochdale,Plymouth Argyle,1X,44,28,28,2.18,3.51,3.49,59,41,1.66,2.16,1 - 1
21:45,EG1,Shrewsbury Town,Peterborough United,1X,44,28,28,2.34,3.48,3.17,59,41,1.73,2.04,3 - 1
21:45,EG1,Bradford City,Milton Keynes Dons,1X,42,34,24,2.07,3.49,3.83,77,23,1.78,1.98,2 - 0
21:45,EG1,Doncaster Rovers,Blackburn Rovers,X2,39,23,39,5.46,3.95,1.68,35,65,1.88,2.00,0 - 1
21:45,EG2,Coventry City,Lincoln City,1,60,21,18,2.51,3.22,3.11,42,58,1.52,2.43,2 - 4
21:45,EG2,Newport County,Accrington Stanley,X2,28,23,49,2.68,3.27,2.84,39,61,1.70,2.10,2 - 1
21:45,SC1,Livingston,Inverness CT,1,68,19,13,2.11,3.52,3.70,42,58,1.87,2.01,0 - 1
21:45,EGC,Derby County,Cardiff City,X1,41,25,34,2.75,3.30,2.79,46,54,1.73,2.21,3 - 1
21:45,EGC,Nottingham Forest,Barnsley,X2,29,32,38,2.33,3.32,3.41,72,28,1.70,2.24,3 - 0
21:45,EG2,Yeovil Town,Forest Green Rovers,2X,21,31,48,2.49,3.38,3.01,72,28,1.74,2.02,0 - 0
21:45,EG2,Morecambe,Cambridge United,X2,31,29,40,2.89,3.24,2.66,63,37,1.68,2.25,0 - 0
21:45,CHL,Liverpool,Roma,1,72,14,13,1.54,4.40,5.75,17,83,2.45,1.57,5 - 2
21:45,WAL1,Prestatyn Town,Barry Town United,2X,9,28,63,3.15,3.70,2.00,77,23,2.10,1.65,0 - 0
