Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,MX1,Lobos BUAP,Veracruz,1X,53,26,21, , , ,59,41, , ,5 - 0
00:00,MX1,Queretaro FC,Toluca,X2,33,34,33, , , ,77,23, , ,0 - 2
00:00,MX2,Zacatepec,UAEM Potros,1X,47,35,18, , , ,81,19, , ,3 - 2
00:15,AR1,Vélez Sarsfield,River Plate,X1,38,45,16,3.15,3.05,2.28,92,8,1.54,2.40,1 - 0
01:00,MX2,Atlético Zacatepec,Potros UAEM,X1,34,42,23,1.85,3.39,3.79,89,11,1.61,2.25,3 - 2
01:00,MX1,Lobos BUAP,Veracruz,1X,53,26,21, , , ,59,41, , ,5 - 0
01:00,MX1,Querétaro,Toluca,X2,29,32,38,3.39,3.39,2.30,72,28,1.75,2.18,0 - 2
01:30,AR1,Atletico Tucuman,Tigre,1X,63,28,9,2.28,3.35,3.70,77,23,1.78,2.26,0 - 0
01:30,CL,Universidad Católica,Unión La Calera,X2,31,29,40,1.74,3.94,5.03,63,37,2.15,1.65,1 - 0
02:00,MX1,Tigres,Monarcas Morelia,1X,53,22,25,1.68,3.80,5.90,35,65,1.91,2.00,2 - 1
02:00,MX2,Tapachula,Mineros de Zacatecas,1X,49,26,25, , , ,54,46, , ,1 - 2
02:00,MX2,Celaya,Correcaminos UAT,1X,48,31,21,1.94,3.30,4.50,72,28,1.70,2.28,3 - 1
02:06,MX1,Pachuca,Leon,1,57,24,19,1.89,4.00,3.95,54,46,2.66,1.54,2 - 1
02:30,AR1,Atlético Tucumán,Tigre,1,71,22,7,2.40,3.40,3.19,68,32,1.85,2.05,0 - 0
03:00,MX2,Tampico Madero,FC Juarez,1X,59,19,21,2.38,3.05,3.00,29,71,1.64,2.16,0 - 2
03:00,MX2,Cafetaleros de Tapachula,Mineros de Zacatecas,X1,45,26,30,2.55,2.95,2.55,50,50,1.90,1.80,1 - 2
03:00,MX2,Celaya,Correcaminos UAT,1X,53,29,19,1.86,3.19,4.58,68,32,1.60,2.29,3 - 1
03:00,MX1,Tigres UANL,Morelia,1,60,21,18,1.72,3.91,5.26,42,58,2.02,1.88,2 - 1
03:06,MX1,Pachuca,León,1X,53,24,23,1.92,4.06,3.88,50,50,2.87,1.43,2 - 1
04:00,MX1,CF America,Tijuana,1,80,15,4,1.73,3.70,5.70,54,46,1.83,2.12,0 - 0
04:00,MX2,Tampico Madero,Juárez,1X,57,22,22,2.25,3.20,3.00,39,61,1.57,2.35,0 - 2
05:00,MX1,América,Tijuana,1,77,17,5,1.63,3.95,6.37,59,41,1.79,2.13,0 - 0
09:00,A1,Sydney FC,Western Sydney,1,63,16,20,1.55,4.80,6.20,12,88,2.42,1.60,3 - 1
09:30,A1,Sydney,Western Sydney Wanderers,1,72,14,13,1.47,4.93,6.96,17,83,2.60,1.53,3 - 1
12:00,DN1,Hobro,FC Midtjylland,2X,20,20,60,5.60,4.00,1.64,35,65,2.06,1.90,1 - 2
12:00,EST1,Trans Narva,Parnu JK Vaprus,1X,44,30,26, , , ,68,32, , ,
12:00,EST1,Kalju Nomme,Kuressaare,1,91,6,1, , , ,31,69, , ,
12:00,TR1,Ümraniyespor,Giresunspor,1,69,16,14,1.93,3.54,4.27,26,74,1.60,2.18,1 - 0
12:00,TR1,Manisaspor,Eskişehirspor,X2,39,23,39,5.76,4.29,1.59,35,65,2.34,1.60,0 - 1
12:30,ITA,Crotone,SPAL,X2,23,42,34,2.38,3.20,3.55,89,11,1.61,2.36,2 - 3
12:30,NT1,Ajax,ADO Den Haag,1,76,15,9,1.16,9.80,21.00,32,68,3.25,1.36,0 - 0
12:30,TR,Osmanlıspor,Antalyaspor,1,62,26,12,2.14,3.61,3.51,68,32,1.98,1.90,0 - 0
12:30,TR,Yeni Malatyaspor,Karabükspor,1X,52,36,12,1.66,3.78,5.39,85,15,1.80,1.96,3 - 1
13:00,EGP,Crystal Palace,Tottenham,X2,31,24,45,7.60,4.70,1.51,42,58,2.28,1.73,0 - 1
13:00,EGC,Cardiff City,Bristol City,1,57,24,19,2.16,3.40,4.00,54,46,1.79,2.20,1 - 0
13:00,RS1,FK Spartak Subotica,Crvena Zvezda,1X,56,19,25, , , ,21,79, , ,1 - 2
13:00,SP2,Córdoba,Real Valladolid,1,69,20,11,2.50,3.50,2.62,50,50,2.19,1.72,2 - 1
13:00,SP1,Villarreal,Getafe,1,66,23,11,1.80,3.50,4.75,63,37,1.68,2.20,1 - 0
13:00,DN1,Hobro,Midtjylland,2X,20,20,60,5.50,4.00,1.57,35,65,1.83,2.02,1 - 2
13:30,GE2,Darmstadt,FC Heidenheim,X2,33,27,40,2.44,3.35,3.15,54,46,1.81,2.10,1 - 1
13:30,GE2,St. Pauli,Holstein Kiel,1X,44,30,26,2.82,3.45,2.70,68,32,1.96,1.95,3 - 2
13:30,GE2,Bochum,Nuernberg,2X,26,30,44,2.60,3.40,2.88,68,32,1.76,2.08,0 - 0
13:30,ITA,Crotone,SPAL,X2,23,42,34,2.25,3.00,3.70,89,11,1.61,2.32,2 - 3
13:30,NT1,Ajax,ADO Den Haag,1,76,15,9,1.13,9.50,25.50,32,68,3.50,1.30,0 - 0
14:00,BG1,Pirin Blagoevgrad,Vitosha Bistritsa,X1,51,42,7, , , ,92,8, , ,1 - 0
14:00,DN1,Aalborg,FC Nordsjaelland,2,15,18,67,2.26,3.50,3.10,35,65,2.24,1.65,1 - 1
14:00,GR1,Xanthi,Apollon Smirnis,1,67,25,8,1.93,3.20,4.60,72,28,1.46,2.58,2 - 0
14:00,RS1,Spartak Subotica,Crvena Zvezda,1X,56,19,25,11.52,5.36,1.30,21,79,2.02,1.80,1 - 2
14:00,EGC,Cardiff City,Bristol City,1,57,24,19,2.33,3.25,3.20,54,46,1.71,2.14,1 - 0
14:00,EGP,Crystal Palace,Tottenham Hotspur,X2,31,24,45,6.50,4.35,1.50,42,58,2.16,1.72,0 - 1
14:30,BH1,GOSK Gabela,Celik Zenica,X1,34,42,23, , , ,89,11, , ,3 - 2
14:30,NT1,Feyenoord,PSV Eindhoven,1X,49,20,31,2.46,3.70,3.00,21,79,2.18,1.83,1 - 3
14:30,SCP,Aberdeen,Celtic,1X,57,22,22,6.00,4.10,1.66,39,61,1.96,2.02,0 - 2
14:30,NT1,Willem II,Roda,X1,49,24,27,1.83,3.90,4.80,46,54,2.14,1.86,1 - 0
14:30,BL1,Anderlecht,Royal Excel Mouscron,X1,49,23,28,1.39,5.50,9.60,39,61,2.54,1.62,5 - 3
14:30,BH1,FK Sarajevo,Radnik Bijeljina,1,85,9,4, , , ,24,76, , ,0 - 0
14:30,TR1,Gazişehir Gaziantep,Denizlispor,1,60,21,18,1.53,4.16,7.10,42,58,1.75,1.96,0 - 2
14:30,TR1,Rizespor,Elazığspor,1X,59,19,21,1.55,4.50,5.65,29,71,1.90,1.80,1 - 1
14:30,GE2,Darmstadt 98,Heidenheim,X2,33,27,40,2.02,3.59,3.90,54,46,1.83,2.06,1 - 1
14:30,GE2,St. Pauli,Holstein Kiel,1X,44,30,26,3.02,3.42,2.46,68,32,2.00,1.88,3 - 2
14:30,GE2,Bochum,Nürnberg,2X,26,30,44,2.40,3.40,3.13,68,32,1.72,2.10,0 - 0
15:00,FR1,Bordeaux,Nice,X2,35,23,42,2.02,3.45,4.50,39,61,1.72,2.36,0 - 0
15:00,CRO1,Cibalia,Rudes,X2,31,29,40, , , ,63,37, , ,
15:00,ITA,Sassuolo,Lazio,2,11,20,69,4.60,3.75,1.91,50,50,2.14,1.86,0 - 3
15:00,ITA,Fiorentina,Chievo,1X,52,36,12,1.49,4.50,8.80,85,15,2.06,1.91,1 - 0
15:00,ITA,Sampdoria,Udinese,X1,45,26,30,2.12,3.50,4.00,50,50,2.02,1.96,2 - 1
15:00,CZ1,Karvina,Zlin,1X,53,26,21, , , ,59,41, , ,4 - 0
15:00,ITA,Hellas Verona,Torino,X2,28,28,44,6.40,4.30,1.61,59,41,2.20,1.79,2 - 1
15:00,RS1,Partizan Belgrade,Zemun,1X,44,30,26, , , ,68,32, , ,1 - 1
15:00,TR,Göztepe,Sivasspor,1,65,22,13,2.62,3.57,2.64,54,46,2.08,1.81,1 - 0
15:00,GR1,Xanthi,Apollon Smirnis,1,67,25,8,2.00,3.05,3.90,72,28,1.45,2.63,2 - 0
15:00,DN1,AaB,Nordsjælland,2,15,18,67,2.26,3.48,3.34,35,65,2.00,1.88,1 - 1
15:00,BG1,OFK Pirin,Vitosha Bistritsa,X1,51,42,7,1.69,3.49,5.17,92,8,1.50,2.50,1 - 0
15:05,EGP,Manchester United,Chelsea,X2,35,23,42,2.44,3.25,3.45,39,61,1.80,2.22,2 - 1
15:30,PL1,Slask Wroclaw,Gornik Zabrze,X2,34,25,41,2.52,3.40,2.94,46,54,2.02,1.92,1 - 1
15:30,GE1,Bayer Leverkusen,Schalke 04,X2,24,23,53,2.14,3.65,3.75,42,58,2.12,1.87,0 - 2
15:30,PL1,Piast Gliwice,Wisla Krakow,2,15,21,65,2.62,3.15,3.15,46,54,1.70,2.36,0 - 0
15:30,WAL1,Prestatyn Town,Newtown AFC,2,10,18,72, , , ,46,54, , ,0 - 1
15:30,SCP,Aberdeen,Celtic,1X,57,22,22,6.12,3.91,1.65,39,61,1.92,1.98,0 - 2
15:30,BH1,GOSK Gabela,Celik,X1,34,42,23,2.08,3.15,2.95,89,11,1.68,2.06,3 - 2
15:30,BH1,Sarajevo,Radnik Bijeljina,1,85,9,4,1.40,4.00,5.40,24,76,2.12,1.63,0 - 0
15:30,BL1,Anderlecht,Royal Excel Mouscron,X1,49,23,28,1.38,5.40,8.20,39,61,2.40,1.58,5 - 3
15:30,NT1,Feyenoord,PSV,1X,49,20,31,2.35,3.67,3.01,21,79,2.08,1.75,1 - 3
15:30,NT1,Willem II,Roda JC Kerkrade,X1,49,24,27,1.79,3.87,4.70,46,54,2.05,1.83,1 - 0
16:00,DN1,Broendby IF,FC Helsingoer,1,84,11,4,1.17,9.60,21.00,35,65,3.30,1.42,6 - 1
16:00,HE1,St. Gallen,Lugano,X2,34,25,41, , , ,46,54, , ,3 - 0
16:00,HE1,Luzern,Thun,2X,33,21,46, , , ,29,71, , ,2 - 1
16:00,HE1,Grasshopper,FC Zuerich,X2,20,23,57, , , ,46,54, , ,1 - 0
16:00,RS1,Partizan,Zemun,1X,44,30,26,1.20,6.53,17.39,68,32,2.13,1.69,1 - 1
16:00,ITA,Fiorentina,Chievo,1X,52,36,12,1.39,4.33,8.50,85,15,2.04,1.78,1 - 0
16:00,ITA,Sassuolo,Lazio,2,11,20,69,4.20,3.60,1.80,50,50,2.08,1.75,0 - 3
16:00,ITA,Hellas Verona,Torino,X2,28,28,44,6.50,4.20,1.53,59,41,2.14,1.71,2 - 1
16:00,ITA,Sampdoria,Udinese,X1,45,26,30,2.00,3.50,3.60,50,50,1.96,1.85,2 - 1
16:00,FR1,Bordeaux,Nice,X2,35,23,42,1.96,3.28,4.74,39,61,1.58,2.47,0 - 0
16:00,CZ1,Karviná,Zlín,1X,53,26,21,2.10,3.25,3.35,59,41,1.65,2.15,4 - 0
16:05,EGP,Manchester United,Chelsea,X2,35,23,42,2.40,3.25,3.35,39,61,1.75,2.12,2 - 1
16:15,GR1,Larissa,Platanias,X2,19,51,30, , , ,95,5, , ,1 - 0
16:15,GR1,Panetolikos,AOK Kerkyra,1,62,26,12,1.62,3.80,8.00,68,32,1.66,2.48,1 - 0
16:30,AU1,Sturm Graz,Salzburg,1X,53,21,26,5.40,3.75,1.80,29,71,1.84,2.16,2 - 4
16:30,BG1,Slavia Sofia,Lokomotiv Plovdiv,1,71,17,12, , , ,39,61, , ,1 - 1
16:30,WAL1,Prestatyn Town,Newtown,2,13,22,65, , , ,54,46, , ,0 - 1
16:30,PL,Piast Gliwice,Wisła Kraków,2,15,21,65,2.59,3.18,3.04,46,54,1.72,2.19,0 - 0
16:30,PL,Śląsk Wrocław,Górnik Zabrze,X2,34,25,41,2.69,3.35,2.78,46,54,1.94,1.93,1 - 1
16:30,BH1,Borac Banja Luka,Krupa na Vrbasu,2X,23,24,53,2.08,3.00,3.10,50,50,1.54,2.30,0 - 1
16:30,GE1,Bayer Leverkusen,Schalke 04,X2,24,23,53,2.04,3.50,3.60,42,58,2.08,1.75,0 - 2
16:45,NT1,Utrecht,FC Twente,1X,42,34,24,1.68,4.20,5.70,77,23,2.24,1.79,3 - 1
17:00,CRO1,Rijeka,Dinamo Zagreb,2X,33,20,46, , , ,24,76, , ,
17:00,SP2,Reus,Sevilla Atletico,1X,52,36,12,1.91,3.35,5.40,85,15,1.60,2.58,2 - 0
17:00,PR1,Chaves,Estoril,1X,44,28,28,2.02,3.60,4.10,59,41,1.93,2.02,2 - 0
17:00,SP2,Tenerife,Lugo,1,73,19,8,1.79,3.65,5.70,54,46,1.83,2.16,
17:00,SP2,Zaragoza,Oviedo,2X,26,30,44,2.56,3.15,3.35,68,32,1.64,2.50,2 - 1
17:00,SP2,Cordoba,Valladolid,1,69,20,11,2.74,3.30,2.36,50,50,1.88,1.78,2 - 1
17:00,FR1,Lyon,Saint-Etienne,1X,42,34,24,1.62,4.20,6.60,77,23,2.36,1.72,1 - 1
17:00,SP2,Granada,Alcorcon,1,65,21,15,1.94,3.35,4.80,46,54,1.69,2.42,2 - 0
17:00,SP2,Albacete,Numancia,X2,33,27,40,2.78,3.00,3.00,54,46,1.58,2.68,1 - 0
17:00,BH1,Borac Banja Luka,FK Krupa,2X,25,26,49, , , ,54,46, , ,0 - 1
17:00,RO1,Juventus Bucuresti,CFR Cluj,2,15,24,62, , , ,59,41, , ,0 - 2
17:00,CL,Antofagasta,Deportes Iquique,X2,33,34,33,2.28,3.33,3.43,77,23,1.82,1.92,2 - 1
17:00,HE1,Grasshopper,Zürich,X2,20,23,57,3.43,3.48,2.22,46,54,1.76,1.98,1 - 0
17:00,HE1,Luzern,Thun,2X,33,21,46,2.25,3.65,3.21,29,71,2.04,1.74,2 - 1
17:00,HE1,St. Gallen,Lugano,X2,34,25,41,2.99,3.31,2.54,46,54,1.76,2.00,3 - 0
17:00,SP2,Real Zaragoza,Real Oviedo,2X,26,30,44,2.52,3.18,3.14,68,32,1.56,2.33,2 - 1
17:00,PR2,Arouca,Varzim,1X,53,26,21,1.72,3.15,5.00,59,41,1.45,2.55,1 - 2
17:00,PR2,Vitória Guimarães II,Academico Viseu,1X,46,21,33,3.60,3.25,1.94,29,71,1.80,1.90,0 - 0
17:00,PR2,Leixões,União Madeira,1X,44,28,28,1.60,3.50,5.20,59,41,1.60,2.18,0 - 1
17:00,PR2,Penafiel,Real,X1,57,37,6,1.85,3.30,3.85,89,11,1.75,1.96,1 - 0
17:00,DN1,Brøndby,FC Helsingør,1,84,11,4,1.17,8.13,18.74,35,65,3.39,1.33,6 - 1
17:15,SP1,Athletic Club,Málaga,X2,27,37,37,1.60,3.50,6.50,81,19,1.60,2.40,2 - 1
17:15,GR1,Larissa,Platanias,X2,19,51,30,1.65,3.20,6.00,95,5,1.50,2.48,1 - 0
17:15,GR1,Panaitolikos,Kerkyra,1,62,26,12,1.50,3.55,7.00,68,32,1.46,2.55,1 - 0
17:30,BG1,Slavia Sofia,Lokomotiv Plovdiv,1,71,17,12,2.01,3.12,3.94,39,61,1.70,2.10,1 - 1
17:30,AU1,Sturm Graz,Salzburg,1X,53,21,26,4.10,3.45,1.85,29,71,1.67,2.12,2 - 4
17:45,NT1,FC Utrecht,FC Twente,1X,42,34,24,1.63,4.25,5.51,77,23,2.20,1.68,3 - 1
18:00,BL1,Standard Liege,Club Brugge,1X,53,22,25,2.46,3.55,3.10,35,65,2.18,1.82,1 - 1
18:00,DN1,FC Copenhagen,Odense,1,78,12,8,1.51,4.60,7.80,21,79,2.28,1.76,1 - 0
18:00,CZ1,Slavia Prague,Bohemians 1905,1,69,16,14, , , ,26,74, , ,1 - 0
18:00,GE1,RB Leipzig,FC Cologne,1X,57,22,22,1.53,4.60,7.40,39,61,2.48,1.67,1 - 2
18:00,PL1,Korona Kielce,Lech Poznan,1,65,22,13,3.30,3.25,2.50,54,46,1.68,2.42,1 - 0
18:00,ITA,Juventus,Atalanta,1X,49,20,31,1.57,4.00,8.60,21,79,1.75,2.32,
18:00,TR,Beşiktaş,Fenerbahçe,1,69,16,14,2.20,3.43,3.52,26,74,1.92,1.96,3 - 1
18:00,RO1,Juventus Bucureşti,CFR Cluj,2,15,24,62,16.00,5.47,1.27,59,41,1.62,2.35,0 - 2
18:00,PR2,Santa Clara,Gil Vicente,X1,38,45,16,1.52,3.65,5.80,92,8,1.52,2.35,2 - 1
18:00,PR2,Benfica II,Cova Piedade,1,76,17,7,2.10,3.30,3.15,50,50,2.08,1.67,1 - 1
18:00,PR1,Chaves,Estoril,1X,44,28,28,2.00,3.50,3.55,59,41,1.80,1.96,2 - 0
18:00,FR1,Olympique Lyonnais,Saint-Étienne,1X,42,34,24,1.61,3.80,5.00,77,23,2.25,1.70,1 - 1
18:15,WAL1,Carmarthen,Aberystwyth,1X,40,29,31, , , ,63,37, , ,3 - 3
18:30,IL1,Bnei Yehuda,Hapoel Kiryat Shmona,1X,53,24,23,2.38,3.20,3.50,50,50,1.65,2.40,1 - 0
18:30,GR1,PAOK Thessaloniki,Olympiacos,1X,57,16,25,1.71,3.85,6.20,10,90,1.73,2.34,
19:00,TR1,Besiktas,Fenerbahce,1,69,16,14, , , ,26,74, , ,3 - 1
19:00,PR1,Boavista,Vitoria Setubal,X2,37,26,37,2.22,3.15,4.10,50,50,1.52,2.84,4 - 0
19:00,TR1,Goztepe,Sivasspor,1,65,22,13, , , ,54,46, , ,1 - 0
19:00,TR1,Yeni Malatyaspor,Karabukspor,1X,52,36,12, , , ,85,15, , ,3 - 1
19:00,TR1,Istanbul Basaksehir,Genclerbirligi,1,71,15,13, , , ,24,76, , ,
19:00,TR1,Akhisar Belediye,Konyaspor,X2,33,34,33, , , ,77,23, , ,
19:00,TR1,Alanyaspor,Trabzonspor,X2,31,24,45, , , ,42,58, , ,
19:00,TR1,Kayserispor,Kasimpasa,X2,33,27,40, , , ,54,46, , ,
19:00,TR1,Osmanlispor,Antalyaspor,1,62,26,12, , , ,68,32, , ,0 - 0
19:00,TR1,Galatasaray,Bursaspor,1,78,12,8, , , ,21,79, , ,
19:00,MX1,Pumas,CD Guadalajara,X2,28,23,49,2.62,3.45,2.88,39,61,2.10,1.86,1 - 1
19:00,SP2,Albacete,Numancia,X2,33,27,40,2.79,2.97,2.99,54,46,1.45,2.65,1 - 0
19:00,SP2,Reus Deportiu,Sevilla II,1X,52,36,12,1.87,3.34,5.00,85,15,1.58,2.32,2 - 0
19:00,SP2,Granada,Alcorcón,1,65,21,15,2.02,3.28,4.26,46,54,1.56,2.33,2 - 0
19:00,PL,Korona Kielce,Lech Poznań,1,65,22,13,3.12,3.24,2.49,54,46,1.64,2.32,1 - 0
19:00,DN1,København,OB,1,78,12,8,1.49,4.57,7.16,21,79,2.19,1.72,1 - 0
19:00,CZ1,Slavia Praha,Bohemians 1905,1,69,16,14,1.24,5.30,11.00,26,74,1.82,1.92,1 - 0
19:00,BL1,Standard Liège,Club Brugge,1X,53,22,25,2.43,3.52,2.99,35,65,2.15,1.75,1 - 1
19:00,GE1,RB Leipzig,Köln,1X,57,22,22,1.50,4.33,6.50,39,61,2.25,1.64,1 - 2
19:15,WAL1,Carmarthen Town,Aberystwyth Town,1X,44,30,26, , , ,68,32, , ,3 - 3
19:30,SP1,Valencia,Real Sociedad,1X,49,26,25,1.70,4.00,4.75,54,46,2.70,1.48,2 - 1
19:30,IL1,Bnei Yehuda,Ironi Kiryat Shmona,1X,53,24,23,2.13,3.35,3.74,50,50,1.62,2.30,1 - 0
19:30,GR1,PAOK,Olympiakos Piraeus,1X,57,16,25,1.62,3.55,5.40,10,90,1.56,2.33,0 - 3
19:45,RO1,FCSB,Sepsi OSK,1,87,9,3, , , ,39,61, , ,2 - 0
20:00,SP1,Villarreal,Getafe,1,66,23,11,1.87,3.60,5.00,63,37,1.72,2.12,1 - 0
20:00,SP1,Athletic Bilbao,Malaga,X2,27,37,37,1.75,3.60,6.40,81,19,1.62,2.58,2 - 1
20:00,SP1,Sevilla,Atletico Madrid,X2,38,24,38,3.60,3.35,2.32,42,58,1.74,2.32,2 - 5
20:00,SP1,Valencia,Real Sociedad,1X,49,26,25,1.77,4.20,4.80,54,46,2.74,1.56,2 - 1
20:00,IL1,Hapoel Beer Sheva,Beitar Jerusalem,2X,33,20,46,2.00,3.50,4.40,24,76,1.83,2.14,1 - 1
20:00,BL1,Kortrijk,Zulte-Waregem,1,59,19,22,2.42,3.80,3.00,24,76,2.46,1.65,0 - 1
20:00,MX1,Pumas UNAM,Guadalajara,X2,28,23,49,2.52,3.55,2.85,39,61,2.02,1.88,1 - 1
20:00,PR1,Boavista,Vitória Setúbal,1X,44,28,28,2.15,3.10,3.55,59,41,1.40,2.85,4 - 0
20:45,ITA,Roma,AC Milan,X1,42,22,35,2.12,3.55,4.00,32,68,2.02,1.96,0 - 2
20:45,RO1,FCSB,Sepsi,1,87,9,3,1.27,5.10,12.00,39,61,2.14,1.71,2 - 0
