Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:00,AR1,Rosario Central,Estudiantes,1,60,21,18,2.05,3.72,3.72,42,58,1.74,2.20,1 - 1
01:00,AR1,Racing Club,Colón,1,65,17,17,1.53,4.38,6.64,24,76,2.01,1.87,1 - 3
02:00,BRA,Botafogo,Fluminense,X2,33,27,40,2.35,3.10,2.85,54,46,1.62,2.23,2 - 1
02:00,BRA,Ceará,América Mineiro,X1,51,42,7,1.93,3.20,3.75,92,8,1.55,2.38,2 - 2
02:30,BRC,Luverdense,Volta Redonda,1,62,24,15,2.10,2.97,3.85,59,41,1.70,2.06,4 - 1
03:15,AR1,Gimnasia La Plata,Newell's Old Boys,X1,37,37,27,2.75,3.19,2.82,81,19,1.56,2.46,2 - 0
03:15,AR1,River Plate,San Lorenzo,1X,49,26,25,1.43,5.01,7.81,54,46,2.31,1.66,2 - 0
03:15,BRC,Globo,Santa Cruz,1X,42,34,24,2.62,3.00,2.60,77,23,1.48,2.50,1 - 2
16:00,TR1,Ümraniyespor,BB Erzurumspor,2,15,18,67,1.89,3.55,3.35,35,65,2.40,1.52,1 - 2
18:30,RO1,Sepsi,ACS Poli Timişoara,1X,63,28,9,1.95,3.20,4.10,77,23,1.61,2.32,3 - 0
18:30,BG1,Beroe,Ludogorets,2,10,16,73,2.67,3.67,2.43,35,65,2.15,1.68,1 - 1
18:30,BG1,Levski Sofia,CSKA Sofia,X2,27,24,49,2.90,3.29,2.44,46,54,1.88,1.94,2 - 3
19:00,EST1,Trans,Tammeka,X1,39,22,39,1.97,3.36,3.96,29,71,2.21,1.65,4 - 1
19:00,EST1,Nõmme Kalju,Levadia,1,55,13,24,2.60,3.35,2.28,2,98,1.81,1.91,2 - 1
20:00,AU1,Wolfsberger AC,Austria Wien,X2,21,39,41,2.78,3.46,2.62,85,15,2.19,1.72,2 - 1
20:00,SW2,Landskrona,Helsingborg,2X,25,22,53,3.29,3.53,2.25,35,65,1.90,1.90,1 - 1
20:00,TR1,Boluspor,Gazişehir Gaziantep,2X,36,21,43,1.85,3.50,3.50,26,74,1.86,1.86,1 - 3
20:15,IL1,Hapoel Haifa,Hapoel Be'er Sheva,2X,25,22,53,2.95,3.69,2.34,35,65,2.02,1.84,1 - 4
20:30,BG1,Botev Plovdiv,Vereya,1,80,15,4,1.34,4.97,7.41,54,46,2.45,1.51,2 - 0
21:00,RO1,Juventus Bucureşti,Dinamo Bucureşti,2,2,16,82,4.70,3.99,1.76,63,37,1.84,2.04,0 - 2
21:00,IL1,Maccabi Tel Aviv,Beitar Jerusalem,X1,46,23,32,1.58,4.58,5.32,35,65,2.33,1.61,3 - 1
21:45,EGC,Aston Villa,Middlesbrough,X1,49,23,28,2.46,3.28,3.19,39,61,1.58,2.47,0 - 0
