Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
05:30,MLS,Vancouver Whitecaps,SJ Earthquakes,2X,25,26,49,1.70,4.00,4.40,54,46,2.33,1.60,2 - 2
18:00,RS1,Radnik Surdulica,Mladost Lučani,1X,58,29,14,1.35,4.00,6.50,72,28,2.20,1.60,3 - 1
18:00,RS1,Bačka Palanka,Borac Čačak,1,86,12,2,1.10,8.00,9.50,54,46,3.50,1.30,3 - 2
18:00,RS1,Zemun,Mačva Šabac,1,62,26,12,3.75,1.57,4.75,68,32,1.50,2.50,1 - 1
18:00,RS1,Javor Ivanjica,Rad Beograd,1,68,19,13,2.28,2.85,2.90,42,58,1.55,2.32,1 - 1
20:00,RS1,Partizan,Spartak Subotica,1,78,13,8,1.40,4.00,5.40,29,71,2.50,1.46,2 - 0
20:00,RS1,Čukarički,Vojvodina,1,76,15,9,1.35,4.00,6.50,32,68,2.32,1.55,1 - 6
20:00,RS1,Radnički Niš,Napredak,1,61,22,17,1.20,5.50,8.00,50,50,3.35,1.29,4 - 1
20:00,SW1,Djurgården,Örebro,X2,33,27,40,1.59,4.36,5.52,54,46,2.02,1.83,2 - 0
20:45,RO1,Gaz Metan Mediaş,Voluntari,X2,31,24,45,2.55,3.08,3.10,42,58,1.73,2.15,1 - 0
21:45,EG2,Exeter City,Lincoln City,X1,45,24,31,2.83,3.17,2.77,42,58,1.55,2.50,3 - 1
