Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:00,AR1,San Martín San Juan,Vélez Sarsfield,2X,21,26,53,3.15,3.05,2.25,59,41,1.71,2.07,0 - 2
01:15,BRB,Sampaio Corrêa,Paysandu,X2,33,34,33,2.35,2.90,2.90,77,23,1.46,2.60,1 - 1
02:00,CL,Unión Española,San Luis,1,66,23,11,1.89,3.68,4.37,63,37,1.89,1.99,4 - 0
02:30,BRB,CRB,Atlético GO,X2,30,26,45,2.23,3.00,3.05,50,50,1.62,2.23,3 - 1
03:00,MLS,Toronto,Philadelphia Union,1X,58,29,14,1.52,4.20,5.75,72,28,2.33,1.60,3 - 0
03:15,AR1,San Lorenzo,Belgrano,X2,33,34,33,2.02,3.05,3.75,77,23,1.50,2.48,2 - 0
03:30,BRB,Oeste,Coritiba,2X,21,26,53,2.30,2.80,3.15,59,41,1.46,2.63,1 - 1
11:00,RU1,SKA Khabarovsk,Krasnodar,2,11,23,66,10.13,5.33,1.32,63,37,2.04,1.84,0 - 1
12:50,A1,Newcastle Jets,Melbourne Victory,1X,44,28,28,2.62,3.64,2.71,59,41,2.27,1.68,0 - 1
13:00,EST1,Tallinna Kalev,Flora,X2,32,18,49,8.50,6.00,1.18,14,86,2.87,1.39,1 - 3
13:15,PR2,Penafiel,Academico Viseu,2X,33,21,46,1.80,3.50,3.85,29,71,1.97,1.76,0 - 1
14:00,RU1,Tosno,Dinamo Moskva,X2,33,27,40,3.03,2.95,2.66,54,46,1.50,2.61,1 - 2
14:00,SP1,Girona,Eibar,1X,53,32,16,2.11,3.39,3.92,77,23,1.75,2.17,1 - 4
14:30,EGP,Stoke City,Crystal Palace,2X,21,31,48,2.57,3.51,2.88,72,28,1.98,1.94,1 - 2
14:30,SCP,Dundee,Hamilton Academical,X2,30,39,30,2.03,3.36,4.25,85,15,1.73,2.10,1 - 0
15:00,LAT1,Ventspils,Rīgas FS,2X,25,22,53,2.29,2.89,3.10,35,65,1.61,2.25,1 - 1
15:00,SW1,Hammarby,GIF Sundsvall,1X,46,20,33,1.57,4.09,5.75,24,76,2.28,1.64,4 - 3
15:00,BH1,Krupa na Vrbasu,Sarajevo,X2,35,31,35,5.50,3.75,1.50,68,32,1.55,2.32,2 - 3
15:30,RO1,Juventus Bucureşti,Botoşani,X2,8,48,43,3.60,3.00,2.20,95,5,1.50,2.50,0 - 3
15:30,BEL1,Vitebsk,Minsk,1X,38,32,29,2.21,2.94,3.87,72,28,1.43,2.64,1 - 0
16:00,RU2,Avangard Kursk,Orenburg,X2,14,40,46,11.87,4.92,1.26,89,11,1.50,2.47,0 - 2
16:00,ITB,Ascoli,Avellino,1X,63,28,9,2.29,3.10,3.29,77,23,1.58,2.30,1 - 1
16:00,ITB,Cittadella,Brescia,1X,40,29,31,1.65,3.65,5.20,63,37,1.98,1.76,2 - 2
16:00,ITB,Frosinone,Carpi,1X,53,32,16,1.33,4.75,10.00,77,23,1.86,1.89,1 - 0
16:00,ITB,Venezia,Foggia,X1,46,23,32,1.85,3.60,4.09,35,65,2.08,1.70,2 - 1
16:00,ITB,Ternana,Palermo,1X,53,24,23,3.50,3.20,2.14,50,50,1.90,1.98,2 - 3
16:00,ITB,Bari 1908,Perugia,X2,35,23,42,2.30,3.05,3.30,39,61,1.73,2.05,3 - 1
16:00,ITB,Novara,Pescara,X2,28,28,44,2.05,3.10,3.90,59,41,1.74,2.02,1 - 1
16:00,ITB,Spezia,Pro Vercelli,2X,21,26,53,2.50,3.00,3.00,59,41,1.66,2.16,5 - 1
16:00,ITB,Salernitana,Virtus Entella,1,67,25,8,2.45,3.10,3.00,72,28,1.68,2.12,1 - 0
16:00,PL1,Chrobry Głogów,Zagłębie Sosnowiec,1,57,24,19,2.68,3.35,2.76,54,46,1.76,1.97,1 - 2
16:00,EST1,Levadia,Tulevik,1,78,13,8,1.01,16.00,19.00,29,71,7.50,1.08,5 - 0
16:00,TR,Karabükspor,Konyaspor,X2,23,42,34,16.06,7.53,1.19,89,11,2.70,1.44,0 - 1
16:30,RU1,Lokomotiv Moskva,Zenit,X2,24,34,42,2.39,3.11,3.29,77,23,1.60,2.39,1 - 0
16:30,GE1,Borussia Dortmund,Mainz 05,1,71,17,12,1.34,5.73,9.34,39,61,2.75,1.46,1 - 2
16:30,GE1,RB Leipzig,Wolfsburg,1,57,26,17,1.79,4.02,4.62,63,37,2.32,1.62,4 - 1
16:30,GE1,Köln,Bayern München,2,23,18,58,9.48,6.13,1.31,19,81,3.75,1.28,1 - 3
16:30,GE1,Werder Bremen,Bayer Leverkusen,X1,49,23,28,3.90,4.07,1.91,39,61,3.00,1.38,0 - 0
16:30,GE1,Borussia M'gladbach,Freiburg,1,71,22,7,2.09,3.50,3.84,68,32,1.88,1.93,3 - 1
16:30,GE1,Eintracht Frankfurt,Hamburger SV,1,65,22,13,1.99,3.82,3.83,54,46,1.98,1.83,3 - 0
16:30,GE1,Augsburg,Schalke 04,X2,30,26,45,3.11,3.28,2.51,50,50,1.81,2.00,1 - 2
16:30,GE1,Hannover 96,Hertha BSC,X2,33,27,40,2.68,3.39,2.80,54,46,1.86,1.95,3 - 1
16:30,GE1,Stuttgart,Hoffenheim,2,16,20,64,2.98,3.70,2.39,39,61,2.38,1.58,2 - 0
16:30,PL,Sandecja Nowy Sącz,Piast Gliwice,X2,28,23,49,3.53,3.32,2.23,39,61,1.68,2.25,2 - 1
17:00,EGP,AFC Bournemouth,Swansea City,1,62,26,12,2.01,3.66,4.00,68,32,1.91,2.01,1 - 0
17:00,EGP,Leicester City,West Ham United,2X,25,26,49,2.21,3.56,3.48,54,46,2.08,1.85,0 - 2
17:00,EGP,Watford,Newcastle United,1X,49,26,25,2.18,3.33,3.82,54,46,1.70,2.27,2 - 1
17:00,EGP,West Bromwich Albion,Tottenham Hotspur,2X,23,20,56,7.95,4.55,1.47,32,68,2.24,1.72,1 - 0
17:00,EG2,Barnet,Chesterfield,1X,40,29,31,1.51,4.71,6.38,63,37,2.18,1.72,3 - 0
17:00,EG2,Cambridge United,Port Vale,1X,57,22,22,1.93,3.75,4.11,39,61,1.89,1.99,5 - 0
17:00,EG2,Carlisle United,Newport County,1X,63,28,9,2.07,3.71,3.61,77,23,2.05,1.83,1 - 1
17:00,EG2,Coventry City,Morecambe,1,67,18,15,2.13,2.89,4.72,35,65,1.55,2.50,0 - 0
17:00,EG2,Crewe Alexandra,Cheltenham Town,2X,24,20,56,2.82,3.85,2.40,26,74,2.53,1.53,2 - 1
17:00,EG2,Exeter City,Colchester United,1,57,24,19,2.37,3.48,3.12,54,46,1.95,1.93,1 - 0
17:00,EG2,Forest Green Rovers,Grimsby Town,1,72,18,10,2.18,3.54,3.40,46,54,2.04,1.84,0 - 3
17:00,EG2,Lincoln City,Yeovil Town,X2,39,23,39,1.44,5.17,6.99,35,65,2.19,1.72,1 - 1
17:00,EG2,Mansfield Town,Crawley Town,X2,33,27,40,1.62,4.53,5.21,54,46,2.33,1.63,1 - 1
17:00,EG2,Notts County,Luton Town,X1,46,23,32,4.06,3.89,1.90,35,65,2.16,1.74,0 - 0
17:00,EG2,Swindon Town,Accrington Stanley,2X,23,24,53,2.96,3.58,2.42,50,50,2.01,1.87,3 - 0
17:00,EG2,Wycombe Wanderers,Stevenage,X2,33,34,33,1.68,4.27,4.98,77,23,2.23,1.69,1 - 0
17:00,AU1,LASK Linz,Rapid Wien,X2,32,23,46,2.19,3.44,3.53,35,65,1.92,1.96,0 - 2
17:00,PL1,Górnik Łęczna,Chojniczanka Chojnice,2X,23,28,48,2.93,3.17,2.64,63,37,1.55,2.33,3 - 0
17:00,CZ1,Karviná,Dukla Praha,1,62,26,12,1.60,3.70,5.25,68,32,1.82,1.93,1 - 3
17:00,CZ1,Zbrojovka Brno,Jablonec,2,11,23,66,4.00,3.25,1.90,63,37,1.60,2.25,0 - 3
17:00,CZ1,Mladá Boleslav,Baník Ostrava,X2,23,42,34,2.05,3.45,3.30,89,11,1.87,1.87,0 - 0
17:00,CZ1,Slovan Liberec,Vysočina Jihlava,X2,33,27,40,1.45,3.90,6.75,54,46,2.08,1.71,1 - 3
17:00,SW1,Östersunds FK,Norrköping,X2,35,23,42,1.71,4.10,4.50,39,61,2.15,1.71,0 - 2
17:00,SW2,Degerfors,Örgryte,X1,46,23,32,2.47,3.51,2.94,35,65,1.97,1.91,0 - 1
17:00,SP2,Córdoba,Huesca,X1,45,26,30,2.25,3.20,3.00,50,50,1.90,1.95,2 - 4
17:00,SP2,Numancia,Real Valladolid,1,70,21,9,2.25,3.25,3.25,59,41,1.70,2.10,0 - 1
17:00,SCP,Aberdeen,Hibernian,1X,60,20,20,2.29,3.38,3.42,35,65,1.67,2.29,0 - 0
17:00,SCP,Rangers,Kilmarnock,X1,46,23,32,1.45,5.07,7.33,35,65,2.70,1.49,1 - 0
17:00,SCP,Motherwell,St. Johnstone,X2,35,31,35,2.26,3.27,3.61,68,32,1.55,2.45,1 - 5
17:00,TR1,Altınordu,BB Erzurumspor,2X,31,20,49,2.91,3.82,2.21,21,79,2.75,1.40,1 - 1
17:00,TR1,Rizespor,Gazişehir Gaziantep,X1,43,19,37,1.41,5.27,6.31,14,86,2.38,1.53,4 - 2
17:00,BG1,Cherno More,Septemvri Sofia,X2,38,24,38,1.47,4.00,6.00,42,58,1.83,1.98,2 - 1
17:15,CZ1,Sigma Olomouc,Bohemians 1905,X1,46,40,14,1.60,3.55,5.75,89,11,1.61,2.25,1 - 1
17:15,SP1,Athletic Club,Real Betis,X1,45,26,30,2.13,3.67,3.53,50,50,2.04,1.86,2 - 0
17:30,BEL1,Tarpeda,Luch Minsk,X2,18,35,47,2.35,2.90,2.90,81,19,1.53,2.38,0 - 1
17:30,BH1,Radnik Bijeljina,Zeljeznicar,2X,25,26,49,4.00,3.50,1.80,54,46,1.75,2.05,1 - 0
18:00,PR1,Belenenses,Portimonense,X2,31,24,45,2.20,3.40,3.10,42,58,1.91,1.84,3 - 2
18:00,PR2,Académica,Cova Piedade,1X,42,34,24,1.35,4.10,8.50,77,23,1.97,1.76,1 - 2
18:00,IL1,Hapoel Haifa,Bnei Yehuda,1X,48,31,21,2.04,3.56,3.78,72,28,1.81,2.06,2 - 1
18:00,IL1,Ironi Kiryat Shmona,Maccabi Haifa,X1,34,42,23,1.67,4.10,5.13,89,11,1.97,1.89,4 - 0
18:00,CZ1,Slovácko,Teplice,X1,36,28,36,1.70,3.55,4.75,59,41,1.64,2.18,0 - 0
