Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
19:00,PL,Arka Gdynia,Śląsk Wrocław,X2,35,23,42,2.09,3.87,3.38,39,61,2.29,1.65,0 - 1
19:00,PL,Piast Gliwice,Nieciecza,2X,6,37,57,2.00,3.47,4.09,89,11,1.78,2.11,4 - 0
19:00,PL,Cracovia Kraków,Pogoń Szczecin,1,77,15,8,1.97,3.85,3.75,39,61,2.26,1.68,1 - 4
19:00,PL,Lechia Gdańsk,Sandecja Nowy Sącz,1X,48,31,21,1.70,4.03,5.05,72,28,2.27,1.67,1 - 1
19:00,CL,Deportes Iquique,Audax Italiano,X1,41,39,21,1.83,4.09,4.14,85,15,2.04,1.84,1 - 1
19:30,SP1,Sevilla,Deportivo Alavés,X2,39,23,39,1.37,5.60,7.50,35,65,3.20,1.36,1 - 0
19:30,SP1,Málaga,Getafe,2X,21,31,48,3.20,3.55,2.25,72,28,2.02,1.82,0 - 1
19:30,SP1,Las Palmas,Girona,2,4,24,72,3.10,3.65,2.25,77,23,2.48,1.56,1 - 2
19:45,BG1,Lokomotiv Plovdiv,Cherno More,X2,31,29,40,2.14,3.29,3.49,63,37,1.87,1.93,2 - 1
20:00,HE1,Basel,Luzern,1,70,15,14,1.46,4.98,6.52,19,81,3.60,1.28,2 - 2
20:00,HE1,Grasshopper,Young Boys,2,15,18,67,3.48,4.17,1.95,35,65,2.70,1.44,1 - 2
20:00,HE1,Lugano,Zürich,1X,58,29,14,2.11,3.61,3.46,72,28,2.38,1.58,1 - 1
20:00,HE1,St. Gallen,Lausanne Sport,1,70,21,9,1.57,4.63,5.31,59,41,3.40,1.33,0 - 3
20:00,HE1,Thun,Sion,X2,28,28,44,2.10,4.08,3.14,59,41,3.40,1.33,1 - 4
20:00,CRO1,Dinamo Zagreb,Inter Zaprešić,2,11,20,69,1.22,5.00,9.50,50,50,2.55,1.46,3 - 1
20:00,MLS,New York City,Colorado Rapids,1,84,12,3,1.36,5.19,9.61,46,54,2.38,1.60,4 - 0
20:21,PL1,Raków Częstochowa,Olimpia Grudziądz,1X,53,29,19,1.63,4.23,5.33,68,32,2.00,1.85,0 - 0
20:30,HU1,Honvéd,Ferencváros,1X,44,30,26,4.28,3.87,1.81,68,32,2.11,1.72,1 - 1
21:00,RS1,Crvena Zvezda,Voždovac,1,81,13,5,1.16,8.45,13.78,42,58,4.00,1.25,5 - 1
21:00,PL1,Stal Mielec,Bytovia Bytów,1,73,19,8,1.63,4.16,5.46,54,46,1.97,1.88,2 - 2
21:00,PL1,Miedź Legnica,Pogoń Siedlce,1X,49,19,31,1.57,4.32,5.88,17,83,2.08,1.79,2 - 0
21:30,SP2,Lorca,Real Valladolid,1,57,26,17,4.30,3.35,1.85,63,37,1.91,1.97,1 - 5
21:30,SP2,Granada,Reus Deportiu,1X,44,30,26,1.66,3.76,6.06,68,32,1.78,2.11,1 - 0
21:45,SP1,Villarreal,Real Madrid,X2,35,22,42,3.55,4.47,1.93,32,68,3.95,1.27,2 - 2
21:45,RO1,Concordia Chiajna,Dinamo Bucureşti,2X,23,24,53,2.38,3.40,2.80,50,50,1.76,2.04,0 - 4
21:45,NT1,FC Utrecht,Vitesse,X1,46,19,34,1.72,4.39,4.46,16,84,2.46,1.56,1 - 2
22:00,FR1,Caen,PSG,X2,38,24,38,4.50,3.79,1.81,42,58,2.34,1.63,0 - 0
22:00,FR1,Dijon,Angers SCO,1,60,21,18,2.31,3.63,3.11,42,58,2.32,1.61,2 - 1
22:00,FR1,Olympique Lyonnais,Nice,1X,46,21,33,1.45,5.25,6.60,29,71,3.05,1.38,3 - 2
22:00,FR1,Olympique Marseille,Amiens SC,1,61,22,17,1.22,7.50,11.65,50,50,3.35,1.33,2 - 1
22:00,FR1,Metz,Bordeaux,2,15,24,62,7.51,4.97,1.41,59,41,2.33,1.60,0 - 4
22:00,FR1,Nantes,Strasbourg,2X,16,32,53,1.79,3.85,4.74,77,23,2.10,1.81,1 - 0
22:00,FR1,Rennes,Montpellier,1X,49,26,25,1.90,3.55,4.60,54,46,1.76,2.07,1 - 1
22:00,FR1,Saint-Étienne,Lille,X1,42,23,35,1.57,4.47,5.85,39,61,2.25,1.64,5 - 0
22:00,FR1,Toulouse,Guingamp,1X,53,24,23,1.58,4.54,5.58,50,50,2.45,1.55,2 - 1
22:00,FR1,Troyes,Monaco,X2,20,23,57,4.45,3.94,1.81,46,54,2.45,1.55,0 - 3
22:00,BRA,Atlético Mineiro,Cruzeiro,1,68,19,13,1.93,3.35,3.50,42,58,1.65,2.18,1 - 0
22:00,MLS,Portland Timbers,Los Angeles FC,X2,35,18,46,2.11,3.71,3.45,12,88,2.38,1.58,2 - 1
22:00,CL,Unión La Calera,O'Higgins,X2,39,23,39,2.09,3.81,3.41,35,65,2.16,1.74,4 - 0
22:00,BRC,Volta Redonda,Bragantino,1X,60,20,20,2.40,2.84,3.22,35,65,1.64,2.15,2 - 1
22:00,BRC,Juazeirense,Náutico,X1,55,36,9,2.45,3.15,2.80,87,13,1.64,2.15,2 - 0
22:30,BRB,Ponte Preta,Atlético GO,X2,28,28,44,1.84,3.15,4.00,59,41,1.54,2.38,1 - 3
22:30,BRB,Oeste,Vila Nova,X2,28,28,44,2.45,2.90,2.75,59,41,1.46,2.60,2 - 0
22:30,BRB,Londrina,CSA,2X,22,22,57,2.07,3.05,3.30,39,61,1.52,2.43,1 - 2
22:30,BRB,Paysandu,São Bento,1X,57,23,20,1.98,2.80,4.00,46,54,1.46,2.60,1 - 1
23:00,MLS,Dallas,Vancouver Whitecaps,1X,57,23,20,1.55,4.44,6.18,46,54,2.33,1.60,2 - 2
23:00,BRC,Cuiabá,Operário PR,X2,29,32,38,1.95,3.25,3.80,72,28,1.64,2.15,4 - 0
