Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:15,AR1,Gimnasia La Plata,Boca Juniors,X1,37,37,27,5.60,3.59,1.76,81,19,1.57,2.25,2 - 2
02:30,MLS,Columbus Crew,Philadelphia Union,1,74,20,6,1.71,3.90,5.22,63,37,2.30,1.65,1 - 0
02:30,MLS,Atlanta United,Sporting KC,1,68,14,16,1.65,4.10,5.37,12,88,2.51,1.54,0 - 2
02:30,MLS,Toronto,Seattle Sounders,1,65,22,13,1.55,4.41,6.17,54,46,2.14,1.76,1 - 2
03:30,MLS,Chicago Fire,Montreal Impact,1X,40,29,31,1.70,3.95,4.40,63,37,2.51,1.54,1 - 0
05:00,MLS,Los Angeles FC,Minnesota United,2X,25,26,49,1.31,6.18,9.08,54,46,2.85,1.43,2 - 0
15:30,BL1,Anderlecht,Standard Liège,X2,37,19,43,1.88,3.88,4.17,17,83,2.15,1.75,1 - 3
17:00,HE1,Basel,Young Boys,X2,30,18,52,2.16,3.86,3.22,12,88,2.68,1.47,5 - 1
17:00,HE1,Lugano,Lausanne Sport,1X,48,31,21,1.66,4.27,5.07,72,28,2.45,1.57,2 - 0
19:00,BL1,Sporting Charleroi,Club Brugge,1X,48,31,21,4.44,3.92,1.82,72,28,2.12,1.78,1 - 3
19:00,CRO1,Rudeš,Slaven Koprivnica,1X,60,20,20,2.48,3.15,2.60,35,65,1.68,2.08,2 - 0
21:30,BL1,Genk,Gent,1X,53,22,25,1.93,3.65,4.19,35,65,2.03,1.85,1 - 1
21:45,EGP,West Ham United,Manchester United,X2,37,26,37,4.61,3.84,1.84,50,50,1.99,1.93,0 - 0
21:45,EG1,Charlton Athletic,Shrewsbury Town,X2,31,29,40,2.30,3.00,3.60,63,37,1.43,2.85,0 - 1
23:45,AR1,Colón,Vélez Sarsfield,X2,33,34,33,2.35,3.00,3.00,77,23,1.56,2.35,0 - 1
