Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:15,AR1,San Lorenzo,Boca Juniors,X2,27,24,49,3.55,3.24,2.30,46,54,1.52,2.43,1 - 1
01:30,AR1,Racing Club,Huracan,,41,25,34,2.08,3.15,4.00,46,54,1.64,2.40,4 - 0
01:30,CL,Audax Italiano,Huachipato,1,66,23,11,1.93,3.15,3.65,63,37,1.92,1.82,2 - 4
02:30,AR1,Racing Club,Huracán,X1,41,25,34,1.95,3.20,3.85,46,54,1.58,2.28,4 - 0
17:00,TR1,Altınordu,Balıkesirspor,2X,22,22,57,2.32,3.25,2.70,39,61,2.00,1.72,2 - 1
18:00,TR1,Trabzonspor,Goztepe,,0,0,0, , , ,0,0, , ,0 - 0
18:30,GR1,Platanias,Apollon Smirnis,,19,51,30,2.40,2.96,3.70,95,5,1.45,2.96,1 - 1
19:00,IL1,Maccabi Petach Tikva,Hapoel Ashkelon,,27,37,37, , , ,81,19, , ,3 - 0
19:00,TR,Trabzonspor,Göztepe,1X,57,22,22,1.90,3.69,4.28,39,61,2.20,1.64,0 - 0
19:30,GR1,Platanias,Apollon Smirnis,X2,19,51,30,2.06,2.95,3.80,95,5,1.45,2.63,1 - 1
19:45,RO1,CFR Cluj,Concordia,,0,0,0, , , ,0,0, , ,2 - 0
20:00,PR1,Maritimo,Portimonense,,33,34,33,2.90,3.10,2.78,77,23,1.62,2.48,0 - 3
20:00,NT2,Jong Ajax,Helmond Sport,,74,14,11,1.23,7.20,12.00,26,74,3.90,1.28,2 - 0
20:00,NT2,Jong PSV,MVV Maastricht,,67,15,17,1.55,4.90,5.50,17,83,3.25,1.38,1 - 0
20:00,NT2,Jong AZ Alkmaar,FC Oss,,49,26,25,2.04,4.00,3.30,54,46,2.96,1.43,3 - 1
20:00,IL1,Maccabi Petah Tikva,Hapoel Ashkelon,X2,33,34,33,2.12,2.90,3.40,77,23,1.38,2.85,3 - 0
20:30,ITB,Entella,Spezia,,48,28,23,2.80,2.96,2.98,63,37,1.51,2.78,0 - 1
20:30,GE2,Arminia Bielefeld,Union Berlin,,32,23,46,2.64,3.50,2.78,35,65,2.10,1.83,1 - 1
20:45,ITA,Lazio,Genoa,,87,9,3,1.48,4.20,8.60,39,61,2.02,1.91,1 - 2
20:45,FR2,Brest,Reims,,37,26,37,2.62,3.30,2.94,50,50,1.90,2.02,0 - 0
20:45,RO1,CFR Cluj,Concordia Chiajna,X2,20,23,57,1.24,6.00,16.80,46,54,1.75,2.04,2 - 0
21:00,SP1,Las Palmas,Malaga,,44,30,26,2.24,3.50,3.35,68,32,1.98,1.95,1 - 0
21:00,EGP,Watford,Chelsea,,35,23,42,6.80,4.30,1.53,39,61,2.08,1.85,4 - 1
21:00,PR1,Marítimo,Portimonense,X2,33,34,33,3.27,3.13,2.50,77,23,1.53,2.58,0 - 3
21:00,NT2,Jong PSV,MVV Maastricht,1,67,15,17,1.75,4.20,3.89,17,83,2.87,1.39,1 - 0
21:00,NT2,Jong Ajax,Helmond Sport,1,74,14,11,1.25,6.00,11.00,26,74,3.60,1.28,2 - 0
21:00,NT2,Jong AZ,FC Oss,1X,49,26,25,2.00,3.60,3.50,54,46,2.87,1.39,3 - 1
21:30,ITB,Virtus Entella,Spezia,1X,48,28,23,2.75,2.88,2.85,63,37,1.46,2.60,0 - 1
21:30,GE2,Arminia Bielefeld,Union Berlin,X2,32,23,46,2.55,3.30,2.70,35,65,2.04,1.74,1 - 1
21:45,ITA,Lazio,Genoa,1,87,9,3,1.48,4.20,7.50,39,61,2.00,1.80,1 - 2
21:45,FR2,Brest,Reims,X2,37,26,37,2.88,3.05,2.50,50,50,1.60,2.25,0 - 0
22:00,PR1,Vitoria Setubal,Belenenses,,60,32,8,2.48,2.98,3.35,83,17,1.49,2.82,3 - 0
22:00,SP1,Las Palmas,Málaga,1X,44,30,26,2.20,3.50,3.35,68,32,1.94,1.89,1 - 0
22:00,EGP,Watford,Chelsea,X2,35,23,42,6.80,4.45,1.53,39,61,2.08,1.76,4 - 1
23:00,AR1,Temperley,Talleres,,29,32,38,4.40,3.25,1.98,72,28,1.60,2.46,0 - 1
23:00,AR1,Chacarita Juniors,Velez Sarsfield,,63,32,5,3.60,2.98,2.36,85,15,1.47,2.90,2 - 0
23:00,PR1,Vitória Setúbal,Belenenses,1X,60,32,8,2.52,2.92,3.49,83,17,1.39,3.06,3 - 0
