Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,MX1,Veracruz,Tijuana,X1,48,41,11, , , ,90,10, , ,
00:00,AR1,Lanus,San Lorenzo,2X,14,29,58, , , ,72,28, , ,
00:00,MX1,Veracruz,Tijuana,X1,48,41,11, , , ,90,10, , ,1 - 0
00:00,AR1,Lanus,San Lorenzo,2X,14,29,58, , , ,72,28, , ,0 - 2
02:00,MX1,Veracruz,Tijuana,X1,48,41,11,2.89,3.10,2.50,90,10,1.61,2.25,1 - 0
02:00,AR1,Lanús,San Lorenzo,2X,14,29,58,3.46,3.07,2.44,72,28,1.54,2.57,0 - 2
11:30,ITB,Foggia,Empoli,2X,30,21,49,3.40,3.45,2.34,26,74,2.10,1.89,0 - 3
12:45,EGC,Preston,Derby County,X1,36,28,36,2.44,3.35,3.40,59,41,1.73,2.32,0 - 1
13:30,NT2,Fortuna Sittard,Helmond Sport,1X,57,23,20,1.43,5.50,7.80,46,54,3.00,1.47,3 - 0
13:30,NT2,Dordrecht,Jong Ajax,2X,31,19,49,4.30,4.20,1.83,17,83,2.90,1.49,2 - 3
13:30,NT2,Volendam,Jong AZ Alkmaar,1,69,16,14,1.76,4.20,4.80,26,74,2.68,1.57,4 - 1
13:30,NT2,Cambuur,FC Eindhoven,1X,53,29,19,1.59,4.70,5.80,68,32,3.40,1.39,3 - 2
13:30,NT2,Jong Utrecht,Go Ahead Eagles,X1,45,24,31,3.35,3.85,2.20,42,58,2.74,1.53,1 - 0
13:30,NT2,Jong PSV,FC Oss,1,70,21,9,1.57,4.70,6.00,59,41,3.05,1.46,5 - 1
13:30,NT2,MVV Maastricht,Emmen,1X,49,21,30,2.90,3.60,2.54,26,74,2.34,1.70,0 - 1
13:30,NT2,NEC Nijmegen,Telstar,1X,49,21,30,1.28,6.40,12.50,26,74,3.00,1.46,3 - 0
13:30,NT2,Waalwijk,Almere City FC,X2,33,27,40,2.56,3.90,2.72,54,46,2.68,1.56,0 - 4
13:30,NT2,De Graafschap,Den Bosch,1,72,18,10,1.44,5.40,7.60,46,54,2.92,1.50,2 - 1
13:30,ITB,Foggia,Empoli,2X,30,21,49,3.09,3.34,2.45,26,74,2.05,1.83,0 - 3
14:00,ITB,Avellino,Bari,1X,48,28,23,3.10,3.15,2.66,63,37,1.65,2.44,1 - 2
14:30,PL1,Zaglebie Lubin,Jagiellonia,X2,31,29,40,2.68,3.25,2.86,63,37,1.80,2.14,1 - 0
14:30,PL1,Wisla Plock,Piast Gliwice,1X,46,21,33,2.10,3.40,3.90,29,71,1.79,2.14,1 - 0
14:45,EGC,Preston North End,Derby County,X1,36,28,36,2.33,3.32,3.40,59,41,1.69,2.27,0 - 1
15:00,HE1,Young Boys,Basel,2X,37,20,43, , , ,21,79, , ,2 - 2
15:00,EGC,Burton Albion,Middlesbrough,2X,9,28,63,5.40,3.60,1.84,77,23,1.67,2.28,1 - 1
15:00,EG1,Milton Keynes Dons,Blackburn Rovers,X2,27,24,49,5.10,3.70,1.80,46,54,1.83,2.14,1 - 2
15:00,EG1,Bradford City,Walsall,X1,36,28,36,2.02,3.55,4.00,59,41,1.84,2.08,
15:00,EG1,Fleetwood Town,Bristol Rovers,X2,34,25,41,2.66,3.55,2.78,46,54,1.89,2.06,2 - 0
15:00,EG1,Doncaster Rovers,AFC Wimbledon,1,57,24,19,2.16,3.45,3.90,54,46,1.65,2.40,
15:00,EG1,Charlton Athletic,Rotherham United,X2,34,25,41,2.76,3.55,2.76,46,54,1.91,2.04,3 - 1
15:00,EGC,Sunderland,Sheffield Wednesday,X2,30,39,30,2.62,3.35,3.05,85,15,1.73,2.30,1 - 3
15:00,EGC,QPR,Norwich City,X2,30,26,45,2.40,3.45,3.25,50,50,1.91,2.04,4 - 1
15:00,EGC,Nottingham Forest,Barnsley,X2,18,35,47,2.20,3.45,3.80,81,19,1.83,2.12,
15:00,EGC,Ipswich,Millwall,2,2,16,82,3.60,3.35,2.30,63,37,1.71,2.36,2 - 2
15:00,EG1,Peterborough,Northampton Town,X1,42,23,35,1.78,4.00,4.90,39,61,2.16,1.81,2 - 0
15:00,EGC,Bristol City,Brentford,1,61,22,17,2.38,3.80,3.10,50,50,2.32,1.73,0 - 1
15:00,HE1,Lausanne,Lugano,1,60,21,18, , , ,42,58, , ,2 - 1
15:00,HE1,Luzern,St. Gallen,X2,39,23,39, , , ,35,65, , ,3 - 1
15:00,EG2,Wycombe Wanderers,Grimsby Town,1,71,22,7,1.68,3.90,5.60,68,32,1.84,2.14,2 - 1
15:00,EG2,Stevenage,Barnet,1X,53,32,16,2.54,3.35,3.05,77,23,1.76,2.22,4 - 1
15:00,EG1,Shrewsbury Town,Oxford United,1X,40,29,31,1.88,3.55,5.10,63,37,1.71,2.32,3 - 2
15:00,EG1,Scunthorpe United,Plymouth,X2,31,29,40,2.02,3.60,4.20,63,37,1.81,2.18,
15:00,EG1,Oldham,Blackpool,1X,38,32,29,2.58,3.35,3.00,72,28,1.75,2.24,2 - 1
15:00,EG2,Accrington Stanley,Notts County,1,65,22,13,2.26,3.50,3.55,54,46,1.87,2.06,1 - 0
15:00,EG2,Carlisle United,Lincoln,1X,49,26,25,2.74,3.40,2.82,54,46,1.80,2.16,0 - 1
15:00,EG2,Chesterfield,Newport County,1X,53,26,21,2.74,3.35,2.82,59,41,1.79,2.16,
15:00,EG2,Coventry City,Yeovil Town,1,64,20,16,1.71,3.90,5.60,39,61,1.77,2.20,2 - 6
15:00,EG2,Crawley Town,Swindon Town,1X,53,20,27,3.25,3.70,2.26,24,76,2.08,1.88,1 - 1
15:00,EG1,Southend United,Gillingham,X1,53,23,24,2.10,3.45,3.95,42,58,1.80,2.16,4 - 0
15:00,EG2,Crewe Alexandra,Port Vale,X1,40,27,33,2.64,3.35,3.00,54,46,1.79,2.18,2 - 2
15:00,EG2,Exeter City,Cheltenham Town,2X,20,20,60,2.74,3.55,2.74,35,65,1.97,1.96,2 - 1
15:00,EG2,Forest Green Rovers,Colchester United,1,73,16,10,3.00,3.35,2.58,35,65,1.79,2.16,1 - 2
15:00,EG2,Luton Town,Mansfield Town,1,69,20,11,1.80,3.80,5.00,50,50,1.93,2.00,2 - 1
15:00,EG2,Morecambe,Cambridge United,X2,29,32,38,2.98,3.30,2.70,72,28,1.72,2.28,
15:00,DN1,OB,SønderjyskE,1X,53,21,26,2.25,3.20,3.40,29,71,1.85,1.97,2 - 1
15:30,NT2,SC Cambuur,FC Eindhoven,1X,53,29,19,1.54,4.94,5.55,68,32,3.85,1.24,3 - 2
15:30,NT2,Jong Utrecht,Go Ahead Eagles,X1,45,24,31,3.07,3.88,2.24,42,58,2.60,1.46,1 - 0
15:30,NT2,FC Volendam,Jong AZ,1,69,16,14,1.75,4.30,4.43,26,74,2.55,1.48,4 - 1
15:30,NT2,FC Dordrecht,Jong Ajax,2X,31,19,49,3.77,4.13,1.92,17,83,2.50,1.50,2 - 3
15:30,NT2,RKC Waalwijk,Almere City,X2,33,27,40,2.51,3.79,2.71,54,46,2.60,1.46,0 - 4
15:30,NT2,Jong PSV,FC Oss,1,70,21,9,1.48,5.01,6.54,59,41,3.10,1.36,5 - 1
15:30,NT2,MVV Maastricht,FC Emmen,1X,49,21,30,3.18,3.68,2.25,26,74,2.23,1.61,0 - 1
15:30,NT2,Fortuna Sittard,Helmond Sport,1X,57,23,20,1.31,6.15,9.69,46,54,2.87,1.39,3 - 0
15:30,NT2,Graafschap,FC Den Bosch,1,72,18,10,1.41,5.50,7.16,46,54,3.20,1.33,2 - 1
15:30,NT2,NEC,Telstar,1X,49,21,30,1.29,6.31,10.52,26,74,3.00,1.37,3 - 0
16:00,SW2,Gefle,Värnamo,X2,39,23,39,2.45,3.47,2.99,35,65,1.82,1.98,2 - 1
16:00,SW2,Frej,Norrby,X2,35,22,42,2.44,3.66,2.89,32,68,2.12,1.72,2 - 2
16:00,SW1,Norrköping,Brommapojkarna,1X,53,29,19,1.59,4.00,6.59,68,32,2.19,1.72,2 - 1
16:00,SW1,AIK,Dalkurd,1,86,11,2,1.50,4.00,9.00,48,52,1.65,2.30,2 - 0
16:00,ITB,Avellino,Bari 1908,1X,48,28,23,3.18,3.02,2.60,63,37,1.61,2.38,1 - 2
16:30,ITB,Carpi,Venezia,X1,36,28,36,2.82,3.00,3.00,59,41,1.54,2.66,0 - 0
16:30,SW1,Elfsborg,Malmo FF,2X,36,21,43, , , ,26,74, , ,1 - 2
16:30,SW1,GIF Sundsvall,Orebro,X2,28,28,44, , , ,59,41, , ,0 - 0
16:30,PL,Wisła Płock,Piast Gliwice,1X,46,21,33,2.10,3.30,3.45,29,71,1.66,2.16,1 - 0
16:30,PL,Zagłębie Lubin,Jagiellonia Białystok,X2,31,29,40,2.80,3.10,2.60,63,37,1.70,2.08,1 - 0
17:00,PL1,Wisla Krakow,Lech Poznan,1,76,21,3,2.66,3.25,3.05,72,28,1.74,2.24,1 - 3
17:00,PL1,Pogon Szczecin,Slask Wroclaw,1,60,21,18,1.86,3.55,4.80,42,58,1.82,2.12,3 - 2
17:00,NO1,Stroemsgodset,Brann,X1,42,22,35, , , ,32,68, , ,1 - 1
17:00,NO1,Sarpsborg 08,Vaalerenga,2X,36,21,43, , , ,26,74, , ,3 - 0
17:00,NO1,Molde,Tromsoe,1X,53,22,25, , , ,35,65, , ,2 - 1
17:00,NO1,Kristiansund BK,Lillestroem,1X,53,24,23, , , ,50,50, , ,2 - 1
17:00,HE1,Lausanne Sport,Lugano,1,60,21,18,3.29,3.39,2.14,42,58,1.70,2.10,2 - 1
17:00,HE1,Luzern,St. Gallen,X2,39,23,39,2.20,3.39,3.20,35,65,2.10,1.70,3 - 1
17:00,HE1,Young Boys,Basel,2X,37,20,43,1.85,3.60,4.00,21,79,2.14,1.66,2 - 2
17:00,DN1,København,Nordsjælland,1,58,18,23,1.81,3.85,4.20,19,81,2.10,1.74,2 - 1
17:00,EG2,Accrington Stanley,Notts County,1,62,24,15,2.01,3.57,3.94,59,41,1.88,2.00,1 - 0
17:00,EG2,Carlisle United,Lincoln City,1X,49,26,25,2.70,3.35,2.77,54,46,1.76,2.13,0 - 1
