Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,AR1,River Plate,Belgrano,1X,49,26,25, , , ,54,46, , ,
00:00,AR1,River Plate,Belgrano,1X,49,26,25, , , ,54,46, , ,3 - 1
01:00,MX1,Veracruz,Atlas,X2,14,40,46,2.64,3.20,3.05,89,11,1.69,2.32,3 - 1
01:00,AR1,River Plate,Belgrano,X1,45,26,30,1.52,4.26,7.43,50,50,1.82,2.09,3 - 1
01:30,CL,Universidad Católica,Unión Española,2X,25,26,49,1.94,3.68,4.09,54,46,2.06,1.83,3 - 1
02:00,MX1,Veracruz,Atlas,X2,16,45,38,2.62,3.27,2.96,92,8,1.70,2.24,3 - 1
16:30,BG1,Slavia Sofia,Pirin Blagoevgrad,1,79,18,3, , , ,68,32, , ,0 - 0
17:30,BG1,Slavia Sofia,OFK Pirin,1,79,18,3,1.71,3.45,4.50,68,32,1.63,2.28,3 - 1
18:30,GR1,Asteras Tripolis,Platanias,1X,58,29,14, , , ,72,28, , ,
20:30,ITB,Carpi,Pro Vercelli,2X,23,24,53,2.36,3.05,3.90,50,50,1.47,3.00,2 - 0
20:30,GE2,Erzgebirge Aue,Greuther Fuerth,1X,42,34,24,2.84,3.25,2.86,77,23,1.63,2.56,2 - 1
20:45,FR2,Brest,Nimes,X2,32,23,46,2.96,3.50,2.58,35,65,2.06,1.92,0 - 2
20:45,EG1,Doncaster Rovers,Bradford City,1,61,22,17,2.34,3.50,3.40,50,50,1.80,2.22,2 - 0
20:45,RO1,Sepsi,Voluntari,2X,19,29,53,2.43,2.95,3.15,68,32,1.54,2.52,2 - 2
21:00,SP2,Huesca,Sporting Gijon,1,57,24,19,2.42,3.25,3.50,54,46,1.73,2.34,0 - 2
21:30,ITB,Carpi,Pro Vercelli,2X,23,24,53,2.25,2.87,3.70,50,50,1.39,2.87,2 - 0
21:30,GE2,Erzgebirge Aue,Greuther Fürth,1X,42,34,24,2.66,3.23,2.90,77,23,1.63,2.33,2 - 1
21:45,FR2,Brest,Nîmes,X2,32,23,46,2.92,3.44,2.52,35,65,2.02,1.86,0 - 2
21:45,EG1,Doncaster Rovers,Bradford City,1,61,22,17,2.33,3.25,3.05,50,50,1.82,1.93,2 - 0
22:00,SP2,Huesca,Sporting Gijón,1,57,24,19,2.55,3.33,2.97,54,46,1.70,2.08,0 - 2
23:00,AR1,Banfield,Union,X2,21,39,41,2.78,3.05,3.10,85,15,1.54,2.74,0 - 2
