Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:30,BRA,Vasco da Gama,Paraná,1,69,20,11,1.82,3.20,4.20,50,50,1.55,2.38,1 - 0
01:30,BRA,Sport Recife,Atlético Mineiro,X2,27,24,49,2.60,3.10,2.55,46,54,1.68,2.10,3 - 2
01:30,BRA,Vitória,Internacional,1,73,22,5,3.05,3.15,2.18,70,30,1.57,2.33,2 - 3
02:30,MLS,Philadelphia Union,Chicago Fire,X1,49,24,27,1.47,4.60,5.75,46,54,2.40,1.57,3 - 1
02:30,MLS,New England,Atlanta United,X1,49,24,27,2.45,3.70,2.60,46,54,2.43,1.58,1 - 1
03:00,BRA,São Paulo,Botafogo,1X,53,32,16,1.58,3.65,5.20,77,23,1.62,2.23,3 - 2
03:00,BRA,Chapecoense,Ceará,1,65,22,13,1.82,3.25,4.10,54,46,1.55,2.38,2 - 0
03:45,BRA,Cruzeiro,Palmeiras,1X,44,28,28,2.02,3.10,3.55,59,41,1.66,2.16,1 - 0
03:45,BRA,Grêmio,Fluminense,X1,40,27,33,1.38,4.20,7.50,54,46,1.71,2.07,0 - 0
04:30,MLS,Real Salt Lake,Houston Dynamo,1X,46,21,33,2.37,3.60,2.75,29,71,2.58,1.51,2 - 1
05:30,MLS,LA Galaxy,Dallas,1X,53,26,21,1.90,3.80,3.60,59,41,2.20,1.67,2 - 3
21:30,ITB,Ascoli,Virtus Entella,X1,57,37,6,2.70,2.90,2.80,89,11,1.44,2.79,0 - 0
22:00,BRA,Flamengo,Bahia,1,70,21,9,1.38,4.00,8.00,59,41,1.71,2.07,2 - 0
