Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:15,BRB,Boa,Fortaleza,1X,49,26,25,3.10,2.95,2.23,54,46,1.50,2.45,0 - 2
03:30,BRB,Coritiba,Atlético GO,1,67,15,17,2.00,3.05,3.50,17,83,1.53,2.40,1 - 0
15:00,BG1,Vereya,Botev Plovdiv,2X,26,30,44,5.12,3.47,1.72,68,32,1.70,2.11,2 - 2
17:00,CRO1,Rudeš,Lokomotiva Zagreb,X1,49,23,28,2.23,3.15,2.90,39,61,1.65,2.10,1 - 2
18:00,BG1,CSKA Sofia,Levski Sofia,1,57,17,25,1.90,3.25,3.50,12,88,1.85,1.95,2 - 2
19:00,ITA,Benevento,Atalanta,1X,43,21,36,6.29,4.32,1.55,26,74,2.23,1.65,0 - 3
19:00,DN1,Horsens,Nordsjælland,2X,21,26,53,3.96,3.74,1.96,59,41,2.02,1.80,2 - 2
19:00,DN1,Randers,OB,X2,35,31,35,2.96,3.42,2.50,68,32,1.88,1.93,1 - 1
19:00,CRO1,Dinamo Zagreb,Osijek,1,57,24,19,1.39,4.88,9.12,54,46,1.80,1.90,0 - 1
19:30,NT1,AZ,Vitesse,1,60,21,18,1.61,4.46,5.40,42,58,2.65,1.49,4 - 3
19:30,NT1,Roda JC Kerkrade,PSV,2X,25,22,53,8.59,5.68,1.36,35,65,2.95,1.41,2 - 2
19:30,RU1,Lokomotiv Moskva,Akhmat Grozny,1X,53,26,21, , , ,59,41, , ,0 - 0
19:30,RU1,Zenit,Dinamo Moskva,1X,49,26,25, , , ,54,46, , ,2 - 1
20:00,PL1,Chojniczanka Chojnice,Katowice,2,11,23,66,2.08,3.26,4.03,63,37,1.60,2.36,0 - 2
20:00,SW1,Sirius,Häcken,2X,23,28,48,3.34,3.57,2.22,63,37,2.00,1.81,0 - 0
20:00,SW1,Kalmar,Östersunds FK,X1,42,23,35,4.00,3.50,1.94,39,61,1.72,2.14,1 - 1
20:00,SW1,Djurgården,Malmö FF,2X,24,20,56,2.99,3.46,2.46,26,74,1.80,2.02,3 - 0
20:00,SW1,Örebro,AIK,2X,22,22,57,4.35,3.58,1.92,39,61,1.72,2.14,1 - 1
20:30,BG1,Ludogorets,Beroe,1,60,16,22,1.22,5.92,12.99,14,86,2.21,1.65,7 - 0
20:30,SP1,Espanyol,Eibar,X1,37,37,27,2.39,3.10,3.10,81,19,1.57,2.35,0 - 1
20:30,SP1,Valencia,Getafe,1,69,20,11,1.50,4.00,7.00,50,50,1.95,1.85,1 - 2
20:30,RU1,CSKA Moskva,Amkar Perm',1,66,23,11, , , ,63,37, , ,3 - 0
20:45,NT1,Excelsior,Heracles,X2,31,29,40,2.06,3.85,3.51,63,37,2.41,1.59,2 - 2
21:00,DN1,København,AaB,1,73,14,12,1.39,4.97,9.19,21,79,2.10,1.74,2 - 1
21:00,HE1,Basel,Grasshopper,X1,53,23,24,1.43,5.10,7.46,42,58,2.25,1.61,1 - 0
21:00,HE1,Sion,Lugano,1,73,16,10,2.25,3.30,2.95,35,65,1.82,1.93,0 - 1
21:00,HE1,Thun,Young Boys,2,6,11,81,4.51,4.52,1.70,24,76,2.49,1.55,2 - 2
21:00,HE1,Zürich,St. Gallen,X2,32,23,46,2.00,3.35,3.50,35,65,2.20,1.64,4 - 0
21:00,CRO1,Hajduk Split,Cibalia,1X,57,23,20,1.21,7.22,13.85,46,54,2.43,1.50,4 - 0
21:30,BL1,Standard Liège,Anderlecht,1X,53,21,26,2.13,3.46,3.68,29,71,1.76,2.08,2 - 1
21:45,ITA,Sampdoria,Bologna,1X,47,35,18,1.97,3.61,3.99,81,19,1.95,1.85,1 - 0
21:45,ITA,SPAL,Chievo,X1,37,37,27,2.13,3.24,3.89,81,19,1.57,2.40,0 - 0
21:45,ITA,Roma,Genoa,1,62,26,12,1.41,4.73,8.92,68,32,1.95,1.85,2 - 1
21:45,ITA,Crotone,Juventus,X2,35,23,42,11.47,5.14,1.33,39,61,1.85,1.95,1 - 1
21:45,ITA,Fiorentina,Lazio,2,12,17,71,2.60,3.43,2.79,39,61,2.00,1.80,3 - 4
21:45,ITA,Torino,Milan,X1,39,22,39,2.94,3.30,2.55,29,71,1.76,2.05,1 - 1
21:45,ITA,Hellas Verona,Sassuolo,X2,27,37,37,4.42,3.56,1.89,81,19,1.80,2.00,0 - 1
21:45,ITA,Napoli,Udinese,1,76,17,7,1.17,8.00,19.00,50,50,2.56,1.54,4 - 2
21:45,NT1,Sparta Rotterdam,NAC Breda,1,61,22,17,2.18,3.69,3.33,50,50,2.27,1.67,2 - 1
21:45,NT1,Willem II,Feyenoord,1X,49,21,30,4.98,4.15,1.70,26,74,2.34,1.63,1 - 5
21:45,EGP,AFC Bournemouth,Manchester United,X1,46,23,32, , , ,35,65, , ,0 - 2
22:30,SP1,Real Madrid,Athletic Club,1,88,4,1,1.18,6.50,15.00,14,86,3.39,1.33,1 - 1
