Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:15,BRB,Avaí,Paysandu,1X,49,26,25,1.62,3.20,5.50,54,46,1.56,2.33,3 - 1
01:15,BRB,Atlético GO,Oeste,1,69,20,11,2.20,3.05,3.05,50,50,1.54,2.40,2 - 2
03:00,MLS,Toronto,Dallas,1,65,22,13,1.73,3.70,4.50,54,46,1.94,1.87,0 - 1
03:30,BRB,Coritiba,Vila Nova,X2,37,26,37,2.35,2.80,3.00,50,50,1.52,2.45,2 - 0
03:55,MLS,Houston Dynamo,New York City,1X,56,20,23,2.10,3.65,3.20,32,68,2.35,1.60,3 - 1
06:00,MLS,LA Galaxy,SJ Earthquakes,X1,39,22,39,1.60,4.10,4.90,29,71,2.63,1.49,1 - 0
13:00,EST1,Levadia,Vaprus,1,68,14,16, ,13.00,21.00,12,88,8.40,1.08,6 - 1
13:00,EST1,Tulevik,Kuressaare,X2,21,39,41,1.85,4.11,3.54,85,15,2.47,1.48,1 - 3
16:00,EST1,Trans,Flora,2,13,11,68,5.80,4.20,1.40,4,96,2.17,1.63,2 - 4
16:00,LAT1,Spartaks Jūrmala,Valmiera / BSS,1X,49,26,25,1.05,11.00,15.00,54,46,3.60,1.28,3 - 0
17:00,CZ1,Dukla Praha,Viktoria Plzeň,1X,40,29,31,3.10,3.45,2.15,63,37,2.33,1.56,1 - 5
17:00,CZ1,Teplice,Slavia Praha,2X,25,26,49,5.50,3.60,1.60,54,46,1.87,1.88,0 - 3
17:00,CZ1,Jablonec,Slovácko,1,62,24,15,1.24,5.00,12.50,59,41,2.20,1.63,2 - 0
17:00,CZ1,Vysočina Jihlava,Karviná,X2,29,32,38,2.00,3.45,3.45,72,28,1.98,1.78,0 - 2
17:00,CZ1,Baník Ostrava,Zbrojovka Brno,1X,53,24,23,1.20,6.00,11.50,50,50,2.06,1.72,2 - 0
17:00,CZ1,Zlín,Slovan Liberec,X2,23,42,34,2.25,3.15,3.15,89,11,1.98,1.78,3 - 1
17:00,CZ1,Bohemians 1905,Sparta Praha,1X,53,22,25,5.00,3.55,1.68,35,65,1.78,1.98,0 - 0
17:00,CZ1,Sigma Olomouc,Mladá Boleslav,2X,21,26,53,1.62,3.75,5.00,59,41,2.12,1.67,3 - 0
17:00,SW1,AIK,Norrköping,X1,39,22,39,1.65,3.81,6.15,29,71,1.74,2.17,3 - 3
17:00,SW2,Brage,Örgryte,1X,54,20,25,2.65,3.51,2.70,28,72,1.86,2.02,3 - 1
17:30,RO1,Voluntari,Concordia Chiajna,X2,28,28,44,2.33,3.05,3.20,59,41,1.66,2.23,2 - 2
17:30,BEL1,Minsk,Tarpeda,X1,48,41,11,1.79,3.15,4.25,90,10,1.50,2.50,6 - 1
18:00,NO1,Vålerenga,Lillestrøm,X1,40,27,33,2.02,3.65,3.55,54,46,2.14,1.72,1 - 0
18:20,SLO1,Senica,Skalica,X2,33,34,33,1.80,3.25,3.80,77,23,2.05,1.70,1 - 0
19:00,EST1,Nõmme Kalju,Paide,1,65,15,18,1.23,5.00,7.50,11,89,4.00,1.25,3 - 2
19:00,SW1,Östersunds FK,Häcken,1X,57,23,20,1.94,3.50,4.00,46,54,1.93,1.89,2 - 0
19:00,CL,San Luis,Univ. Concepción,2,10,18,72,2.43,3.40,2.48,46,54,1.78,1.98,0 - 3
19:00,EGC,Fulham,Aston Villa,1X,53,24,23,2.40,3.10,3.35,50,50,1.52,2.55,0 - 1
19:30,LAT1,Liepāja,Ventspils,X2,37,19,43,2.50,3.10,2.62,17,83,1.66,2.14,1 - 4
21:30,BRC,Tombense,Volta Redonda,1X,53,26,21,1.90,3.25,3.80,59,41,1.72,2.07,1 - 0
21:45,CHL,Real Madrid,Liverpool,2,23,16,59,2.35,3.72,3.06,9,91,2.75,1.48,3 - 1
22:00,BRA,Fluminense,Chapecoense,1X,53,26,21,1.82,3.05,4.50,59,41,1.61,2.25,3 - 1
22:00,CL,Huachipato,Universidad Chile,X1,45,24,31,2.28,3.10,2.88,42,58,1.93,1.83,0 - 1
22:00,BRC,Bragantino,Luverdense,1X,58,32,11,2.24,3.12,3.22,81,19,1.66,2.14,1 - 1
22:30,BRB,São Bento,Juventude,1X,48,28,23,1.94,3.05,3.75,63,37,1.49,2.55,2 - 2
22:30,BRB,Brasil de Pelotas,Londrina,1,61,22,17,2.02,3.15,3.35,50,50,1.54,2.40,3 - 0
22:30,BRB,Goiás,Boa,X1,30,51,19,1.72,3.10,4.80,95,5,1.50,2.48,1 - 2
23:00,BRC,Cuiabá,Ypiranga Erechim,X2,38,24,38,1.57,3.60,5.50,42,58,1.61,2.25,1 - 2
