Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:15,BRB,Guarani,Criciúma,X1,40,27,33,1.74,3.35,4.20,54,46,1.55,2.38,1 - 0
03:30,BRB,Coritiba,Brasil de Pelotas,1X,60,20,20,2.12,2.90,3.35,35,65,1.58,2.28,1 - 0
18:00,PL1,Puszcza Niepołomice,Tychy 71,1X,53,32,16,2.97,3.08,2.65,77,23,1.49,2.48,1 - 2
18:30,PL1,Wigry Suwałki,Chrobry Głogów,X1,40,27,33,2.28,3.30,3.42,54,46,1.64,2.14,1 - 1
19:00,PL1,Zagłębie Sosnowiec,Bytovia Bytów,1,66,23,11,1.77,3.65,5.06,63,37,1.68,2.08,2 - 1
19:00,PL1,Raków Częstochowa,Ruch Chorzów,1,57,26,17,1.44,4.83,7.43,63,37,2.16,1.64,2 - 1
19:00,CRO1,Istra 1961,Hajduk Split,2,13,19,68,5.42,4.12,1.64,42,58,2.01,1.85,1 - 5
19:00,PL,Legia Warszawa,Wisła Płock,X2,31,24,45,1.73,3.64,5.54,42,58,1.86,2.02,3 - 2
19:00,PL,Górnik Zabrze,Korona Kielce,X1,36,28,36,2.08,3.54,3.71,59,41,2.15,1.75,2 - 2
19:30,NT1,ADO Den Haag,Vitesse,X2,37,26,37,3.01,3.49,2.41,50,50,2.05,1.83,2 - 5
20:00,PL1,Pogoń Siedlce,Górnik Łęczna,X2,23,42,34,2.23,3.36,3.42,89,11,1.55,2.32,1 - 1
20:45,PL1,Odra Opole,Stomil Olsztyn,X2,27,37,37,1.90,3.30,3.65,81,19,1.61,2.20,2 - 4
21:00,PL1,Chojniczanka Chojnice,Stal Mielec,2X,23,24,53,2.21,3.29,3.54,50,50,1.72,2.02,1 - 0
21:00,PL1,Miedź Legnica,Olimpia Grudziądz,1,78,15,6,1.45,4.62,7.73,46,54,1.91,1.81,2 - 1
21:00,HE1,Grasshopper,Sion,1X,40,29,31,3.18,3.56,2.28,63,37,2.14,1.76,0 - 2
21:00,HE1,St. Gallen,Luzern,1X,53,24,23,2.62,3.48,2.75,50,50,2.47,1.56,2 - 3
21:00,HE1,Thun,Zürich,1X,42,34,24,2.30,3.75,3.03,77,23,2.49,1.55,0 - 1
21:00,CRO1,Osijek,Cibalia,1,70,21,9,1.47,4.49,7.40,59,41,1.91,1.95,3 - 1
21:00,SP1,Barcelona,Villarreal,1,72,16,12,1.34,5.80,8.00,29,71,3.50,1.30,5 - 1
21:30,PL1,Katowice,Podbeskidzie,X2,35,31,35,2.18,3.12,3.90,68,32,1.50,2.43,3 - 0
21:30,PL,Lech Poznań,Jagiellonia Białystok,1,62,18,19,1.91,3.73,4.20,26,74,1.87,2.01,0 - 2
21:30,PL,Wisła Kraków,Zagłębie Lubin,X1,41,25,34,1.96,3.72,3.89,46,54,1.93,1.95,3 - 0
21:45,EGP,Chelsea,Huddersfield Town,1X,58,29,14,1.25,6.00,15.25,72,28,2.04,1.88,1 - 1
21:45,EGP,Leicester City,Arsenal,X2,27,37,37,3.84,3.88,1.99,81,19,2.84,1.47,3 - 1
21:45,SCP,Celtic,Kilmarnock,1X,53,22,25,1.29,5.38,12.98,35,65,2.37,1.63,0 - 0
21:45,SCP,Hearts,Hibernian,1X,49,26,25,3.77,3.35,2.11,54,46,1.75,2.17,2 - 1
21:45,NT1,SC Heerenveen,FC Utrecht,X2,32,23,46,2.76,3.48,2.61,35,65,2.10,1.79,4 - 3
22:00,EGP,Tottenham Hotspur,Newcastle United,1,60,21,18,1.22,6.95,14.70,42,58,2.75,1.46,1 - 0
22:00,EGP,Manchester City,Brighton & Hove Albion,1,79,13,7,1.20,7.60,15.25,35,65,3.05,1.38,3 - 1
22:30,SP1,Sevilla,Real Madrid,2X,29,22,49,2.14,4.16,3.15,32,68,3.10,1.36,3 - 2
23:00,AR1,Racing Club,Arsenal de Sarandi,1,81,12,6,1.30,5.66,12.44,32,68,2.07,1.83,2 - 0
