Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:15,AR1,River Plate,Godoy Cruz,1,57,26,17,1.48,4.44,8.04,63,37,1.98,1.76,2 - 2
01:00,MX1,Veracruz,CF America,,0,0,0, , , ,0,0, , ,1 - 1
01:30,AR1,Banfield,Boca Juniors,2,15,24,62,8.00,3.95,1.52,59,41,1.67,2.34,0 - 1
01:30,CL,Unión Española,Antofagasta,X2,38,24,38,2.00,3.30,3.30,42,58,1.87,1.87,1 - 1
02:00,MX1,Veracruz,América,X1,41,39,21,3.47,3.24,2.33,85,15,1.61,2.41,1 - 1
02:30,AR1,Banfield,Boca Juniors,2,15,24,62,7.55,4.13,1.54,59,41,1.64,2.35,0 - 1
16:30,BG1,Vitosha Bistritsa,Dunav Ruse,X2,30,39,30, , , ,85,15, , ,1 - 2
17:30,BG1,Vitosha Bistritsa,Dunav 2010,X2,30,39,30,3.89,2.95,2.11,85,15,1.50,2.55,1 - 2
18:00,PL1,Gornik Zabrze,Termalica Nieciecza,X1,53,23,24,1.78,3.80,4.70,42,58,2.08,1.84,3 - 0
18:00,TR1,Genclerbirligi,Goztepe,1X,40,29,31, , , ,63,37, , ,3 - 0
18:30,GR1,Larissa,Panathinaikos,X2,27,47,27, , , ,92,8, , ,0 - 1
19:00,DN1,AGF,SoenderjyskE,2X,23,28,48,2.34,3.40,3.20,63,37,2.00,1.91,0 - 0
19:00,TR,Gençlerbirliği,Göztepe,1X,40,29,31,1.85,3.50,4.00,63,37,1.83,1.93,3 - 0
19:00,PL,Górnik Zabrze,Nieciecza,X1,53,23,24,1.82,3.95,3.80,42,58,2.04,1.74,3 - 0
19:30,GR1,Larissa,Panathinaikos,X2,21,39,41,3.00,2.70,2.60,85,15,1.38,2.90,0 - 1
19:45,RO1,Viitorul Constanta,Botosani,1,75,16,9, , , ,42,58, , ,2 - 1
20:00,NT2,Jong PSV,Den Bosch,1,68,16,16,1.58,4.60,5.50,21,79,2.88,1.45,2 - 1
20:00,IL1,Beitar Jerusalem,Bnei Yehuda Tel Aviv,1X,63,19,18,1.84,3.45,4.50,32,68,1.84,2.00,2 - 0
20:00,NT2,Jong Ajax,FC Oss,1,69,16,14,1.23,7.60,11.50,26,74,4.60,1.17,2 - 0
20:00,DN1,AGF,SønderjyskE,2X,23,28,48,2.30,3.30,3.20,63,37,1.96,1.86,0 - 0
20:30,GE1,Eintracht Frankfurt,RB Leipzig,1X,53,26,21,3.00,3.35,2.46,59,41,1.93,1.97,2 - 1
20:45,FR2,Quevilly,Lens,X2,35,31,35,3.40,3.25,2.30,68,32,1.85,2.08,1 - 2
20:45,ITA,Lazio,Hellas Verona,1,70,17,13,1.20,7.40,15.50,32,68,3.55,1.34,2 - 0
20:45,EG1,Blackburn Rovers,Bury,1,72,18,10,1.50,4.30,7.20,46,54,2.04,1.84,2 - 0
20:45,RO1,Viitorul,Botoşani,1,75,16,9,1.70,3.50,5.10,42,58,1.64,2.32,2 - 1
21:00,PR1,Tondela,Sporting CP,X1,45,24,31,9.60,4.70,1.40,42,58,1.98,1.97,1 - 2
21:00,SP1,Getafe,Celta Vigo,2X,23,24,53,2.58,3.25,2.98,50,50,1.78,2.18,3 - 0
21:00,IL1,Beitar Jerusalem,Bnei Yehuda,1X,63,19,18,1.84,3.79,4.38,32,68,1.94,1.92,2 - 0
21:00,NT2,Jong PSV,FC Den Bosch,1,68,16,16,1.58,4.68,5.42,21,79,2.75,1.42,2 - 1
21:00,NT2,Jong Ajax,FC Oss,1,69,16,14,1.21,8.10,13.00,26,74,4.60,1.18,2 - 0
21:30,GE1,Eintracht Frankfurt,RB Leipzig,1X,53,26,21,2.65,3.30,2.65,59,41,1.81,2.00,2 - 1
21:45,ITA,Lazio,Hellas Verona,1,62,18,19,1.18,7.90,19.25,26,74,3.50,1.30,2 - 0
21:45,FR2,Quevilly Rouen,Lens,X2,35,31,35,2.88,3.20,2.40,68,32,1.74,2.04,1 - 2
21:45,EG1,Blackburn Rovers,Bury,1,72,18,10,1.47,4.81,6.98,46,54,2.13,1.76,2 - 0
22:00,SP1,Getafe,Celta de Vigo,2X,23,24,53,2.75,3.20,2.75,50,50,1.75,2.12,3 - 0
22:00,PR1,Tondela,Sporting CP,X1,45,24,31,10.00,4.80,1.30,42,58,1.85,1.90,1 - 2
23:00,AR1,Patronato,Chacarita Juniors,X1,41,39,21,2.26,3.10,3.70,85,15,1.59,2.50,3 - 0
23:00,AR1,Tigre,Defensa y Justicia,X2,37,26,37,2.92,3.10,2.76,50,50,1.69,2.32,1 - 1
