Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,MX1,Cruz Azul,Puebla,,0,0,0, , , ,0,0, , ,1 - 1
00:00,MX2,Mineros de Zacatecas,Murciélagos,1,65,21,15,1.45,3.70,5.50,46,54,1.72,2.00,2 - 2
00:15,AR1,Temperley,Independiente,X2,24,34,42,3.40,2.95,2.20,77,23,1.52,2.43,0 - 0
01:00,MX2,FC Juarez,Venados FC,,0,0,0, , , ,0,0, , ,1 - 1
01:00,MX1,Cruz Azul,Puebla,X2,21,57,21,1.91,3.48,4.66,97,3,1.68,2.29,1 - 1
01:30,AR1,Rosario Central,Olimpo,X1,34,42,23,1.44,4.40,8.80,89,11,1.94,1.99,5 - 0
01:30,CL,Univ. Concepción,Curicó Unido,X1,41,39,21,2.14,3.00,3.20,85,15,1.62,2.23,0 - 0
02:00,MX1,Tigres,Atlas,,0,0,0, , , ,0,0, , ,2 - 0
02:00,MX2,Alebrijes De Oaxaca,Tampico Madero,,0,0,0, , , ,0,0, , ,0 - 2
02:00,MX2,Juárez,Venados,1X,53,32,16,1.91,3.30,3.75,77,23,1.58,2.20,1 - 1
02:06,MX1,Leon,Queretaro FC,,0,0,0, , , ,0,0, , ,1 - 1
02:30,AR1,Rosario Central,Olimpo,X1,34,42,23,1.44,4.54,8.95,89,11,1.78,1.97,5 - 0
03:00,MX2,Alebrijes de Oaxaca,Tampico Madero,1,74,20,6,1.75,3.29,4.50,63,37,1.65,2.20,0 - 2
03:00,MX1,Tigres UANL,Atlas,X1,53,23,24,1.49,4.53,7.47,42,58,1.97,1.93,2 - 0
03:06,MX1,León,Querétaro,1X,57,22,22,2.08,3.71,3.63,39,61,2.21,1.72,1 - 1
04:00,MX1,Necaxa,Monterrey,,0,0,0, , , ,0,0, , ,3 - 0
04:00,MX1,Tijuana,Pumas,,0,0,0, , , ,0,0, , ,4 - 1
04:00,MX2,Dorados,Cimarrones,,0,0,0, , , ,0,0, , ,1 - 0
04:06,MX1,CD Guadalajara,Pachuca,,0,0,0, , , ,0,0, , ,1 - 1
04:30,MX1,Tijuana,Pumas UNAM,2X,26,30,44,2.04,3.55,3.94,68,32,1.92,1.98,4 - 1
05:00,MX2,Dorados,Cimarrones de Sonora,2X,25,26,49,1.90,3.25,4.24,54,46,1.70,2.10,1 - 0
05:00,MX1,Necaxa,Monterrey,X2,30,26,45,3.18,3.35,2.43,50,50,1.85,2.06,3 - 0
05:06,MX1,Guadalajara,Pachuca,X2,33,27,40,2.18,3.43,3.64,54,46,2.05,1.85,1 - 1
11:30,BG1,Lokomotiv Plovdiv,Pirin Blagoevgrad,X1,43,48,8, , , ,95,5, , ,1 - 0
12:00,DN1,FC Helsingoer,AC Horsens,2X,23,28,48,3.70,3.45,2.04,63,37,1.70,1.26,0 - 2
12:00,TR1,Ümraniyespor,Eskişehirspor,1,64,17,18,1.80,3.40,3.85,19,81,1.96,1.75,0 - 1
12:30,NT1,Roda,Utrecht,X2,35,23,42,4.80,3.80,1.78,39,61,2.06,1.64,1 - 4
12:30,ITA,Torino,Juventus,2X,33,21,46,4.80,3.55,1.85,29,71,1.74,2.20,0 - 1
12:30,TR,Karabükspor,Akhisar Belediyespor,X2,14,40,46,3.80,3.30,1.97,89,11,1.68,2.10,0 - 3
12:30,TR,Bursaspor,Yeni Malatyaspor,X1,41,39,21,1.98,3.15,4.00,85,15,1.66,2.16,0 - 0
12:30,BG1,Lokomotiv Plovdiv,OFK Pirin,X1,43,48,8,1.86,3.19,4.56,95,5,1.68,2.18,1 - 0
13:00,EGC,Norwich City,Ipswich,1X,53,26,21,1.73,3.65,5.70,59,41,1.75,2.00,1 - 1
13:00,RS1,Radnicki Nis,Backa,1,62,24,15, , , ,59,41, , ,4 - 0
13:00,SP2,Sevilla II,Almería,X2,29,32,38,2.35,2.95,3.35,72,28,1.46,2.60,0 - 3
13:00,SP1,Real Sociedad,Levante,1,72,18,10,1.57,4.25,5.75,46,54,2.32,1.63,3 - 0
13:00,DN1,FC Helsingør,Horsens,2X,23,28,48,3.69,3.52,2.10,63,37,1.88,2.00,0 - 2
13:15,PR2,Real,Benfica II,1,57,26,17,2.28,3.20,2.85,63,37,2.08,1.67,5 - 1
13:30,GE2,Eintracht Braunschweig,Union Berlin,2X,23,24,53,2.62,3.25,2.74,50,50,1.70,1.98,1 - 0
13:30,GE2,Dynamo Dresden,Jahn Regensburg,1X,57,23,20,2.42,3.35,2.90,46,54,1.14,1.64,1 - 0
13:30,GE2,Nuernberg,Duisburg,1X,53,22,25,2.00,3.40,3.50,35,65,1.92,1.81,3 - 1
13:30,ITA,Torino,Juventus,2X,33,21,46,5.85,3.83,1.68,29,71,1.68,2.20,0 - 1
13:30,NT1,Roda JC Kerkrade,FC Utrecht,X2,35,23,42,4.60,3.85,1.72,39,61,2.05,1.78,1 - 4
14:00,BG1,Ludogorets Razgrad,Slavia Sofia,1,78,15,6, , , ,46,54, , ,4 - 1
14:00,GR1,Levadiakos,Panetolikos,1X,48,31,21,3.05,2.72,2.90,72,28,1.47,2.86,1 - 2
14:00,DN1,Randers FC,Hobro,2X,11,32,58,2.32,3.20,3.10,81,19,1.64,2.06,0 - 0
14:00,RS1,Mladost Lucani,Partizan Belgrade,2X,29,22,49, , , ,32,68, , ,1 - 2
14:00,SLO1,Nitra,Trencin,2,7,11,79, , , ,19,81, , ,1 - 1
14:00,SLO1,Tatran Presov,Zeleziarne Podbrezova,X1,25,64,11, , , ,99,1, , ,0 - 2
14:00,SLO1,FK Senica,Dunajska Streda,1X,44,30,26, , , ,68,32, , ,0 - 2
14:00,SLO1,Zilina,Ruzomberok,X1,45,24,31, , , ,42,58, , ,2 - 0
14:00,SLO1,Zemplin Michalovce,Slovan Bratislava,2X,21,26,53, , , ,59,41, , ,1 - 1
14:00,RS1,Radnički Niš,Bačka Palanka,1,62,24,15,1.24,5.58,16.15,59,41,1.81,2.01,4 - 0
14:00,EGC,Norwich City,Ipswich Town,1X,53,26,21,1.70,3.55,5.60,59,41,1.75,2.08,1 - 1
14:30,NT1,FC Twente,Sparta Rotterdam,1X,38,32,29,2.08,3.60,3.30,72,28,1.44,1.59,1 - 1
14:30,NT1,Feyenoord,Heracles,1X,63,19,18,1.17,7.80,14.00,32,68,1.22,1.12,1 - 0
14:30,BL1,Gent,KV Mechelen,1,78,15,6, , , ,46,54, , ,2 - 2
14:30,BH1,Radnik Bijeljina,Borac Banja Luka,1X,63,32,5, , , ,85,15, , ,3 - 0
14:30,TR1,Gazişehir Gaziantep,İstanbulspor,1,69,20,11,1.85,3.10,4.00,50,50,1.54,2.30,2 - 0
14:30,GE2,Eintracht Braunschweig,Union Berlin,2X,23,24,53,2.60,3.30,2.65,50,50,1.87,1.88,1 - 0
14:30,GE2,Dynamo Dresden,Jahn Regensburg,1X,57,23,20,2.35,3.45,2.88,46,54,2.10,1.68,1 - 0
14:30,GE2,Nürnberg,MSV Duisburg,1X,53,22,25,2.00,3.45,3.60,35,65,2.00,1.76,3 - 1
15:00,FR1,Nice,Nantes,2X,25,26,49,2.38,3.20,3.40,54,46,1.60,2.18,1 - 1
15:00,ITA,Benevento,Crotone,1X,48,28,23,2.68,3.20,2.92,63,37,1.71,2.10,3 - 2
15:00,ITA,Bologna,Sassuolo,1,57,26,17,2.66,3.15,2.96,63,37,1.66,2.18,2 - 1
15:00,ITB,Frosinone,Ascoli,1,81,12,6,1.37,4.00,7.40,32,68,1.10,1.15,2 - 0
15:00,ITA,Napoli,SPAL,1,65,21,15,1.14,9.00,24.00,46,54,2.90,1.42,1 - 0
15:00,CRO1,Dinamo Zagreb,Hajduk Split,X2,40,20,40, , , ,19,81, , ,0 - 1
15:00,TR,Trabzonspor,İstanbul Başakşehir,X1,46,23,32,2.50,3.25,2.70,35,65,1.84,1.91,0 - 1
15:00,SLO1,Zemplín Michalovce,Slovan Bratislava,2X,21,26,53,4.90,3.60,1.55,59,41,2.04,1.68,1 - 1
15:00,SLO1,Žilina,Ružomberok,X1,45,24,31,1.50,3.80,5.10,42,58,2.10,1.65,2 - 0
15:00,SLO1,Tatran Prešov,Podbrezová,X1,25,64,11,2.45,3.00,2.63,99,1,1.56,2.25,0 - 2
15:00,SLO1,Senica,DAC,1X,44,30,26,3.80,3.45,1.75,68,32,1.72,2.00,0 - 2
15:00,SLO1,Nitra,Trenčín,2,7,11,79,3.10,3.15,2.08,19,81,1.96,1.75,1 - 1
15:00,RS1,Mladost Lučani,Partizan,2X,29,22,49,9.49,4.86,1.36,32,68,1.96,1.86,1 - 2
