Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:00,AR1,Banfield,Chacarita Juniors,X2,29,32,38,1.63,3.40,5.60,72,28,1.61,2.25,1 - 1
02:00,BRA,Chapecoense,Paraná,1,71,22,7,1.64,3.40,5.20,68,32,1.50,2.50,1 - 1
02:30,BRB,Sampaio Corrêa,CRB,X1,41,39,21,2.07,3.10,3.30,85,15,1.69,2.24,2 - 3
03:15,AR1,Colón,River Plate,2X,25,26,49,3.70,3.15,2.00,54,46,1.66,2.16,0 - 0
03:15,BRC,Botafogo SP,Volta Redonda,1X,53,26,21,1.85,3.30,4.25,59,41,1.66,2.14,2 - 0
19:00,CRO1,Lokomotiva Zagreb,Dinamo Zagreb,X1,39,22,39,9.11,5.27,1.36,29,71,2.04,1.71,3 - 1
19:00,PL,Piast Gliwice,Lechia Gdańsk,X2,8,48,43,2.28,3.24,3.46,95,5,1.67,2.27,0 - 2
19:00,PL,Nieciecza,Sandecja Nowy Sącz,1X,53,32,16,2.28,3.45,3.28,77,23,1.91,1.97,1 - 1
20:00,SW2,Helsingborg,GAIS,1X,38,32,29,1.77,3.98,4.65,72,28,1.98,1.83,2 - 1
21:00,CRO1,Rijeka,Inter Zaprešić,1,65,15,18,1.19,7.04,17.54,11,89,2.40,1.52,5 - 1
21:30,PL,Arka Gdynia,Cracovia Kraków,X2,33,27,40,2.70,3.41,2.71,54,46,1.86,2.02,2 - 0
21:30,PL,Śląsk Wrocław,Pogoń Szczecin,1X,48,31,21,2.82,3.79,2.42,72,28,2.14,1.76,2 - 0
21:45,EGP,Swansea City,Southampton,1,62,24,15,3.38,3.19,2.43,59,41,1.65,2.38,0 - 1
21:45,SCP,Aberdeen,Rangers,2X,25,19,56,2.61,3.25,2.90,21,79,1.93,1.97,1 - 1
21:45,SCP,Hamilton Academical,St. Johnstone,X1,39,22,39,2.71,3.11,2.88,29,71,1.63,2.37,1 - 2
21:45,SCP,Partick Thistle,Motherwell,X1,34,42,23,2.31,3.54,3.12,89,11,1.63,2.38,0 - 1
21:45,SCP,Ross County,Dundee,1,57,24,19,1.98,4.08,3.47,54,46,1.97,1.93,0 - 1
