Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,MLS,Seattle Sounders,Los Angeles FC,1,88,10,2,1.65,3.90,4.80,44,56,2.14,1.71,0 - 1
00:15,AR1,River Plate,Chacarita Juniors,1,66,23,11,1.39,5.17,8.79,63,37,2.28,1.68,1 - 1
01:00,MX1,Veracruz,Tigres,X1,38,45,16,4.10,3.25,2.12,92,8,1.69,2.40,0 - 2
01:00,MLS,Vancouver Whitecaps,Montreal Impact,1X,53,21,26,1.85,3.82,4.48,29,71,2.07,1.83,2 - 1
01:30,AR1,Racing Club,Velez Sarsfield,1,73,19,8,2.00,3.65,4.20,54,46,1.99,1.98,2 - 1
01:30,CL,Universidad Chile,Antofagasta,X2,35,23,42,1.64,3.45,4.70,39,61,1.92,1.82,2 - 0
02:00,MX1,Veracruz,Tigres UANL,X2,30,39,30,3.90,3.53,2.06,85,15,1.68,2.29,0 - 2
02:30,MLS,Sporting KC,New York City,1X,44,28,28,2.15,3.46,3.69,59,41,1.79,2.12,0 - 2
02:30,AR1,Racing Club,Vélez Sarsfield,1,73,19,8,1.73,3.60,4.30,54,46,1.88,1.88,2 - 1
05:00,MLS,LA Galaxy,Portland Timbers,1X,44,30,26,2.12,3.61,3.61,68,32,2.06,1.85,2 - 1
12:00,BG1,Septemvri Sofia,Lokomotiv Plovdiv,1X,40,29,31, , , ,63,37, , ,
13:00,RU2,Spartak Moscow 2,Fakel,X1,38,45,16, , , ,92,8, , ,0 - 0
14:00,BG1,Botev Plovdiv,Vitosha Bistritsa,1,82,16,2, , , ,63,37, , ,
14:00,BG1,Dunav Ruse,CSKA-Sofia,2,9,16,75, , , ,42,58, , ,0 - 2
14:00,RU2,Spartak Moskva II,Fakel,X1,38,45,16,1.73,3.15,4.20,92,8,1.58,2.20,0 - 0
15:00,BG1,Dunav 2010,CSKA Sofia,2,9,16,75, , , ,42,58, , ,0 - 2
16:30,BG1,Beroe,Ludogorets Razgrad,2X,31,20,49, , , ,21,79, , ,
16:30,BG1,Vereya,Pirin Blagoevgrad,X1,51,42,7, , , ,92,8, , ,0 - 0
17:30,BG1,Vereya,OFK Pirin,X1,51,42,7,1.95,3.00,4.33,92,8,1.33,3.39,0 - 0
18:00,DN1,Aalborg,AC Horsens,2X,19,29,53,2.04,3.35,4.10,68,32,1.63,2.34,1 - 1
18:00,PL1,Jagiellonia,Wisla Krakow,1X,49,20,31,1.72,3.75,5.50,21,79,1.81,2.08,2 - 0
18:00,TR1,Trabzonspor,Besiktas,X1,45,26,30,3.50,3.65,2.16,50,50,2.24,1.69,0 - 2
18:30,GR1,Apollon Smirnis,Panetolikos,X2,24,34,42,2.52,3.00,3.50,77,23,1.47,2.70,2 - 1
19:00,TR,Trabzonspor,Beşiktaş,X1,45,26,30,3.47,3.69,2.12,50,50,2.24,1.68,0 - 2
19:00,PL,Jagiellonia Białystok,Wisła Kraków,1X,49,20,31,1.58,3.90,5.50,21,79,2.06,1.83,2 - 0
19:00,DN1,AaB,Horsens,2X,19,29,53,2.18,3.15,3.93,68,32,1.64,2.32,1 - 1
19:30,GR1,Apollon Smirnis,Panaitolikos,X2,24,34,42,2.20,2.95,3.40,77,23,1.46,2.60,2 - 1
20:00,NT2,Jong PSV,Emmen,1X,60,20,20,2.52,3.60,2.70,35,65,2.46,1.57,1 - 1
20:00,NT2,Jong Utrecht,Den Bosch,1X,49,26,25,3.25,3.75,2.10,54,46,2.28,1.63,1 - 1
20:00,IL1,Maccabi Haifa,Hapoel Haifa,1X,48,31,21,2.72,3.10,2.90,72,28,1.59,2.30,0 - 3
20:00,NT2,Fortuna Sittard,MVV Maastricht,1,62,18,19,1.99,3.50,3.40,26,74,2.06,1.61,3 - 0
20:05,DN1,Silkeborg,FC Midtjylland,2X,36,21,43,6.80,4.40,1.54,26,74,2.30,1.61,1 - 2
20:30,ITB,Foggia,Empoli,2X,26,21,53,2.98,3.40,2.38,29,71,2.20,1.57,
20:30,GE2,Ingolstadt,Bochum,1X,53,32,16,1.77,3.75,5.10,77,23,1.74,2.10,0 - 1
20:45,FR2,Lorient,Le Havre,X1,45,24,31,1.97,3.50,4.60,42,58,1.90,2.02,1 - 0
21:00,PR1,Aves,Portimonense,2X,26,30,44,2.50,3.45,3.05,68,32,1.88,1.96,3 - 0
21:00,SP1,Celta Vigo,Las Palmas,1,73,22,5,1.46,4.90,8.60,70,30,2.36,1.67,2 - 1
21:00,EGP,Crystal Palace,Manchester United,X2,31,29,40,7.60,4.30,1.56,63,37,1.92,2.08,2 - 3
21:00,IL1,Maccabi Haifa,Hapoel Haifa,1X,48,31,21,2.32,3.38,3.24,72,28,1.71,2.17,0 - 3
21:00,NT2,Fortuna Sittard,MVV Maastricht,1,62,18,19,2.17,3.69,3.34,26,74,2.02,1.74,3 - 0
21:00,NT2,Jong Utrecht,FC Den Bosch,1X,49,26,25,2.16,3.91,3.21,54,46,2.38,1.55,1 - 1
21:00,NT2,Jong PSV,FC Emmen,1X,60,20,20,2.62,3.65,2.68,35,65,2.38,1.55,1 - 1
21:05,DN1,Silkeborg,Midtjylland,2X,36,21,43,7.55,5.24,1.41,26,74,2.59,1.51,1 - 2
21:30,GE2,Ingolstadt,Bochum,1X,53,32,16,1.81,3.58,5.05,77,23,1.68,2.10,0 - 1
21:45,FR2,Lorient,Le Havre,X1,45,24,31,2.00,3.36,4.30,42,58,1.80,1.96,1 - 0
22:00,SP1,Celta de Vigo,Las Palmas,1,73,22,5,1.37,5.00,8.50,70,30,2.43,1.58,2 - 1
22:00,PR1,Desportivo Aves,Portimonense,2X,26,30,44,2.05,3.35,3.55,68,32,1.85,1.90,3 - 0
22:00,EGP,Crystal Palace,Manchester United,X2,31,29,40,7.70,4.65,1.47,63,37,1.92,1.91,2 - 3
23:00,AR1,San Martin S.J.,Independiente,1X,38,32,29,3.55,3.10,2.30,72,28,1.58,2.48,0 - 4
23:00,AR1,Estudiantes,Olimpo,1,62,26,12,1.41,4.60,10.50,68,32,1.81,2.08,1 - 0
23:30,CL,Unión La Calera,Curicó Unido,1X,52,36,12,2.17,3.00,3.15,85,15,1.58,2.28,0 - 0
