Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,MX1,Cruz Azul,Queretaro FC,2X,14,29,58, , , ,72,28, , ,
00:00,MX2,Mineros de Zacatecas,Atlético Zacatepec,1,61,22,17,1.80,3.29,4.20,50,50,1.75,2.05,4 - 1
00:15,AR1,Rosario Central,Godoy Cruz,1X,49,26,25,1.76,3.67,5.40,54,46,1.79,2.12,1 - 2
01:00,MX2,FC Juarez,Atlante,X1,41,39,21,1.80,3.30,4.60,85,15,1.61,2.30,0 - 3
01:00,MX2,Alebrijes de Oaxaca,Cimarrones de Sonora,X1,49,24,27,1.84,3.35,3.55,46,54,1.58,2.20,5 - 2
01:00,MX1,Cruz Azul,Querétaro,2X,9,28,63,1.75,3.63,5.57,77,23,1.71,2.23,0 - 1
01:30,AR1,Temperley,Gimnasia LP,X1,43,48,8,3.40,3.05,2.54,95,5,1.53,2.76,1 - 1
01:30,CL,Unión Española,Univ. Concepción,X1,41,25,34,1.80,3.25,4.00,46,54,1.82,1.92,2 - 3
02:00,MX1,Monterrey,Puebla,1,70,21,9,1.65,4.00,6.00,59,41,2.04,1.94,1 - 3
02:00,MX2,Alebrijes De Oaxaca,Cimarrones,X1,45,26,30, , , ,50,50, , ,5 - 2
02:00,MLS,Philadelphia Union,New England,1,72,16,12,1.96,3.66,4.13,29,71,1.98,1.92,2 - 0
02:00,MX2,Juárez,Atlante,X1,41,39,21,1.62,3.45,4.60,85,15,1.65,2.10,0 - 3
02:06,MX1,Leon,Pumas,1X,53,22,25,2.30,3.85,3.15,35,65,2.62,1.55,3 - 0
02:30,MLS,Orlando City,DC United,1X,53,29,19,2.38,3.49,3.14,68,32,2.04,1.86,1 - 1
02:30,AR1,Temperley,Gimnasia La Plata,X1,43,48,8,3.34,2.93,2.60,95,5,1.39,3.04,1 - 1
03:00,MX2,Tampico Madero,Venados FC,1,62,24,15,2.30,2.92,3.30,59,41,1.48,2.56,3 - 0
03:00,MLS,Dallas,Real Salt Lake,1X,49,22,29,1.70,4.12,5.10,32,68,2.19,1.74,1 - 1
03:00,MX1,Monterrey,Puebla,1,76,17,7,1.62,4.12,6.10,50,50,1.96,1.94,1 - 3
03:06,MX1,León,Pumas UNAM,X2,33,27,40,2.00,3.92,3.70,54,46,2.68,1.50,3 - 0
04:00,MX1,Necaxa,Santos,X1,49,24,27,2.56,3.25,3.10,46,54,1.76,2.18,1 - 2
04:00,MX2,Dorados,Tapachula,2X,20,20,60, , , ,35,65, , ,3 - 2
04:00,MX2,Tampico Madero,Venados,1,62,26,12,2.35,2.80,2.90,68,32,1.41,2.70,3 - 0
