Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:30,CL,Audax Italiano,O'Higgins,X2,30,26,45,2.66,3.46,2.71,50,50,2.06,1.82,1 - 2
01:00,BRA,Santos,Paraná,1,62,26,12,1.49,3.70,6.40,68,32,1.76,2.00,3 - 1
01:00,MLS,Orlando City,Atlanta United,1,73,16,10,2.83,3.74,2.43,35,65,2.95,1.40,1 - 2
01:00,BRC,Atlético Acreano,Juazeirense,X1,55,36,9,2.20,3.10,3.30,87,13,1.64,2.15,5 - 0
01:00,BRC,Botafogo PB,Remo,1,71,22,7,1.78,3.15,4.91,68,32,1.48,2.48,1 - 3
02:00,AR1,Vélez Sarsfield,Argentinos Juniors,1,57,26,17,2.12,3.35,3.15,63,37,1.78,1.98,1 - 1
03:00,CL,Univ. Concepción,Antofagasta,2X,25,26,49,2.20,3.28,3.55,54,46,1.84,2.02,3 - 2
03:00,MX1,América,Santos Laguna,1X,44,28,28,1.64,3.70,4.60,59,41,2.38,1.55,2 - 2
03:30,MLS,Los Angeles FC,New York City,X2,37,26,37,2.11,3.75,3.42,50,50,2.59,1.51,2 - 2
17:00,CRO1,Slaven Koprivnica,Istra 1961,1,62,24,15,2.15,3.20,2.95,59,41,1.80,1.92,1 - 0
17:30,BG1,Dunav 2010,Vitosha Bistritsa,X1,38,45,16,1.63,3.62,5.98,92,8,1.79,2.03,3 - 1
19:00,CZ1,Dukla Praha,Slavia Praha,X2,33,27,40,6.50,4.50,1.40,54,46,2.06,1.72,0 - 2
19:00,CRO1,Rudeš,Dinamo Zagreb,1X,46,20,33,5.50,4.00,1.45,24,76,2.35,1.53,1 - 0
19:00,PL1,Tychy 71,Raków Częstochowa,1X,53,24,23,2.46,3.41,2.96,50,50,1.83,2.04,0 - 3
19:30,BEL1,Luch Minsk,Dinamo Minsk,2,6,15,78,8.00,4.00,1.35,46,54,1.58,2.25,1 - 3
20:00,TR,Kayserispor,Akhisar Belediyespor,X1,49,23,28,3.29,2.90,2.55,39,61,1.75,2.13,1 - 2
20:00,TR,Karabükspor,Fenerbahçe,2,3,10,86,51.00,23.00,1.02,42,58,5.00,1.16,0 - 7
20:00,DN1,Brøndby,Midtjylland,1,65,15,18,1.93,4.03,3.74,11,89,2.75,1.46,0 - 1
20:00,SW1,Häcken,Elfsborg,1X,49,22,29,1.62,3.97,6.07,32,68,2.08,1.81,5 - 0
20:00,SW1,Kalmar,Sirius,X1,41,25,34,1.75,3.58,5.51,46,54,1.86,2.02,1 - 0
20:00,SW1,AIK,Östersunds FK,1X,57,22,22,1.94,3.20,4.40,39,61,1.58,2.40,1 - 1
20:00,SW2,Norrby,Degerfors,X1,36,28,36,2.46,3.66,2.83,59,41,2.02,1.79,1 - 3
20:30,BG1,OFK Pirin,Etar,1X,53,32,16,3.01,3.51,2.27,77,23,1.91,1.92,0 - 1
20:45,RO1,CS U Craiova,FCSB,X2,39,23,39,3.90,3.55,1.88,35,65,1.74,2.10,0 - 1
21:45,EGC,Fulham,Derby County,1,65,22,13,1.63,4.15,5.90,54,46,1.98,1.92,2 - 0
22:00,SP2,Cádiz,Real Zaragoza,X2,30,26,45,1.93,3.32,4.55,50,50,1.50,2.50,2 - 0
