Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,AR1,Defensa y Justicia,Belgrano,1,60,21,18,1.78,3.74,5.16,42,58,1.78,2.13,1 - 1
00:00,AR1,Unión Santa Fe,Temperley,1X,52,36,12,1.58,3.45,6.10,85,15,1.53,2.43,3 - 0
01:15,AR1,Newells Old Boys,San Martin S.J.,1X,38,32,29,1.79,3.70,5.60,72,28,1.73,2.32,2 - 0
02:15,AR1,Newell's Old Boys,San Martín San Juan,X2,31,29,40,1.68,3.55,4.75,63,37,1.63,2.20,2 - 0
16:30,BG1,Dunav Ruse,Slavia Sofia,X2,30,39,30, , , ,85,15, , ,
17:30,EST1,Paide Linnameeskond,Parnu JK Vaprus,1,62,24,15, , , ,59,41, , ,2 - 2
18:00,ITB,Pescara,Carpi,X1,34,42,23,2.06,3.30,4.40,89,11,1.73,2.34,0 - 1
18:00,ITB,Bari,Spezia,X2,27,37,37,2.28,3.00,4.20,81,19,1.50,2.94,1 - 1
18:30,EST1,Paide,Vaprus,1,62,24,15,1.12,6.40,12.50,59,41,3.50,1.30,2 - 2
18:45,FR2,Sochaux,Auxerre,1X,53,21,26,2.58,3.25,3.15,29,71,1.85,2.14,0 - 4
19:00,ITB,Pescara,Carpi,X1,34,42,23,2.01,3.25,4.42,89,11,1.65,2.29,0 - 1
19:00,ITB,Bari 1908,Spezia,X2,27,37,37,2.11,2.93,4.54,81,19,1.42,2.86,1 - 1
19:30,EST1,Talinna Kalev,Trans Narva,2,4,17,80, , , ,61,39, , ,1 - 2
19:45,FR2,Sochaux,Auxerre,1X,53,21,26,2.35,3.00,3.15,29,71,1.73,2.05,0 - 4
20:30,EST1,Tallinna Kalev,Trans,2,2,16,82,4.80,3.95,1.66,63,37,2.30,1.54,1 - 2
20:45,CHL,Roma,Shakhtar,1X,53,29,19,1.68,4.40,5.50,68,32,2.50,1.65,1 - 0
20:45,EGC,Ipswich,Hull City,X2,16,45,38,2.98,3.30,2.74,92,8,1.74,2.32,0 - 3
20:45,EGC,Brentford,Cardiff City,1X,57,22,22,2.46,3.55,3.15,39,61,2.12,1.87,1 - 3
20:45,EGC,Wolverhampton,Reading,1X,57,23,20,1.36,5.30,12.00,46,54,2.10,1.88,3 - 0
20:45,EGC,Aston Villa,QPR,1,79,12,7,1.63,4.00,6.60,26,74,1.94,2.02,1 - 3
20:45,EG1,Blackpool,Charlton Athletic,1X,44,28,28,2.34,3.30,3.55,59,41,1.68,2.44,1 - 0
20:45,EG1,Bury,Peterborough,X2,33,27,40,2.78,3.60,2.72,54,46,2.20,1.81,0 - 1
20:45,EG1,Milton Keynes Dons,Rotherham United,2,9,21,70,3.85,3.60,2.12,59,41,1.93,2.04,3 - 2
20:45,EG2,Coventry City,Luton Town,X1,49,23,28,3.65,3.40,2.26,39,61,1.72,2.30,2 - 2
20:45,EG2,Exeter City,Yeovil Town,X1,36,28,36,2.20,3.60,3.60,59,41,1.82,2.12,0 - 0
20:45,EGC,Sheffield United,Burton Albion,X2,30,26,45,1.53,4.20,8.40,50,50,1.75,2.30,2 - 0
20:45,EGC,Barnsley,Norwich City,2X,19,29,53,2.82,3.40,2.80,68,32,1.81,2.20,1 - 1
20:45,SC1,Livingston,Morton,X2,34,25,41,2.32,3.30,3.60,46,54,1.75,2.26,1 - 1
20:45,EG1,Rochdale,Southend United,X1,34,42,23,2.10,3.50,4.00,89,11,1.81,2.20,0 - 0
20:45,SC1,Dunfermline,Inverness,1,57,26,17,2.34,3.60,3.20,63,37,1.97,2.00,1 - 0
20:45,SC1,Dumbarton,Brechin,X2,7,42,51,1.76,3.90,5.60,92,8,1.96,1.98,1 - 0
20:45,CHL,Manchester United,Sevilla,1,67,18,15,1.57,4.40,7.00,35,65,2.12,1.88,1 - 2
20:45,SC1,Queen of South,Dundee FC,1X,38,32,29,2.76,3.70,2.62,72,28,2.02,1.96,1 - 3
21:00,EG2,Barnet,Port Vale,X2,29,32,38,2.48,3.25,3.30,72,28,1.65,2.46,1 - 1
21:45,SC1,Queen of the South,Dundee United,1X,38,32,29,2.70,3.39,2.50,72,28,1.90,1.85,1 - 3
21:45,SC1,Livingston,Greenock Morton,X2,34,25,41,2.23,3.44,3.43,46,54,1.66,2.16,1 - 1
21:45,SC1,Dumbarton,Brechin City,X2,7,42,51,1.81,3.74,4.78,92,8,2.00,2.02,1 - 0
21:45,SC1,Dunfermline Athletic,Inverness CT,1,57,26,17,2.33,3.50,3.18,63,37,1.90,1.98,1 - 0
21:45,EG2,Exeter City,Yeovil Town,X1,36,28,36,2.23,3.46,3.42,59,41,1.75,2.15,0 - 0
21:45,EG2,Coventry City,Luton Town,X1,49,23,28,3.64,3.28,2.22,39,61,1.61,2.25,2 - 2
21:45,EG1,Rochdale,Southend United,X1,41,39,21,2.01,3.45,4.14,85,15,1.79,2.10,0 - 0
21:45,EG1,Blackpool,Charlton Athletic,1X,44,28,28,2.26,3.17,3.69,59,41,1.64,2.18,1 - 0
21:45,EG1,Bury,Peterborough United,X2,33,27,40,2.65,3.61,2.66,54,46,2.10,1.68,0 - 1
21:45,EG1,Milton Keynes Dons,Rotherham United,2,9,21,70,4.05,3.51,2.01,59,41,1.88,1.98,3 - 2
21:45,EGC,Aston Villa,Queens Park Rangers,1,79,12,7,1.56,4.19,6.88,26,74,1.88,2.02,1 - 3
21:45,EGC,Barnsley,Norwich City,2X,19,29,53,2.86,3.33,2.66,68,32,1.74,2.19,1 - 1
21:45,EGC,Brentford,Cardiff City,1X,57,22,22,2.30,3.48,3.31,39,61,2.07,1.83,1 - 3
21:45,EGC,Ipswich Town,Hull City,X2,16,45,38,3.59,3.29,2.26,92,8,1.72,2.21,0 - 3
21:45,EGC,Sheffield United,Burton Albion,X2,30,26,45,1.54,3.77,8.59,50,50,1.64,2.36,2 - 0
21:45,EGC,Wolverhampton Wanderers,Reading,1X,57,23,20,1.32,5.49,12.08,46,54,2.15,1.77,3 - 0
21:45,CHL,Manchester United,Sevilla,1X,53,24,23,1.65,4.11,5.80,50,50,2.03,1.89,1 - 2
21:45,CHL,Roma,Shakhtar Donetsk,X1,38,45,16,1.66,4.44,5.22,92,8,2.44,1.61,1 - 0
22:00,EG2,Barnet,Port Vale,X2,29,32,38,2.30,3.20,3.15,72,28,1.62,2.23,1 - 1
