Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,AR1,Boca Juniors,Defensa y Justicia,1,69,20,11, , , ,50,50, , ,
00:00,MX1,Cruz Azul,Lobos BUAP,X2,33,27,40, , , ,54,46, , ,
00:00,AR1,Boca Juniors,Defensa y Justicia,1,69,20,11, , , ,50,50, , ,1 - 2
00:00,MX1,Cruz Azul,Lobos BUAP,X2,33,27,40, , , ,54,46, , ,1 - 0
00:00,MLS,Atlanta United,Los Angeles FC,X2,35,17,46,1.54,4.50,5.00,8,92,3.10,1.36,5 - 0
01:00,MX1,Monterrey,Pumas,1X,53,22,25,1.49,4.60,7.40,35,65,2.48,1.65,2 - 1
01:00,MX1,Cruz Azul,Lobos BUAP,X2,33,27,40,1.79,3.86,4.84,54,46,2.02,1.88,1 - 0
01:06,MX1,Leon,Monarcas Morelia,X1,53,23,24,2.10,3.75,3.55,42,58,2.44,1.63,2 - 3
02:00,MLS,Philadelphia Union,SJ Earthquakes,1,70,17,13,1.82,3.99,4.46,32,68,2.18,1.75,1 - 1
02:00,CL,Univ. Concepción,Audax Italiano,2X,25,26,49,1.85,3.76,4.43,54,46,2.00,1.88,1 - 0
02:00,AR1,Boca Juniors,Defensa y Justicia,1,72,18,10,1.59,4.01,6.82,46,54,1.85,2.05,1 - 2
02:30,MX2,Celaya,Dorados,X1,45,24,31,1.96,3.21,4.12,42,58,1.47,2.60,1 - 2
03:00,MX1,Necaxa,CF America,1X,38,32,29,2.62,3.15,3.05,72,28,1.69,2.30,1 - 1
03:00,MLS,Dallas,Colorado Rapids,1,73,19,8,1.48,4.68,7.41,54,46,2.07,1.72,1 - 1
03:00,MX1,Monterrey,Pumas UNAM,1X,53,22,25,1.46,4.91,7.39,35,65,2.60,1.53,2 - 1
03:06,MX1,CD Guadalajara,Veracruz,X1,34,42,23,1.83,3.60,4.90,89,11,1.85,2.10,0 - 1
03:06,MX1,León,Morelia,X1,53,23,24,1.88,3.98,4.13,42,58,2.25,1.60,2 - 3
03:30,MLS,Chicago Fire,Columbus Crew,1,65,21,15,2.55,3.61,2.81,46,54,2.25,1.61,1 - 0
04:30,MLS,Real Salt Lake,Vancouver Whitecaps,1,60,21,18,1.83,3.99,4.41,42,58,2.20,1.64,2 - 1
04:30,MX2,Cafetaleros de Tapachula,Mineros de Zacatecas,X1,40,27,33,1.80,3.39,4.00,54,46,1.70,2.10,3 - 1
05:00,MX1,Necaxa,América,1X,42,34,24,2.83,3.26,2.74,77,23,1.64,2.18,1 - 1
05:06,MX1,Guadalajara,Veracruz,X1,34,42,23,1.88,3.61,4.66,89,11,1.74,2.04,0 - 1
08:00,A1,Melbourne Victory,Wellington Phoenix,1,76,15,9,1.39,5.70,8.00,32,68,3.55,1.35,2 - 1
10:00,A1,Sydney FC,Adelaide United,1,78,13,8,2.16,3.60,3.40,29,71,2.16,1.81,3 - 0
10:00,A1,Melbourne Victory,Wellington Phoenix,1,76,15,9,1.40,5.68,7.38,32,68,3.39,1.33,2 - 1
11:30,ITA,Torino,Inter,X1,45,26,30,3.90,3.50,2.10,50,50,1.95,1.98,1 - 0
11:30,NT1,Utrecht,ADO Den Haag,1,65,21,15,1.56,4.30,6.40,46,54,2.36,1.66,3 - 3
12:00,LAT1,Riga FC,RFS,1X,44,28,28, , , ,59,41, , ,1 - 2
12:00,A1,Sydney,Adelaide United,1,78,13,8,2.16,3.66,3.46,29,71,2.20,1.74,3 - 0
12:30,GE2,Eintracht Braunschweig,Dynamo Dresden,1X,40,29,31,2.48,3.40,3.00,63,37,1.99,1.93,1 - 1
12:30,GE2,Kaiserslautern,Jahn Regensburg,X1,49,24,27,2.54,3.40,2.90,46,54,2.18,1.75,1 - 1
12:30,SCP,Hamilton Academical,Celtic,X1,46,23,32,16.00,7.20,1.22,35,65,2.36,1.66,1 - 2
12:30,GE2,Ingolstadt,Arminia Bielefeld,X2,27,24,49,1.68,3.80,5.40,46,54,2.02,1.87,2 - 2
13:00,EST1,Kalju Nomme,Talinna Kalev,1,91,4,1, , , ,25,75, , ,3 - 0
13:00,TR1,Boluspor,Elazığspor,1X,49,26,25,1.83,3.51,4.86,54,46,1.81,2.05,2 - 0
13:00,TR1,Rizespor,Eskişehirspor,1,61,22,17,1.41,5.19,7.55,50,50,2.73,1.44,4 - 1
13:00,SP2,Gimnàstic Tarragona,Real Valladolid,X1,46,40,14,3.00,3.20,2.40,89,11,1.83,2.02,1 - 0
13:00,SP1,Levante,Las Palmas,X1,46,40,14,1.80,3.70,4.40,89,11,1.83,2.00,2 - 1
13:00,DN1,FC Helsingør,Hobro,2X,21,31,48,3.13,3.46,2.38,72,28,1.85,2.03,0 - 1
13:30,NT1,Heerenveen,Groningen,1X,48,28,23,1.74,4.10,4.80,63,37,2.48,1.61,1 - 1
13:30,NT1,FC Twente,Feyenoord,2X,26,30,44,5.10,3.95,1.70,68,32,2.26,1.73,1 - 3
13:30,TR,Konyaspor,Sivasspor,1X,40,29,31,1.90,3.62,4.40,63,37,1.68,2.12,5 - 0
13:30,ITA,Torino,Internazionale,1X,60,20,20,3.95,3.55,1.94,35,65,1.93,1.87,1 - 0
13:30,NT1,FC Utrecht,ADO Den Haag,1,65,21,15,1.56,4.27,6.37,46,54,2.28,1.64,3 - 3
14:00,SW1,Kalmar FF,Elfsborg,X1,45,24,31, , , ,42,58, , ,1 - 0
14:00,ITB,Venezia,Brescia,1,73,19,8,1.88,3.30,4.50,54,46,1.63,2.20,1 - 2
14:00,RU1,Lokomotiv Moscow,FC Rostov,1X,48,28,23, , , ,63,37, , ,1 - 0
14:00,RU1,Anzhi,Spartak Moscow,1X,43,21,36, , , ,26,74, , ,1 - 4
14:00,RU1,Tosno,Ural,1X,44,30,26, , , ,68,32, , ,2 - 2
14:00,AU1,LASK Linz,Salzburg,X1,39,22,39,3.25,3.30,2.36,29,71,1.86,2.04,1 - 0
14:00,FR1,Nice,Rennes,X2,20,23,57,1.98,3.55,4.10,46,54,1.84,1.94,1 - 1
14:00,ITA,Napoli,Chievo,1,76,17,7,1.18,8.40,23.00,50,50,2.54,1.59,2 - 1
14:00,ITA,Hellas Verona,Cagliari,X2,24,34,42,3.60,3.45,2.26,77,23,1.84,1.98,1 - 0
14:00,ITA,Crotone,Bologna,1X,44,28,28,2.40,3.25,3.40,59,41,1.66,2.38,1 - 0
14:00,RU1,Tosno,Ural,1X,44,30,26,2.22,3.07,3.94,68,32,1.52,2.55,2 - 2
14:00,LAT1,Riga,Rīgas FS,1X,44,28,28,2.65,3.15,2.45,59,41,1.57,2.25,1 - 2
14:15,EGP,Arsenal,Southampton,1,74,14,11,1.63,4.40,6.00,26,74,2.34,1.68,3 - 2
14:20,SLO1,Trencin,Dunajska Streda,1,68,19,13, , , ,42,58, , ,1 - 3
14:30,GE1,Borussia Dortmund,VfB Stuttgart,X2,38,24,38,1.63,4.30,6.20,42,58,2.26,1.71,3 - 0
14:30,SCP,Hamilton Academical,Celtic,X1,46,23,32,19.00,7.40,1.19,35,65,2.70,1.46,1 - 2
