Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:15,BRB,Juventude,Guarani,X2,24,34,42,2.12,3.00,3.25,77,23,1.54,2.38,1 - 0
02:30,BRB,Vila Nova,CSA,2,18,21,60,1.88,3.10,3.90,42,58,1.55,2.38,0 - 1
03:30,BRB,Avaí,Criciúma,1,60,21,18,1.67,3.35,4.70,42,58,1.68,2.12,0 - 1
03:30,BRB,Paysandu,Boa,1,65,22,13,1.60,3.30,5.50,54,46,1.47,2.63,2 - 0
04:00,MLS,Colorado Rapids,Vancouver Whitecaps,1X,57,23,20,2.10,3.45,3.35,46,54,2.02,1.79,1 - 2
14:45,BEL1,Tarpeda,Dinamo Brest,X2,11,41,48,7.00,4.00,1.40,90,10,1.62,2.25,1 - 1
16:00,PL1,Odra Opole,Olimpia Grudziądz,X2,30,39,30,1.90,3.25,3.50,85,15,1.85,1.95,1 - 0
16:45,BEL1,Dnepr Mogilev,Vitebsk,X2,30,26,45,4.00,2.75,2.00,50,50,1.47,2.60,0 - 1
17:00,SW2,Norrby,Brage,1X,39,33,28,2.67,3.34,2.73,73,27,1.95,1.91,2 - 0
17:00,SW2,Varberg,Halmstad,X2,28,25,47,3.05,3.56,2.32,48,52,1.90,1.96,2 - 3
17:00,SW2,Frej,Öster,X2,33,27,40,3.29,3.50,2.21,54,46,2.05,1.81,3 - 2
18:30,RO1,Botoşani,Gaz Metan Mediaş,X2,18,35,47, , , ,81,19, , ,
18:45,BEL1,Gomel,Luch Minsk,2X,6,37,57,2.00,2.75,4.00,89,11,1.50,2.50,1 - 0
19:00,SW2,Degerfors,Värnamo,1,57,26,17,1.82,3.69,4.55,63,37,2.05,1.81,4 - 1
20:00,HU1,Honvéd,Vasas,X2,33,27,40, , , ,54,46, , ,3 - 1
20:00,HU1,Újpest,Debrecen,X2,34,25,41,2.30,3.10,2.80,46,54,1.90,1.90,2 - 1
20:00,HU1,Puskás,Paksi SE,1X,40,29,31,2.40,3.10,2.70,63,37,1.80,2.00,1 - 0
20:00,HU1,Balmazújváros Sport,Ferencváros,1X,48,28,23,3.10,3.20,2.10,63,37,1.90,1.90,3 - 3
20:00,HU1,Diósgyőr,Videoton,2X,26,30,44,2.88,3.25,2.20,68,32,1.90,1.90,2 - 1
20:00,HU1,Szombathelyi Haladás,Mezőkövesd-Zsóry,X2,38,24,38,1.80,3.10,4.20,42,58,1.85,1.95,1 - 0
20:45,BEL1,Gorodeya,BATE,2,15,21,65,8.00,4.20,1.33,46,54,1.60,2.30,2 - 1
21:30,SP2,Granada,Cádiz,1X,38,32,29,6.72,3.72,1.61,72,28,1.72,2.16,2 - 1
21:30,SP2,Córdoba,Sporting Gijón,X1,49,24,27,1.77,3.61,5.03,46,54,2.07,1.79,3 - 0
21:30,SP2,Tenerife,Albacete,X1,49,24,27,5.05,3.76,1.74,46,54,1.79,2.08,1 - 1
21:30,SP2,Lugo,Almería,X1,38,45,16,5.99,4.28,1.56,92,8,2.12,1.75,1 - 1
21:30,SP2,Gimnàstic Tarragona,Rayo Vallecano,X1,45,26,30,1.43,4.86,7.49,50,50,2.28,1.64,2 - 0
21:30,SP2,Real Valladolid,Osasuna,1X,44,28,28,2.33,3.29,3.25,59,41,1.76,2.11,2 - 0
21:30,SP2,Real Oviedo,Huesca,X2,28,23,49,1.53,4.60,5.87,39,61,2.19,1.70,2 - 1
21:30,SP2,Alcorcón,Reus Deportiu,X2,33,34,33,2.10,2.00,7.50,77,23,1.57,2.35,3 - 0
21:30,SP2,Numancia,Cultural Leonesa,X1,49,24,27,2.18,3.65,3.24,46,54,1.94,1.92,2 - 1
21:30,SP2,Barcelona II,Real Zaragoza,X1,36,28,36,3.83,3.61,1.99,59,41,2.05,1.81,0 - 2
21:30,RO1,Juventus Bucureşti,Voluntari,X2,12,36,52, , , ,85,15, , ,
21:30,RO1,Concordia Chiajna,ACS Poli Timişoara,X1,35,56,10, , , ,97,3, , ,
21:30,BRC,Tombense,Cuiabá,X1,49,24,27, , , ,46,54, , ,3 - 2
22:00,BRA,Atlético Mineiro,Chapecoense,1,65,22,13,1.55,4.24,6.33,54,46,1.84,2.04,3 - 3
22:00,BRA,Internacional,Sport Recife,X1,47,23,29,1.57,3.75,6.00,40,60,1.70,2.10,0 - 0
22:00,BRC,Bragantino,Operário PR,1X,48,31,21, , , ,72,28, , ,0 - 0
22:00,BRC,Volta Redonda,Tupi,1,75,16,9, , , ,42,58, , ,2 - 3
22:00,BRC,ABC,Náutico,1,73,22,5,1.83,3.30,3.80,70,30,1.70,2.10,2 - 0
22:30,BRB,Fortaleza,Sampaio Corrêa,1,70,17,13,1.44,4.20,7.50,32,68,1.72,2.07,1 - 0
22:30,BRB,Atlético GO,Goiás,1,69,20,11,2.30,3.00,2.90,50,50,1.54,2.40,1 - 3
22:30,BRB,CRB,Brasil de Pelotas,X1,36,28,36,1.98,3.00,3.65,59,41,1.58,2.28,1 - 1
