Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,AR1,Estudiantes,Unión Santa Fe,1X,44,28,28,2.22,3.12,3.92,59,41,1.50,2.67,2 - 0
00:00,AR1,Racing Club,Lanús,1,57,26,17,1.69,3.92,5.63,63,37,1.79,2.13,3 - 1
01:00,CL,Universidad Chile,San Luis,X1,40,27,33,1.61,3.60,4.70,54,46,1.98,1.76,3 - 0
01:15,AR1,Belgrano,Velez Sarsfield,X1,35,56,10,2.46,2.94,3.60,97,3,1.48,2.86,2 - 2
02:00,MX1,Monarcas Morelia,Lobos BUAP,,0,0,0, , , ,0,0, , ,2 - 1
02:00,MX2,Mineros de Zacatecas,Murcielagos FC,,0,0,0, , , ,0,0, , ,2 - 2
02:00,MX2,UAEM Potros,Tapachula,,0,0,0, , , ,0,0, , ,2 - 1
02:15,AR1,Belgrano,Vélez Sarsfield,X1,35,56,10,2.43,2.75,3.20,97,3,1.39,2.87,2 - 2
03:00,MX2,Atletico San Luis,Celaya,,0,0,0, , , ,0,0, , ,0 - 1
03:00,MX2,Correcaminos UAT,Zacatepec,,0,0,0, , , ,0,0, , ,1 - 2
03:00,MX2,Potros UAEM,Cafetaleros de Tapachula,2,15,18,67,2.29,3.20,2.87,35,65,1.83,1.98,2 - 1
03:00,MX1,Morelia,Lobos BUAP,X2,35,31,35,2.19,3.67,3.39,68,32,2.20,1.74,2 - 1
04:00,MX2,Correcaminos UAT,Atlético Zacatepec,1,61,22,17,2.20,2.95,3.05,50,50,1.50,2.50,1 - 2
04:00,MX2,Atlético San Luis,Celaya,X2,24,34,42,3.04,3.01,2.44,77,23,1.60,2.29,0 - 1
07:35,A1,Wellington Phoenix,Perth Glory,X1,36,28,36,2.20,3.70,2.84,59,41,2.48,1.48,2 - 1
08:35,A1,Wellington Phoenix,Perth Glory,X1,36,28,36,2.33,3.75,2.80,59,41,3.00,1.38,2 - 1
09:50,A1,Adelaide United,Central Coast Mariners,X2,35,31,35,1.77,3.80,4.60,68,32,1.80,1.94,2 - 2
10:50,A1,Adelaide United,Central Coast Mariners,X2,35,31,35,1.71,3.99,5.27,68,32,2.00,1.81,2 - 2
11:30,TR1,Antalyaspor,Kayserispor,X2,35,22,42, , , ,32,68, , ,2 - 1
12:00,BG1,Etar,Septemvri Sofia,1X,48,31,21, , , ,72,28, , ,3 - 3
12:00,TR1,BB Erzurumspor,Gaziantepspor,1X,47,35,18,1.12,6.50,12.00,81,19,2.55,1.45,5 - 1
12:00,TR1,Balıkesirspor,Elazığspor,X1,45,24,31,2.00,3.40,3.15,42,58,1.72,2.00,1 - 1
12:30,TR,Antalyaspor,Kayserispor,X2,35,22,42,2.75,3.10,2.55,32,68,1.72,2.06,2 - 1
13:00,GE2,Arminia Bielefeld,Darmstadt,X1,41,25,34,1.91,3.70,4.20,46,54,1.99,1.91,2 - 0
13:00,GE2,Fortuna Duesseldorf,Greuther Fuerth,1X,48,31,21,1.95,3.40,4.40,72,28,1.85,2.06,1 - 1
