Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:30,CL,Unión Española,Colo-Colo,1X,60,20,20,2.65,3.75,2.56,35,65,2.20,1.71,3 - 2
01:00,BRA,Flamengo,Vasco da Gama,1X,53,24,23,1.64,3.60,4.70,50,50,1.76,2.00,1 - 1
01:00,BRB,Boa,Coritiba,X1,41,25,34,3.20,2.80,2.25,46,54,1.45,2.65,1 - 1
01:00,BRC,Santa Cruz,Botafogo PB,1,61,22,17,1.91,3.28,4.01,50,50,1.58,2.25,2 - 3
01:00,BRC,Salgueiro,ABC,1X,48,31,21,3.65,3.20,2.00,72,28,1.58,2.25,3 - 0
02:30,MLS,Philadelphia Union,Real Salt Lake,1,73,19,8,1.76,3.84,4.87,54,46,2.43,1.56,4 - 1
02:30,MLS,New England,Columbus Crew,1,77,17,5,2.40,3.69,2.88,59,41,2.33,1.60,0 - 1
03:00,BRA,Palmeiras,Bahia,1,69,20,11,1.38,4.25,7.00,50,50,1.76,2.00,3 - 0
03:00,BRB,Brasil de Pelotas,Sampaio Corrêa,1,65,22,13,1.79,3.20,4.20,54,46,1.58,2.28,1 - 2
05:30,MLS,SJ Earthquakes,DC United,X1,53,23,24,2.08,3.60,3.63,42,58,2.25,1.64,1 - 3
13:00,SP2,Barcelona II,Cádiz,X1,37,37,27,2.80,2.88,2.80,81,19,1.54,2.52,3 - 1
13:00,SP1,Valencia,Deportivo La Coruña,1,57,26,17,1.35,5.40,8.65,63,37,3.15,1.38,2 - 1
14:25,WAL1,Cefn Druids,Cardiff MU,1X,53,24,23,2.50,3.45,2.55,50,50,1.91,1.81,1 - 0
15:00,EST1,Vaprus,Tallinna Kalev,X1,38,45,16,5.60,4.60,1.36,92,8,3.10,1.36,0 - 4
15:00,LAT1,Metta / LU,Spartaks Jūrmala,2,15,24,62,6.46,4.13,1.51,59,41,2.13,1.70,1 - 3
16:00,SW1,Hammarby,AIK,1,71,15,13,2.99,3.50,2.41,24,76,1.83,1.98,0 - 1
16:00,SW2,Värnamo,Halmstad,1X,53,21,26,2.72,3.61,2.57,29,71,1.80,2.00,1 - 3
16:00,ITA,Genoa,Torino,X1,41,25,34,2.20,3.65,3.10,46,54,2.38,1.58,1 - 2
17:00,SP2,Numancia,Osasuna,1,57,24,19,2.35,2.88,3.45,54,46,1.55,2.50,1 - 1
17:00,RO1,Voluntari,Botoşani,X2,29,32,38,2.50,3.19,3.13,72,28,1.67,2.26,1 - 1
17:00,LAT1,Valmiera / BSS,Liepāja,2X,23,24,53,13.00,7.00,1.12,50,50,4.33,1.20,0 - 2
17:00,BRA,Vitória,Ceará,X1,45,26,30,1.80,3.40,4.10,50,50,1.76,2.00,2 - 1
17:15,SP1,Athletic Club,Espanyol,1X,53,26,21,2.00,3.65,3.75,59,41,2.12,1.74,0 - 1
17:15,BEL1,Dnepr Mogilev,Minsk,1X,48,31,21,2.67,2.84,3.02,72,28,1.42,2.62,0 - 0
17:30,AU1,Salzburg,Mattersburg,1,72,14,13,1.21,6.25,10.00,17,83,3.20,1.33,1 - 0
17:30,AU1,Sturm Graz,Admira,1X,49,21,30,1.50,4.35,5.40,26,74,2.55,1.48,2 - 0
17:30,AU1,Rapid Wien,Rheindorf Altach,1,73,16,10,1.30,5.25,8.50,35,65,2.50,1.49,4 - 1
17:30,AU1,St. Pölten,Austria Wien,X2,27,37,37,3.00,3.70,2.10,81,19,2.45,1.52,2 - 0
17:30,AU1,LASK Linz,Wolfsberger AC,1X,44,30,26,1.40,4.60,6.40,68,32,2.08,1.70,1 - 3
17:30,BG1,Ludogorets,Botev Plovdiv,1,67,14,17,1.85,4.31,3.43,10,90,2.50,1.47,2 - 2
18:00,PL1,Puszcza Niepołomice,Górnik Łęczna,1X,42,34,24,2.24,3.38,3.38,77,23,1.66,2.24,2 - 0
18:30,SW1,Malmö FF,Häcken,X1,36,28,36,2.27,3.29,3.43,59,41,2.05,1.83,2 - 0
18:30,SW2,Helsingborg,Örgryte,2X,23,24,53,2.12,3.32,3.82,50,50,1.90,1.90,2 - 0
19:00,SP2,Alcorcón,Rayo Vallecano,2X,9,28,63,3.15,2.55,2.85,77,23,1.54,2.40,4 - 0
19:00,SP2,Real Zaragoza,Albacete,X1,45,24,31,1.65,3.55,5.75,42,58,1.76,2.14,4 - 1
19:00,ITA,Cagliari,Atalanta,2,13,22,65,3.19,3.64,2.29,54,46,2.28,1.62,1 - 0
19:00,ITA,Chievo,Benevento,1X,48,28,23,1.49,4.40,6.25,63,37,2.44,1.60,1 - 0
19:00,ITA,Udinese,Bologna,X1,30,51,19,1.51,4.45,7.22,95,5,2.14,1.71,1 - 0
19:00,ITA,Napoli,Crotone,1,60,21,18,1.42,5.43,6.95,42,58,2.88,1.42,2 - 1
19:00,ITA,Milan,Fiorentina,X2,31,24,45,1.68,4.28,5.13,42,58,2.32,1.61,5 - 1
19:00,ITA,SPAL,Sampdoria,X2,30,39,30,1.60,4.20,4.90,85,15,2.28,1.64,3 - 1
19:00,BL1,Club Brugge,Gent,1,65,17,17,2.24,3.61,3.26,24,76,2.24,1.69,0 - 1
19:00,BL1,Sporting Charleroi,Standard Liège,2X,18,19,63,3.49,3.58,2.16,32,68,1.92,1.96,0 - 0
19:00,BL1,Anderlecht,Genk,1,65,21,15,2.07,3.77,3.55,46,54,2.49,1.55,1 - 2
19:00,PL,Lech Poznań,Legia Warszawa,1X,60,20,20,2.60,3.16,3.02,35,65,1.81,2.08,0 - 3
19:00,PL,Górnik Zabrze,Wisła Kraków,X1,41,25,34,2.34,3.56,3.09,46,54,2.23,1.69,2 - 0
19:00,PL,Jagiellonia Białystok,Wisła Płock,X2,27,24,49,1.76,4.05,4.58,46,54,2.23,1.69,2 - 1
19:00,PL,Korona Kielce,Zagłębie Lubin,2X,21,31,48,2.46,3.51,2.91,72,28,2.17,1.74,0 - 2
19:15,BEL1,Tarpeda,Vigvam Smolevichi,X2,19,51,30,2.45,2.70,3.00,95,5,1.37,3.00,0 - 0
19:30,SP1,Atlético Madrid,Eibar,X1,53,23,24,1.42,4.69,8.82,42,58,1.98,1.84,2 - 2
20:00,BG1,Vereya,Levski Sofia,2,13,22,65,12.97,5.85,1.22,54,46,2.33,1.56,0 - 2
20:00,BG1,CSKA Sofia,Beroe,1X,59,19,21,2.60,3.65,2.51,29,71,1.96,1.86,1 - 0
20:45,RO1,CSM Iaşi,CS U Craiova,X2,27,47,27,5.08,3.55,1.81,92,8,1.78,2.12,1 - 2
20:45,RO1,FCSB,Astra,1X,49,26,25,1.24,5.30,12.50,54,46,1.96,1.86,1 - 0
20:45,RO1,CFR Cluj,Viitorul,X2,35,23,42,1.38,4.55,11.39,39,61,1.78,2.12,1 - 0
21:00,SP2,Córdoba,Almería,1,62,24,15,1.70,3.58,5.98,59,41,1.84,2.04,2 - 0
21:00,MLS,Minnesota United,Sporting KC,X2,24,23,53,3.88,3.80,1.95,42,58,2.16,1.74,1 - 1
21:30,BRC,Ypiranga Erechim,Tombense,1X,58,32,11,2.10,3.05,3.64,81,19,1.58,2.25,0 - 0
21:45,SP1,Barcelona,Real Sociedad,1,84,12,3,1.31,6.38,8.80,46,54,5.75,1.16,1 - 0
21:45,ITA,Lazio,Internazionale,1X,43,21,36,2.55,3.73,2.74,26,74,2.32,1.62,2 - 3
21:45,ITA,Sassuolo,Roma,X2,20,23,57,4.39,3.77,1.88,46,54,2.60,1.50,0 - 1
22:00,BRA,Paraná,Grêmio,2X,23,28,48,4.25,3.20,1.82,63,37,1.50,2.48,0 - 0
