Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
00:00,MX1,Queretaro FC,Veracruz,,0,0,0, , , ,0,0, , ,0 - 1
00:15,AR1,Colón,Independiente,1X,57,23,20,2.87,3.23,2.72,46,54,1.65,2.33,0 - 1
01:00,MX2,FC Juarez,Dorados,,0,0,0, , , ,0,0, , ,1 - 1
01:00,CL,Univ. Concepción,O'Higgins,X2,31,29,40,2.18,3.40,3.61,63,37,1.84,2.04,0 - 2
01:00,MX1,Querétaro,Veracruz,X1,46,40,14,2.09,3.18,4.32,89,11,1.51,2.64,0 - 1
01:30,AR1,Colon,Independiente,,57,23,20, , , ,46,54, , ,
01:30,AR1,River Plate,Olimpo,,0,0,0, , , ,0,0, , ,2 - 0
02:00,MX1,Monterrey,Leon,,0,0,0, , , ,0,0, , ,5 - 1
02:00,MX1,Santos,Tijuana,,0,0,0, , , ,0,0, , ,0 - 0
02:00,MX2,Alebrijes De Oaxaca,Leones Negros,,0,0,0, , , ,0,0, , ,1 - 2
02:00,MX2,Tapachula,Celaya,,0,0,0, , , ,0,0, , ,3 - 2
02:00,MX2,Juárez,Dorados,1X,53,29,19,1.89,3.15,3.60,68,32,1.57,2.25,1 - 1
02:06,MX1,Pachuca,Monarcas Morelia,,0,0,0, , , ,0,0, , ,2 - 3
02:30,AR1,River Plate,Olimpo,1,66,23,11,1.23,7.00,14.50,63,37,2.35,1.55,2 - 0
03:00,MX2,Tampico Madero,Mineros de Zacatecas,,0,0,0, , , ,0,0, , ,0 - 2
03:00,MX2,Cafetaleros de Tapachula,Celaya,1,65,21,15,2.14,3.20,3.20,46,54,1.89,1.93,3 - 2
03:00,MX2,Alebrijes de Oaxaca,Universidad Guadalajara,1,65,21,15,1.75,3.40,3.80,46,54,1.65,2.10,1 - 2
03:00,MX1,Monterrey,León,1,69,20,11,1.61,4.41,5.70,50,50,2.70,1.49,5 - 1
03:00,MX1,Santos Laguna,Tijuana,1,62,24,15,2.14,3.58,3.61,59,41,1.91,1.99,0 - 0
03:06,MX1,Pachuca,Morelia,1X,48,28,23,1.83,3.74,4.70,63,37,2.04,1.86,2 - 3
04:00,MX1,CF America,Lobos BUAP,,0,0,0, , , ,0,0, , ,5 - 1
04:00,MX1,Necaxa,Toluca,,0,0,0, , , ,0,0, , ,0 - 0
04:00,MX2,Tampico Madero,Mineros de Zacatecas,1,70,17,13,2.10,3.29,3.20,32,68,1.77,2.02,0 - 2
05:00,MX1,América,Lobos BUAP,2X,21,31,48,1.79,3.84,4.82,72,28,2.10,1.81,5 - 1
05:00,MX1,Necaxa,Toluca,X2,37,26,37,2.63,3.24,2.76,50,50,1.79,2.09,0 - 0
07:00,A1,Central Coast Mariners,Western Sydney,,29,32,38,2.48,3.55,2.86,72,28,1.16,1.01,1 - 2
