Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:00,MX1,Cruz Azul,Morelia,X2,34,25,41,1.85,3.70,4.70,46,54,1.89,2.01,2 - 0
01:00,MX1,Querétaro,Pachuca,2,19,24,57,2.90,3.45,2.56,54,46,1.94,1.96,0 - 0
01:00,BRC,Botafogo PB,Náutico,1X,65,28,7,2.45,3.00,2.79,79,21,1.61,2.25,4 - 0
01:00,BRB,Criciúma,Ponte Preta,X2,30,26,45,2.30,2.90,3.00,50,50,1.57,2.45,0 - 1
01:00,BRA,Flamengo,América Mineiro,1,77,19,4,1.45,4.58,8.58,65,35,1.95,1.95,2 - 0
02:00,AR1,San Lorenzo,Chacarita Juniors,X2,35,31,35,1.46,4.34,9.07,68,32,1.79,2.12,1 - 0
02:00,CL,Univ. Concepción,Everton,2X,23,28,48, , , ,63,37, , ,2 - 0
02:30,MLS,Orlando City,SJ Earthquakes,1,57,26,17, , , ,63,37, , ,3 - 2
02:30,MLS,Columbus Crew,New England,1X,60,20,20, , , ,35,65, , ,2 - 2
03:00,MX1,Monterrey,Lobos BUAP,1,64,20,16,1.48,4.87,6.92,39,61,2.51,1.56,4 - 0
03:00,MLS,Dallas,Philadelphia Union,1,76,17,7, , , ,50,50, , ,2 - 0
03:06,MX1,León,Tijuana,1,73,22,5,2.21,3.65,3.35,70,30,2.11,1.80,1 - 1
04:00,MLS,Real Salt Lake,Colorado Rapids,1,62,24,15, , , ,59,41, , ,3 - 0
05:00,MX1,Necaxa,Tigres UANL,1X,58,32,11,2.90,3.24,2.69,81,19,1.60,2.29,1 - 1
05:00,MX2,Dorados,Cafetaleros de Tapachula,X1,42,22,35,2.04,3.46,3.59,32,68,1.83,1.98,0 - 2
05:30,MLS,LA Galaxy,Atlanta United,1,66,23,11, , , ,63,37, , ,0 - 2
11:00,RU1,SKA Khabarovsk,Dinamo Moskva,2X,21,31,48,6.10,3.50,1.60,72,28,1.53,2.43,0 - 1
11:00,A1,Melbourne Victory,Adelaide United,1,77,15,8,1.94,3.72,4.15,39,61,2.08,1.83,2 - 1
13:00,DN1,FC Helsingør,Silkeborg,X2,29,32,38,2.58,3.45,2.84,72,28,1.88,1.93,0 - 0
13:00,TR1,Samsunspor,Denizlispor,2X,21,31,48,2.23,3.35,3.38,72,28,1.71,2.15,2 - 2
