Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:00,AR1,Independiente,San Lorenzo,,0,0,0, , , ,0,0, , ,0 - 1
02:00,AR1,Independiente,San Lorenzo,X2,28,28,44,2.20,3.00,3.10,59,41,1.55,2.37,0 - 1
16:30,BEL1,FK Slutsk,Neman Grodno,X2,27,24,49, , , ,46,54, , ,1 - 1
16:30,BEL1,Dinamo Brest,Luch Minsk,1,80,17,4,1.20,4.75,12.50,61,39,1.72,2.00,2 - 1
17:15,BG1,Vitosha Bistritsa,OFK Pirin,X2,27,47,27,3.39,3.29,2.10,92,8,1.44,2.70,1 - 3
18:00,RS1,Vojvodina,Rad Beograd,X2,27,47,27, , , ,92,8, , ,2 - 1
18:00,RS1,Partizan Belgrade,Borac Cacak,1,67,25,8, , , ,72,28, , ,5 - 0
18:00,RS1,Napredak,Radnicki Nis,2X,29,22,49, , , ,32,68, , ,3 - 1
18:00,RS1,Macva,Mladost Lucani,X2,29,32,38, , , ,72,28, , ,2 - 1
18:00,RS1,Javor,Backa,1X,58,32,11, , , ,81,19, , ,2 - 1
18:00,RS1,Vozdovac,Cukaricki,X1,41,25,34, , , ,46,54, , ,0 - 0
18:00,RS1,Crvena Zvezda,Zemun,1,74,13,11, , , ,16,84, , ,3 - 1
18:00,RS1,FK Spartak Subotica,Radnik Surdulica,1,69,20,11, , , ,50,50, , ,3 - 1
18:00,RS1,Mačva Šabac,Mladost Lučani,X2,29,32,38,1.28,4.20,13.00,72,28,1.80,1.90,2 - 1
18:00,RS1,Crvena Zvezda,Zemun,1,74,13,11,1.08,7.50,12.50,16,84,2.87,1.39,3 - 1
18:00,RS1,Napredak,Radnički Niš,2X,29,22,49,5.75,4.09,1.44,32,68,1.80,1.90,3 - 1
18:00,RS1,Vojvodina,Rad Beograd,X2,27,47,27,1.72,3.75,4.00,92,8,1.72,2.00,2 - 1
18:00,RS1,Voždovac,Čukarički,X1,41,25,34,3.29,3.00,2.14,46,54,1.65,2.10,0 - 0
18:00,RS1,Spartak Subotica,Radnik Surdulica,1,69,20,11,1.50,3.75,6.25,50,50,2.10,1.65,3 - 1
18:00,RS1,Javor Ivanjica,Bačka Palanka,1X,58,32,11,1.44,4.33,5.75,81,19,2.10,1.65,2 - 1
18:00,RS1,Partizan,Borac Čačak,1,67,25,8,1.12,8.00,12.00,72,28,3.10,1.36,5 - 0
18:30,BEL1,Slutsk,Neman Grodno,X2,27,24,49,2.63,2.65,2.80,46,54,1.64,2.20,1 - 1
19:30,BG1,Slavia Sofia,Cherno More,1X,48,31,21,2.25,3.00,3.00,72,28,1.66,2.14,1 - 1
20:05,UEFA,Arsenal,CSKA Moscow,1,61,18,21,1.36,5.50,12.00,22,78,2.26,1.76,4 - 1
20:05,UEFA,Atletico Madrid,Sporting CP,1X,49,22,29,1.40,4.80,12.00,32,68,1.82,2.20,2 - 0
20:05,UEFA,Lazio,Salzburg,1X,55,20,24,1.89,3.80,4.70,30,70,2.04,1.94,4 - 2
20:05,UEFA,RB Leipzig,Marseille,1X,44,34,22,1.66,4.30,5.70,78,22,2.44,1.68,1 - 0
22:05,UEFA,RB Leipzig,Olympique Marseille,1X,42,34,24,1.75,3.75,5.00,77,23,2.00,1.82,1 - 0
22:05,UEFA,Arsenal,CSKA Moskva,1,68,17,15,1.35,5.00,10.00,27,73,2.10,1.75,4 - 1
22:05,UEFA,Atlético Madrid,Sporting CP,X2,34,25,41,1.30,5.25,13.00,46,54,1.86,1.95,2 - 0
22:05,UEFA,Lazio,Salzburg,X1,42,22,35,1.75,3.75,5.00,32,68,1.95,1.86,4 - 2
