Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:15,BRB,CSA,Figueirense,1,72,16,12,2.12,2.90,3.35,29,71,1.52,2.43,1 - 4
03:30,BRB,Fortaleza,Criciúma,1X,57,22,22,1.45,3.80,6.40,39,61,1.93,1.82,2 - 0
17:15,BEL1,Slutsk,Dinamo Brest,1X,40,29,31,3.08,3.16,2.44,63,37,1.55,2.36,1 - 1
19:00,EST1,Tallinna Kalev,Nõmme Kalju,2,24,15,58,10.44,7.60,1.19,7,93,3.40,1.33,2 - 2
19:00,EST1,Kuressaare,Vaprus,2X,26,30,44,2.20,3.40,2.65,68,32,2.60,1.47,1 - 3
19:15,BEL1,Dinamo Minsk,BATE,2X,20,20,60,3.10,3.15,2.44,35,65,1.41,2.69,0 - 1
19:30,EST1,Flora,Levadia,2X,36,17,45,2.60,3.25,2.32,6,94,1.86,1.86,2 - 2
20:00,SW1,Norrköping,GIF Sundsvall,X2,40,20,40,1.50,4.65,6.59,19,81,2.35,1.60,1 - 0
20:00,SW1,Häcken,AIK,1,65,17,17,2.54,3.14,3.12,24,76,1.68,2.20,1 - 1
20:00,SW1,Östersunds FK,Sirius,1X,53,26,21,1.42,4.80,7.00,59,41,2.40,1.58,5 - 2
20:00,SW2,Jönköpings Södra,Degerfors,2X,8,32,60,2.09,3.46,3.76,83,17,1.80,2.00,2 - 2
20:00,SW2,Örgryte,Värnamo,1X,53,24,23,1.72,3.62,5.59,50,50,1.92,1.88,4 - 0
20:00,SW2,Frej,Brage,1X,40,29,31,2.94,3.71,2.36,63,37,2.47,1.56,0 - 0
20:00,SW2,Landskrona,Halmstad,2X,34,21,44,2.25,3.66,3.17,28,72,1.92,1.88,0 - 0
20:45,RO1,Dinamo Bucureşti,Voluntari,1X,57,22,22,2.12,3.55,3.15,39,61,2.12,1.71,2 - 0
21:45,FR1,Ajaccio,Toulouse,1,72,18,10,3.79,3.17,2.24,46,54,1.46,2.78,0 - 3
