Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
01:00,AR1,Arsenal de Sarandi,Patronato,X2,29,32,38,2.89,3.12,2.79,72,28,1.57,2.35,1 - 1
03:15,AR1,Estudiantes,Chacarita Juniors,1X,53,29,19,1.51,4.05,8.70,68,32,1.66,2.16,0 - 2
20:00,SW1,IFK Göteborg,Hammarby,1X,33,27,40,2.08,3.52,3.78,54,46,1.87,2.01,1 - 2
21:00,NT2,Jong PSV,Go Ahead Eagles,1,65,21,15,1.53,4.56,6.28,46,54,2.61,1.50,6 - 0
21:45,EGC,Aston Villa,Cardiff City,1X,53,20,27,2.25,3.34,3.55,24,76,1.68,2.29,1 - 0
21:45,EGC,Bristol City,Birmingham City,1X,53,23,24,2.10,3.45,3.87,42,58,1.75,2.17,3 - 1
21:45,EGC,Burton Albion,Hull City,2,8,25,67,4.01,3.48,2.05,72,28,1.63,2.18,0 - 5
21:45,EGC,Fulham,Reading,1X,60,20,20,1.34,5.58,9.75,35,65,2.63,1.49,1 - 0
21:45,EGC,Ipswich Town,Barnsley,X2,12,36,52,2.95,3.29,2.62,85,15,1.75,2.17,1 - 0
21:45,EGC,Nottingham Forest,Brentford,X2,21,39,41,3.33,3.58,2.24,85,15,2.08,1.82,0 - 1
21:45,EGC,Preston North End,Leeds United,1X,38,32,29,1.70,3.86,5.56,72,28,1.90,2.00,3 - 1
21:45,EGC,Queens Park Rangers,Sheffield Wednesday,1X,53,23,24,2.05,3.57,3.88,42,58,1.91,1.99,4 - 2
21:45,EGC,Sheffield United,Middlesbrough,1X,40,29,31,2.53,3.29,3.07,63,37,1.62,2.23,2 - 1
21:45,EGC,Sunderland,Norwich City,2,17,26,57,2.91,3.39,2.59,63,37,1.78,2.04,1 - 1
21:45,EG1,Rochdale,Wigan Athletic,1X,27,24,49,4.20,3.50,2.00,46,54,1.57,2.35,1 - 4
21:45,EG1,AFC Wimbledon,Charlton Athletic,2X,21,26,53,3.44,3.29,2.30,59,41,1.62,2.23,1 - 0
21:45,EG1,Blackpool,Northampton Town,X1,49,24,27,1.71,3.81,5.43,46,54,1.78,1.98,3 - 0
21:45,EG1,Oxford United,Fleetwood Town,X2,29,32,38,2.60,3.27,2.94,72,28,1.78,1.98,0 - 1
21:45,EG1,Gillingham,Blackburn Rovers,1X,20,23,57,5.69,3.92,1.67,46,54,1.89,1.99,0 - 0
21:45,EG2,Morecambe,Chesterfield,1X,37,37,27,2.63,3.34,2.85,81,19,1.91,1.97,2 - 2
21:45,EG2,Stevenage,Mansfield Town,1,61,22,17,3.06,3.35,2.47,50,50,1.78,1.98,1 - 1
21:45,EG2,Swindon Town,Yeovil Town,X2,38,24,38,1.72,3.93,5.15,42,58,2.10,1.68,2 - 2
21:45,CHL,Roma,Barcelona,1X,46,40,14,5.21,4.36,1.67,89,11,2.56,1.54,3 - 0
21:45,CHL,Manchester City,Liverpool,2,21,15,62,1.48,5.30,6.10,10,90,3.25,1.37,1 - 2
21:45,SC1,Greenock Morton,Dumbarton,1X,47,35,18,1.45,4.53,8.42,81,19,1.85,2.00,3 - 2
21:45,SC1,Dundee United,St. Mirren,X2,35,22,42,2.66,3.41,2.77,32,68,1.98,1.78,1 - 0
21:45,SC1,Inverness CT,Falkirk,1,71,17,12,2.15,3.50,3.58,39,61,1.82,2.06,1 - 0
22:00,EGC,Bolton Wanderers,Millwall,2,19,24,57,4.12,3.43,2.04,54,46,1.57,2.32,0 - 2
